StudyID,lnSpot,Diff_ln_spot_rates,Diff_ln_spot_percent,lnForward,Diff_ln_forward_spot,Diff_forward_spot_percent,Coeff,SE,Advanced_currencies,Emerging_currencies,Mixed_currencies,German_mark,French_franc,GBP,Italian_lira,JPY,Swiss_franc,Euro,geo_Europe,geo_Asia,geo_Other,Mixed_geo_currencies,USD_base,GBP_base,JPY_base,Swiss_base,Euro_base,German_mark_base,Less_1month,month,month_to_1year,year,to3years,to10years,Mixed,Daily,Weekly,Monthly,Quarterly,Other_freq,Time_diff,T,N,Sample_size,Sample_year,Overlapping_problem,Forward_rate_lags,Interest_rate_diff,News,Forward_premium_power2_3,Other_controls,OLS,Instrumental_variables,FE,Error_correction,Regime_switching,Fully_modified_estimator,SUR,ML,Other_met,All,High_FXvolat,Low_FXvolat,Low_Negative_interest_diff,Large_positive_interest_diff,Large_positive_forward_premium,Low_negative_forward_premium,Large_differential,Small_differential,Overvalued_currency,Undervalued_currency,Other_reg,Survey,Datastream,Bank_data_sources,Data_Resources_Inc,Other_source,IF_recursive,Normcit,firstpubo,firstpub
17,0,1,0,0,1,0,-1.338,0.714,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.123963979403259,0.0,168.0,63.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,3.9734316335567894,1995,19
17,0,1,0,0,1,0,-3.643,1.158,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.709530201312334,0.0,111.0,61.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,3.9734316335567894,1995,19
17,0,1,0,0,1,0,-4.038,1.271,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.564348191467836,0.0,96.0,59.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,3.9734316335567894,1995,19
17,0,1,0,0,1,0,-0.684,1.471,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.276666119016055,0.0,72.0,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,3.9734316335567894,1995,19
17,0,1,0,0,1,0,-1.835,0.807,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.123963979403259,0.0,168.0,63.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,3.9734316335567894,1995,19
17,0,1,0,0,1,0,-4.396,1.078,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.709530201312334,0.0,111.0,61.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,3.9734316335567894,1995,19
17,0,1,0,0,1,0,-2.35,0.895,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.564348191467836,0.0,96.0,59.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,3.9734316335567894,1995,19
17,0,1,0,0,1,0,0.077,1.935,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.276666119016055,0.0,72.0,69.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,3.9734316335567894,1995,19
46,0,1,0,0,1,0,-0.686,0.909,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.298317366548036,0.0,200.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.435,1.2039728043259361,2010,34
46,0,1,0,0,1,0,0.352,0.873,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.298317366548036,0.0,200.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.435,1.2039728043259361,2010,34
46,0,1,0,0,1,0,0.518,0.484,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.298317366548036,0.0,200.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.435,1.2039728043259361,2010,34
46,0,1,0,0,1,0,-1.304,0.506,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.298317366548036,0.0,200.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.435,1.2039728043259361,2010,34
46,0,1,0,0,1,0,-1.568,0.856,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.298317366548036,0.0,200.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.435,1.2039728043259361,2010,34
46,0,1,0,0,1,0,-2.68,0.09,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,5.181783550292085,0.0,178.0,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.435,1.2039728043259361,2010,34
65,0,1,0,0,1,0,0.384,0.868,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.332204510175204,0.0,28.0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.389,1.833,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.23410650459726,0.0,69.0,71.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,2.247,5.873,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.04305126783455,0.0,57.0,76.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.966,1.678,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.8066624897703196,0.0,45.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,0.515,4.279,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4339872044851463,0.0,31.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.138,1.414,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.8066624897703196,0.0,45.0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.285,1.001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.9318256327243257,0.0,51.0,68.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-2.373,3.141,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.6109179126442243,0.0,37.0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,1.036,2.331,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.044522437723423,0.0,21.0,74.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,6.102,5.256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.6635616461296463,0.0,39.0,77.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-3.718,3.076,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.784189633918261,0.0,44.0,80.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,2.886,3.243,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.418840607796598,0.0,83.0,85.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-1.054,1.446,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5649493574615367,0.0,13.0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.219,1.544,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.02535169073515,0.0,56.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.935,1.008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.343805421853684,0.0,77.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-2.569,3.246,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.8918202981106265,0.0,49.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.884,1.466,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.5553480614894135,0.0,35.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,9.896,3.478,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.8066624897703196,0.0,45.0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,0.213,0.807,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.332204510175204,0.0,28.0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.714,0.937,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.70805020110221,0.0,15.0,69.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.126,0.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.70805020110221,0.0,15.0,70.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.598,1.474,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5649493574615367,0.0,13.0,71.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-1.021,1.475,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.31748811353631,0.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.495,1.29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.867534450455582,0.0,130.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,0.942,1.464,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5649493574615367,0.0,13.0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,0.509,0.797,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.5263605246161616,0.0,34.0,69.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-1.511,2.329,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.70805020110221,0.0,15.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-1.49,2.976,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.5217885770490405,0.0,92.0,75.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.57,1.746,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.8066624897703196,0.0,45.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,3.248,2.863,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.343805421853684,0.0,77.0,86.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-4.659,2.466,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5649493574615367,0.0,13.0,66.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-4.081,3.526,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.02535169073515,0.0,56.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-1.686,1.026,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.442651256490317,0.0,85.0,75.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-4.447,3.802,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.713572066704308,0.0,41.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.711,1.496,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.784189633918261,0.0,44.0,84.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,8.872,11.871,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.58351893845611,0.0,36.0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,0.449,1.041,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4011973816621555,0.0,30.0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,0.351,0.493,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.1780538303479458,0.0,24.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-1.075,1.061,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.543294782270004,0.0,94.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.379,0.952,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4965075614664802,0.0,33.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.192,2.255,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.871201010907891,0.0,48.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,0.705,1.602,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.828641396489095,0.0,46.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-0.646,1.372,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4657359027997265,0.0,32.0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-2.642,1.654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.442651256490317,0.0,85.0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,5.012,5.686,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4965075614664802,0.0,33.0,77.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-2.505,1.448,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.382026634673881,0.0,80.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,2.286,1.468,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5649493574615367,0.0,13.0,85.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
65,0,1,0,0,1,0,-4.21,2.474,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.4965075614664802,0.0,33.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.435,1.0296194171811581,2014,38
26,0,1,0,0,1,0,-1.44,0.713,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.969813299576001,0.0,144.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.364,1.9965538818740682,1997,21
26,0,1,0,0,1,0,-0.766,0.729,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.969813299576001,0.0,144.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.364,1.9965538818740682,1997,21
26,0,1,0,0,1,0,-2.477,0.836,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.969813299576001,0.0,144.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.364,1.9965538818740682,1997,21
26,0,1,0,0,1,0,-2.367,0.895,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,4.948759890378168,0.0,141.0,62.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.364,1.9965538818740682,1997,21
26,0,1,0,0,1,0,-0.284,1.104,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,4.948759890378168,0.0,141.0,62.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.364,1.9965538818740682,1997,21
26,0,1,0,0,1,0,-2.398,0.613,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0986122886681098,4.948759890378168,0.0,141.0,62.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.364,1.9965538818740682,1997,21
40,1,0,0,1,0,0,0.88,0.04,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.258096538021482,6.873163834212518,0.0,966.0,1.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.364,1.3029127521808397,1994,18
