idstudy,n,author,elasticity,se,invse,tstat,weight,sqrtweight,inst,cells,lcells,high_cell,annual_freq,all_workers,high_exp,low_exp,high_educ,low_educ,EN,biling,top5_lang,top6_lang,male,female,both,farmers,north_america,immi,DV_log mean wage,annual,monthly,weekly,daily,hourly,national,ols_method2,experiment,time_FE,person_FE,skill_FE,impact_factor,cit_per_year,lcit_per_year,published,topfive,toptwenty,unpublished_old,journal,pub_year,lpub_year,pubyear_minyear,minyear,maxyear,country,idcountry,midyear
27,32,Jaeger (2008),0.008,0.066,15.15151515151515,0.12121212121212122,0.03125,0.1767766952966369,0.051031036307982884,384,2.584331224367531,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,0.0,9.117647058823529,0.9598827767920175,0,0,0,1,Bureau of Labor Statistics Working Paper,2008,3.3027637084729817,28,1980,1990,US,10,1985.0
27,32,Jaeger (2008),-0.066,0.101,9.900990099009901,-0.6534653465346535,0.03125,0.1767766952966369,0.051031036307982884,384,2.584331224367531,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0705,1,0,0,0,0,1,1,0,0,1,1,1,0.0,9.117647058823529,0.9598827767920175,0,0,0,1,Bureau of Labor Statistics Working Paper,2008,3.3027637084729817,28,1980,1990,US,10,1985.0
27,32,Jaeger (2008),0.009,0.067,14.925373134328357,0.1343283582089552,0.03125,0.1767766952966369,0.051031036307982884,384,2.584331224367531,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,0.0,9.117647058823529,0.9598827767920175,0,0,0,1,Bureau of Labor Statistics Working Paper,2008,3.3027637084729817,28,1980,1990,US,10,1985.0
27,32,Jaeger (2008),-0.071,0.099,10.1010101010101,-0.7171717171717171,0.03125,0.1767766952966369,0.051031036307982884,384,2.584331224367531,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0705,1,0,0,0,0,1,1,0,0,1,1,1,0.0,9.117647058823529,0.9598827767920175,0,0,0,1,Bureau of Labor Statistics Working Paper,2008,3.3027637084729817,28,1980,1990,US,10,1985.0
27,32,Jaeger (2008),-0.175,0.139,7.194244604316546,-1.2589928057553954,0.03125,0.1767766952966369,0.051031036307982884,384,2.584331224367531,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,0.0,9.117647058823529,0.9598827767920175,0,0,0,1,Bureau of Labor Statistics Working Paper,2008,3.3027637084729817,28,1980,1990,US,10,1985.0
27,32,Jaeger (2008),0.01,0.173,5.780346820809249,0.05780346820809249,0.03125,0.1767766952966369,0.051031036307982884,384,2.584331224367531,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0705,1,0,0,0,0,1,1,0,0,1,1,1,0.0,9.117647058823529,0.9598827767920175,0,0,0,1,Bureau of Labor Statistics Working Paper,2008,3.3027637084729817,28,1980,1990,US,10,1985.0
27,32,Jaeger (2008),-0.186,0.127,7.874015748031496,-1.4645669291338583,0.03125,0.1767766952966369,0.051031036307982884,384,2.584331224367531,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,0.0,9.117647058823529,0.9598827767920175,0,0,0,1,Bureau of Labor Statistics Working Paper,2008,3.3027637084729817,28,1980,1990,US,10,1985.0
27,32,Jaeger (2008),-0.028,0.156,6.410256410256411,-0.1794871794871795,0.03125,0.1767766952966369,0.051031036307982884,384,2.584331224367531,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0.0705,1,0,0,0,0,1,1,0,0,1,1,1,0.0,9.117647058823529,0.9598827767920175,0,0,0,1,Bureau of Labor Statistics Working Paper,2008,3.3027637084729817,28,1980,1990,US,10,1985.0
28,30,Lebow (2024),-0.067,0.011,90.90909090909092,-6.090909090909092,0.03333333333333333,0.18257418583505536,0.026518576139190998,1422,3.1528995963937474,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.078,0.009,111.11111111111111,-8.666666666666668,0.03333333333333333,0.18257418583505536,0.026518576139190998,1422,3.1528995963937474,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.137,0.027,37.03703703703704,-5.074074074074074,0.03333333333333333,0.18257418583505536,0.026518576139190998,1422,3.1528995963937474,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.066,0.009,111.11111111111111,-7.333333333333334,0.03333333333333333,0.18257418583505536,0.026518576139190998,1422,3.1528995963937474,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.077,0.009,111.11111111111111,-8.555555555555555,0.03333333333333333,0.18257418583505536,0.026518576139190998,1422,3.1528995963937474,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.155,0.036,27.77777777777778,-4.305555555555556,0.03333333333333333,0.18257418583505536,0.026518576139190998,1422,3.1528995963937474,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.13,0.03,33.333333333333336,-4.333333333333334,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.14,0.04,25.0,-3.5000000000000004,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.08,0.01,100.0,-8.0,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.14,0.04,25.0,-3.5000000000000004,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.08,0.01,100.0,-8.0,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.17,0.05,20.0,-3.4,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.13,0.03,33.333333333333336,-4.333333333333334,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.06,0.01,100.0,-6.0,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.08,0.01,100.0,-8.0,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.15,0.04,25.0,-3.75,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,0,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.07,0.01,100.0,-7.000000000000001,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.16,0.04,25.0,-4.0,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.06,0.01,100.0,-6.0,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.08,0.01,100.0,-8.0,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
28,30,Lebow (2024),-0.18,0.04,25.0,-4.5,0.03333333333333333,0.18257418583505536,0.018751465015433733,2844,3.4539295920577286,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0.021816024425274312,0,0,0,0,0,1,0,1,1,1,1,1,0.772,41.0,1.6127838567197355,1,0,1,0,Journal of Development Economics,2024,3.3062105081677613,10,2014,2019,Colombia,3,2016.5
29,12,Llull (2018),-0.054,0.011,90.90909090909092,-4.909090909090909,0.08333333333333333,0.28867513459481287,0.05,400,2.6020599913279625,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,48,1970,2006,US,10,1988.0
29,12,Llull (2018),-0.065,0.017,58.8235294117647,-3.8235294117647056,0.08333333333333333,0.28867513459481287,0.05,400,2.6020599913279625,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,48,1970,2006,US,10,1988.0
29,12,Llull (2018),-0.022,0.012,83.33333333333333,-1.8333333333333333,0.08333333333333333,0.28867513459481287,0.05,400,2.6020599913279625,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,48,1970,2006,US,10,1988.0
29,12,Llull (2018),-0.084,0.015,66.66666666666667,-5.6000000000000005,0.08333333333333333,0.28867513459481287,0.05,400,2.6020599913279625,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,0,0,0,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,48,1970,2006,US,10,1988.0
29,12,Llull (2018),-0.137,0.019,52.631578947368425,-7.210526315789474,0.08333333333333333,0.28867513459481287,0.05,400,2.6020599913279625,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0705,1,0,0,0,0,1,1,1,0,0,0,0,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,48,1970,2006,US,10,1988.0
29,12,Llull (2018),-0.063,0.022,45.45454545454546,-2.8636363636363638,0.08333333333333333,0.28867513459481287,0.05,400,2.6020599913279625,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,0,0,0,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,48,1970,2006,US,10,1988.0
29,12,Llull (2018),-0.05,0.009,111.11111111111111,-5.555555555555556,0.08333333333333333,0.28867513459481287,0.017460757394239454,3280,3.515873843711679,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,51,1967,2007,US,10,1987.0
29,12,Llull (2018),-0.073,0.014,71.42857142857143,-5.2142857142857135,0.08333333333333333,0.28867513459481287,0.017460757394239454,3280,3.515873843711679,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,51,1967,2007,US,10,1987.0
29,12,Llull (2018),-0.008,0.01,100.0,-0.8,0.08333333333333333,0.28867513459481287,0.017460757394239454,3280,3.515873843711679,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,1,1,1,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,51,1967,2007,US,10,1987.0
29,12,Llull (2018),-0.083,0.017,58.8235294117647,-4.88235294117647,0.08333333333333333,0.28867513459481287,0.017460757394239454,3280,3.515873843711679,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,0,0,0,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,51,1967,2007,US,10,1987.0
29,12,Llull (2018),-0.15,0.02,50.0,-7.5,0.08333333333333333,0.28867513459481287,0.017460757394239454,3280,3.515873843711679,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0.0705,1,0,0,0,0,1,1,1,0,0,0,0,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,51,1967,2007,US,10,1987.0
29,12,Llull (2018),-0.06,0.026,38.46153846153846,-2.307692307692308,0.08333333333333333,0.28867513459481287,0.017460757394239454,3280,3.515873843711679,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0705,1,0,0,0,0,1,1,1,0,0,0,0,2.439,23.0,1.3617278360175928,1,1,1,0,The Review of Economic Studies,2018,3.3049211619008916,51,1967,2007,US,10,1987.0
30,92,Lu (2022),-0.047,0.008,125.0,-5.875,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,0,0,0,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.062,0.01,100.0,-6.2,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,0,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.022,0.015,66.66666666666667,-1.4666666666666666,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),0.011,0.024,41.666666666666664,0.4583333333333333,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.03,0.009,111.11111111111111,-3.3333333333333335,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,0,0,0,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.043,0.01,100.0,-4.3,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,0,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.012,0.012,83.33333333333333,-1.0,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),0.008,0.028,35.714285714285715,0.2857142857142857,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.007,0.017,58.8235294117647,-0.4117647058823529,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,0,0,0,0,0,1,1,1,0,0,0,0,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.036,0.012,83.33333333333333,-2.9999999999999996,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,0,0,0,0,0,1,1,1,0,0,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),0.011,0.014,71.42857142857143,0.7857142857142857,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,0,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),0.013,0.033,30.3030303030303,0.3939393939393939,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,0,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.023,0.01,100.0,-2.3,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.019,0.012,83.33333333333333,-1.5833333333333333,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.029,0.01,100.0,-2.9,0.010869565217391304,0.10425720702853739,0.07216878364870323,192,2.2833012287035497,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2006,US,10,1983.0
30,92,Lu (2022),-0.021,0.009,111.11111111111111,-2.3333333333333335,0.010869565217391304,0.10425720702853739,0.0668153104781061,224,2.3502480183341627,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2018,US,10,1989.0
30,92,Lu (2022),-0.019,0.01,100.0,-1.9,0.010869565217391304,0.10425720702853739,0.0668153104781061,224,2.3502480183341627,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2018,US,10,1989.0
30,92,Lu (2022),-0.041,0.008,125.0,-5.125,0.010869565217391304,0.10425720702853739,0.0668153104781061,224,2.3502480183341627,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0.062,1,0,0,0,0,1,1,1,0,1,0,1,0.078,1.0,0.0,1,0,0,0,International Migration Review,2023,3.3059958827708047,63,1960,2018,US,10,1989.0
