id,Studyid,Study,e,tstat,Published,Pubyear,Australia,Canada,France,Germany,Japan,Sweden,usa,Developing,Start,End,Datayear,Timespan,Observations,Cross_section,Timeseries,Quarterly,Monthly,Carstock,Static,ols,iv,sur,ml,ecm,gls
1237,107,Fra94=Ste90,1.37,7.21,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1238,107,Fra94=Ste90,-0.12,-0.54,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1239,107,Fra94=Ste90,0.66,3.27,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1240,107,Fra94=Ste90,1.31,5.17,0,1994,0,0,1,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1241,107,Fra94=Ste90,0.52,2.61,0,1994,0,0,0,1,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1242,107,Fra94=Ste90,0.87,14.07,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1243,107,Fra94=Ste90,0.61,2.38,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1244,107,Fra94=Ste90,-0.74,-1.71,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1245,107,Fra94=Ste90,0.9,-2.13,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1246,107,Fra94=Ste90,0.44,1.62,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1247,107,Fra94=Ste90,0.01,0.05,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1248,107,Fra94=Ste90,1.61,3.25,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1249,107,Fra94=Ste90,0.61,10.3,0,1994,0,0,0,0,0,1,0,0,1950,1985,1967.5,36,36,0,1,0,0,1,1,0,0,0,0,0,1
1250,107,Fra94=Ste90,1.01,3.77,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1251,107,Fra94=Ste90,0.65,3.18,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1252,107,Fra94=Ste90,0.47,2.91,0,1994,1,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1253,107,Fra94=Ste90,0.43,2.46,0,1994,0,0,0,0,1,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1254,107,Fra94=Ste90,0.44,1.88,0,1994,0,0,0,0,0,0,0,0,1960,1985,1972.5,26,26,0,1,0,0,1,1,0,0,0,0,0,1
1320,112,Gal83,0.0714,1.4949748743718596,1,1983,0,1,0,0,0,0,0,0,1969,1979,1974.0,11,11,0,0,0,0,1,1,0,0,0,0,0,1
1322,112,Gal83,0.10965,2.4757281553398056,1,1983,0,1,0,0,0,0,0,0,1969,1979,1974.0,11,11,0,0,0,0,1,1,0,0,0,0,0,1
1330,115,Gar91,0.395,4.817073170731708,0,1991,0,0,0,0,0,0,1,0,1987,1987,1987.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1331,115,Gar91,0.904,31.17241379310345,0,1991,0,0,0,0,0,0,1,0,1987,1987,1987.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1332,116,Gat91,0.7,1.5,0,1991,0,0,0,0,0,0,1,0,1966,1989,1977.5,24,24,0,1,0,0,0,0,1,0,0,0,0,0
1333,116,Gat91,0.63,2.5,0,1991,0,0,0,0,0,0,1,0,1966,1989,1977.5,24,24,0,1,0,0,0,0,1,0,0,0,0,0
1334,116,Gat91,0.38,1.58,0,1991,0,0,0,0,0,0,1,0,1966,1989,1977.5,24,24,0,1,0,0,0,0,1,0,0,0,0,0
1339,118,Gat92b=Gat91,0.46,4.0,1,1992,0,0,0,0,0,0,1,0,1966,1989,1977.5,24,24,0,1,0,0,0,1,0,0,0,0,0,1
1341,120,GJF94,0.217,27.125,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1342,120,GJF94,0.175,9.722222222222223,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1343,120,GJF94,0.233,12.944444444444446,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1344,120,GJF94,0.229,12.722222222222223,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1345,120,GJF94,0.273,11.869565217391305,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1346,120,GJF94,0.236,9.076923076923077,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1347,120,GJF94,0.171,6.84,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1348,120,GJF94,0.184,9.68421052631579,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1349,120,GJF94,0.12,5.7142857142857135,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1350,120,GJF94,0.248,10.333333333333334,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1351,120,GJF94,0.043,1.7199999999999998,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1352,120,GJF94,0.162,7.714285714285714,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1353,120,GJF94,0.36,4.0,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1354,120,GJF94,0.167,16.7,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1355,120,GJF94,0.192,0.01,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1356,120,GJF94,0.174,17.4,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1357,120,GJF94,0.105,9.545454545454545,0,1994,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1358,121,GJF95,0.217,24.111111111111114,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1359,121,GJF95,0.148,10.571428571428571,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1360,121,GJF95,0.077,4.277777777777778,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1361,121,GJF95,0.186,7.153846153846154,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1362,121,GJF95,0.206,9.363636363636363,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1363,121,GJF95,0.162,8.1,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1364,121,GJF95,0.12,5.7142857142857135,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1365,121,GJF95,0.0429,1.7875,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1366,121,GJF95,0.358,4.068181818181818,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1367,121,GJF95,0.171,7.125,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1368,121,GJF95,0.185,9.25,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1369,121,GJF95,0.247,9.148148148148149,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1370,121,GJF95,0.175,9.722222222222223,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1371,121,GJF95,0.233,12.263157894736842,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1372,121,GJF95,0.228,12.666666666666668,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1373,121,GJF95,0.273,11.375,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1374,121,GJF95,0.236,1.0,1,1995,0,0,0,0,0,0,1,0,1990,1991,1990.5,2,8,0,0,1,0,0,1,0,0,1,0,0,0
1387,125,Gre81a,0.36,12.08,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1388,125,Gre81a,0.37,0.89,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1389,125,Gre81a,0.34,-1.92,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1390,125,Gre81a,0.38,1.89,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1391,125,Gre81a,0.39,4.11,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1392,125,Gre81a,0.37,0.62,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1393,125,Gre81a,0.39,3.75,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1394,125,Gre81a,0.37,1.07,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1395,125,Gre81a,0.37,1.7,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1396,125,Gre81a,0.37,1.43,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1397,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1398,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1399,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1400,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1401,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1402,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1403,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1404,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1405,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1406,125,Gre81a,0.38,12.28,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1407,125,Gre81a,0.4,12.74,1,1981,0,0,0,0,0,0,1,0,1966,1977,1971.5,12,12,0,0,0,0,1,1,0,0,0,0,1,0
1461,127,Gri79,-1.037,-6.129,0,1979,0,0,0,0,0,0,0,0,1955,1974,1964.5,20,20,0,0,0,0,1,1,1,0,0,0,0,0
1462,127,Gri79,0.425,1.68,0,1979,0,0,0,0,0,0,0,0,1955,1974,1964.5,20,20,0,0,0,0,1,1,1,0,0,0,0,0
1463,127,Gri79,0.269,1.64,0,1979,0,0,0,0,0,0,0,0,1955,1974,1964.5,20,20,0,0,0,0,1,1,1,0,0,0,0,0
1464,127,Gri79,-0.79,-17.34,0,1979,0,0,0,0,0,0,0,0,1955,1974,1964.5,20,20,0,0,0,0,1,1,1,0,0,0,0,0
1465,127,Gri79,-0.873,-12.63,0,1979,0,0,0,0,0,0,0,0,1955,1974,1964.5,20,20,0,0,0,0,1,1,1,0,0,0,0,0
1466,127,Gri79,0.542,5.85,0,1979,0,0,0,0,0,0,0,0,1955,1974,1964.5,20,20,0,0,0,0,1,1,1,0,0,0,0,0
1467,127,Gri79,0.331,4.58,0,1979,0,0,0,0,0,0,0,0,1955,1974,1964.5,20,20,0,0,0,0,1,0,1,0,0,0,0,0
1499,129,H&N95,0.37,37.0,1,1995,0,0,0,0,0,0,1,0,1979,1988,1983.5,10,10,0,0,0,0,0,1,0,0,0,0,0,0
1508,131,H&T66,0.6018228542059277,3.9259259259259256,0,1966,0,0,0,0,0,0,1,0,1929,1964,1946.5,36,36,0,1,0,0,1,1,1,0,0,0,0,0
1512,133,HHC81,-0.6,-0.48,1,1981,0,0,0,0,0,0,1,0,1975,1979,1977.0,5,60,0,1,0,1,1,1,1,0,0,0,0,0
1520,136,Hug80a,0.04,1.04,0,1980,0,0,0,0,0,0,0,0,1955,1978,1966.5,24,24,0,1,0,0,1,1,1,0,0,0,0,0
1526,136,Hug80a,0.66,5.26,0,1980,0,0,0,0,0,0,0,0,1969,1978,1973.5,10,40,0,1,1,0,0,1,0,0,0,0,0,1
1529,136,Hug80a,0.15,1.27,0,1980,0,0,0,0,0,0,0,0,1971,1978,1974.5,8,8,0,1,0,0,1,1,1,0,0,0,0,0
1567,141,IMH84,1.268,9.18840579710145,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1568,141,IMH84,1.531,4.149051490514905,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1569,141,IMH84,0.938,6.424657534246576,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1570,141,IMH84,0.92,5.822784810126582,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1571,141,IMH84,0.761,4.973856209150327,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1572,141,IMH84,0.824,10.299999999999999,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1573,141,IMH84,0.628,8.373333333333333,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1574,141,IMH84,0.835,7.076271186440678,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1575,141,IMH84,0.685,2.114197530864198,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1576,141,IMH84,0.939,3.962025316455696,1,1984,1,0,0,0,0,0,0,0,1975,1976,1975.5,2,2,0,0,0,0,0,0,0,0,0,0,0,1
1581,143,IQR07,0.591,-3.09,0,2007,0,0,0,0,0,0,0,1,1970,2005,1987.5,36,36,0,1,0,0,0,0,0,0,1,0,0,0
1631,146,K&B77,0.2565,3.05,1,1977,0,0,0,0,0,0,0,1,1970,1970,1970.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1634,146,K&B77,0.1141,0.81,1,1977,0,0,0,0,0,0,0,0,1970,1970,1970.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1637,146,K&B77,0.5755,2.53,1,1977,0,0,0,0,0,0,0,0,1970,1970,1970.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1638,146,K&B77,0.4875,3.03,1,1977,0,0,0,0,0,0,0,1,1970,1970,1970.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1639,146,K&B77,0.331,2.49,1,1977,0,0,0,0,0,0,0,0,1970,1970,1970.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1640,146,K&B77,0.3107,4.56,1,1977,0,0,0,0,0,0,0,0,1970,1970,1970.0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
1641,147,K&R78,-0.27,-9.34,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,1
1642,147,K&R78,-0.05,-0.97,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,1
1643,147,K&R78,-0.008,-0.66,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,1
1644,147,K&R78,0.15,4.28,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,1
1645,147,K&R78,0.37,7.19,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,1
1646,147,K&R78,-0.08,-2.98,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,1
1647,147,K&R78,0.23,3.33,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,1
1648,147,K&R78,0.19,5.38,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,1
1649,147,K&R78,0.43,9.78,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,1
1650,147,K&R78,0.51,2.86,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,0
1651,147,K&R78,0.6,12.0,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,0
1652,147,K&R78,0.54,4.87,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,0
1653,147,K&R78,0.48,5.19,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,0
1654,147,K&R78,0.51,5.38,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,0
1655,147,K&R78,0.44,4.07,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,0
1656,147,K&R78,0.57,6.47,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,0
1657,147,K&R78,0.75,9.39,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,0
1658,147,K&R78,0.57,2.62,1,1978,0,0,0,0,0,0,1,0,1954,1972,1963.0,19,19,0,0,0,0,1,1,0,0,0,0,0,0
1662,151,Kia83,0.45688759124087597,4.95,0,1983,0,0,0,0,0,0,0,1,1955,1978,1966.5,24,24,0,1,0,0,0,1,1,0,0,0,0,0
1669,153,Kor89,2.158,11.82,0,1989,0,0,0,0,0,0,0,1,1976,1987,1981.5,12,12,0,1,0,0,0,1,1,0,0,0,0,0
1686,159,L&W89,0.395,1.52,1,1989,0,0,0,0,0,0,1,0,1984,1988,1986.0,5,60,0,1,0,1,1,1,0,1,0,0,0,0
1688,161,Leb77,1.721,44.12820512820513,1,1977,0,0,0,0,0,0,0,0,1955,1970,1962.5,16,16,0,0,0,0,0,0,0,0,0,0,0,1
1689,161,Leb77,1.389,20.130434782608695,1,1977,0,0,0,0,0,0,0,0,1955,1970,1962.5,16,16,0,0,0,0,0,0,0,0,0,0,0,1
1690,161,Leb77,1.031,21.04081632653061,1,1977,0,0,0,0,0,0,0,0,1955,1970,1962.5,16,16,0,0,0,0,0,0,0,0,0,0,0,1
1700,165,M&W81,0.627,27.26,1,1981,0,0,0,0,0,0,1,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,0,0,0,0,0,1
1701,165,M&W81,0.732,18.3,1,1981,0,1,0,0,0,0,0,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,1,0,0,0,0,0
1702,165,M&W81,0.852,38.72,1,1981,0,0,0,0,1,0,0,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,1,0,0,0,0,0
1703,165,M&W81,1.16,21.88,1,1981,0,0,0,1,0,0,0,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,1,0,0,0,0,0
1704,165,M&W81,0.857,29.55,1,1981,0,0,1,0,0,0,0,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,1,0,0,0,0,0
1705,165,M&W81,1.367,12.54,1,1981,0,0,0,0,0,0,0,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,1,0,0,0,0,0
1706,165,M&W81,0.931,13.69,1,1981,0,0,0,0,0,0,0,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,1,0,0,0,0,0
1707,165,M&W81,1.277,8.08,1,1981,0,0,0,0,0,0,0,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,1,0,0,0,0,0
1708,165,M&W81,0.725,6.9,1,1981,0,0,0,0,0,0,0,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,1,0,0,0,0,0
1709,165,M&W81,0.367,3.08,1,1981,0,0,0,0,0,0,0,0,1960,1975,1967.5,16,16,0,1,0,0,0,1,0,0,0,0,0,1
1710,165,M&W81,0.418,4.44,1,1981,0,0,0,0,0,0,0,0,1966,1975,1970.5,10,10,0,1,0,0,0,1,1,0,0,0,0,0
1711,165,M&W81,0.811,13.08,1,1981,0,0,0,0,0,0,0,0,1966,1975,1970.5,10,10,0,1,0,0,0,1,1,0,0,0,0,0
1717,168,Mat79,1.9177,43.1,0,1979,0,0,0,0,1,0,0,0,1965,1977,1971.0,13,13,0,1,0,0,0,1,1,0,0,0,0,0
1719,168,Mat79,0.4981,14.1,0,1979,0,0,0,0,1,0,0,0,1965,1977,1971.0,13,13,0,1,0,0,0,1,1,0,0,0,0,0
1721,168,Mat79,1.8546,7.16,0,1979,0,0,0,0,1,0,0,0,1965,1977,1971.0,13,13,0,1,0,0,0,1,1,0,0,0,0,0
1722,168,Mat79,0.1059,0.763,0,1979,0,0,0,0,1,0,0,0,1965,1977,1971.0,13,13,0,1,0,0,0,1,1,0,0,0,0,0
1725,170,Mcr91,0.111,0.15,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1726,170,Mcr91,-0.168,-1.39,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1727,170,Mcr91,1.607,7.44,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1728,170,Mcr91,1.672,3.6,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1729,170,Mcr91,0.377,0.51,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,0,0,0,0,0,1
1730,170,Mcr91,0.567,2.31,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,0,0,0,0,0,1
1731,170,Mcr91,2.98,3.69,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1732,170,Mcr91,0.434,0.49,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1733,170,Mcr91,1.1,2.42,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1734,170,Mcr91,0.949,2.87,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1735,170,Mcr91,2.048,3.78,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1736,170,Mcr91,0.612,5.18,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,0,0,0,1,1,1,0,0,0,0,0
1739,170,Mcr91,0.659,2.49,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,0,0,0,1,1,1,0,0,0,0,0
1742,170,Mcr91,0.813,3.16,0,1991,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,0,0,0,1,1,1,0,0,0,0,0
1745,171,Mcr94a,0.0157,0.02,1,1994,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1746,171,Mcr94a,0.22,2.32,1,1994,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1747,171,Mcr94a,1.384,5.88,1,1994,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1748,171,Mcr94a,1.691,4.61,1,1994,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1749,171,Mcr94a,0.715,0.89,1,1994,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,0,0,0,0,0,1
1750,171,Mcr94a,0.57,2.37,1,1994,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,0,0,0,0,0,1
1751,171,Mcr94a,2.914,3.23,1,1994,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
1752,171,Mcr94a,0.152,0.36,1,1994,0,0,0,0,0,0,0,1,1973,1987,1980.0,15,15,0,1,0,0,1,1,1,0,0,0,0,0
