id,idstudy,study,country,habit,se,observations,no_cross,no_years,avg_year,micro,dsge,monthly,annual,external,durable_other,food,OLS,GMM,TSLS,bayes,min_distance,ML,panel,pub_year,citations,top,impact,deep,open,secord,exact,asset_returns,mp_match,n_matched,matched,n_observables,observables,seven_observ,no_cons,no_wage
15,30,Sommer (2007),US,0.71,0.1,184,1.0,46,1982.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007,31,0,0.519,0,0,0,0,0,0,0,,0,,0,0,0
16,30,Sommer (2007),US,0.7,0.08,184,1.0,46,1982.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007,31,0,0.519,0,0,0,0,0,0,0,,0,,0,0,0
17,30,Sommer (2007),US,0.67,0.15,184,1.0,46,1982.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007,31,0,0.519,0,0,0,0,0,0,0,,0,,0,0,0
18,30,Sommer (2007),US,0.62,0.12,184,1.0,46,1982.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007,31,0,0.519,0,0,0,0,0,0,0,,0,,0,0,0
19,30,Sommer (2007),US,0.8,0.12,184,1.0,46,1982.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007,31,0,0.519,0,0,0,0,0,0,0,,0,,0,0,0
20,30,Sommer (2007),US,0.67,0.09,184,1.0,46,1982.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007,31,0,0.519,0,0,0,0,0,0,0,,0,,0,0,0
21,30,Sommer (2007),US,0.7,0.2,184,1.0,46,1982.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007,31,0,0.519,0,0,0,0,0,0,0,,0,,0,0,0
22,30,Sommer (2007),US,0.6,0.13,184,1.0,46,1982.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2007,31,0,0.519,0,0,0,0,0,0,0,,0,,0,0,0
1,34,Maurer and Meier (2008),US,0.955,0.027,18126,1812.6,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
2,34,Maurer and Meier (2008),US,0.957,0.0242,18206,1820.6,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
3,34,Maurer and Meier (2008),US,0.943,0.0298,13704,1370.4,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
4,34,Maurer and Meier (2008),US,0.946,0.0219,14791,1479.1,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
5,34,Maurer and Meier (2008),US,0.883,0.0443,12450,1245.0,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
6,34,Maurer and Meier (2008),US,0.9,0.0405,8324,832.4,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
7,34,Maurer and Meier (2008),US,0.111,0.1803,18126,1812.6,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
8,34,Maurer and Meier (2008),US,0.237,0.1373,18206,1820.6,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
9,34,Maurer and Meier (2008),US,0.296,0.1255,13704,1370.4,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
10,34,Maurer and Meier (2008),US,0.375,0.0954,14791,1479.1,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
11,34,Maurer and Meier (2008),US,0.367,0.0929,12450,1245.0,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
12,34,Maurer and Meier (2008),US,0.444,0.102,8324,832.4,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
13,34,Maurer and Meier (2008),US,0.101,0.1841,18126,1812.6,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
14,34,Maurer and Meier (2008),US,0.23,0.1397,18206,1820.6,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
15,34,Maurer and Meier (2008),US,0.291,0.1271,13704,1370.4,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
16,34,Maurer and Meier (2008),US,0.371,0.0968,14791,1479.1,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
17,34,Maurer and Meier (2008),US,0.365,0.0936,12450,1245.0,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
18,34,Maurer and Meier (2008),US,0.457,0.0985,8324,832.4,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
19,34,Maurer and Meier (2008),US,0.061,0.1861,19843,1984.3,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
20,34,Maurer and Meier (2008),US,0.202,0.1358,19795,1979.5,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
21,34,Maurer and Meier (2008),US,0.126,0.1255,17127,1712.7,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
22,34,Maurer and Meier (2008),US,0.186,0.1279,17601,1760.1,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
23,34,Maurer and Meier (2008),US,0.285,0.0928,15252,1525.2,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
24,34,Maurer and Meier (2008),US,0.416,0.0813,11654,1165.4,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
25,34,Maurer and Meier (2008),US,0.163,0.1801,16179,1617.9,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
26,34,Maurer and Meier (2008),US,0.233,0.1505,17028,1702.8,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
27,34,Maurer and Meier (2008),US,0.361,0.1458,10763,1076.3,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
28,34,Maurer and Meier (2008),US,0.379,0.1148,12517,1251.7,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
29,34,Maurer and Meier (2008),US,0.436,0.1016,9386,938.6,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
30,34,Maurer and Meier (2008),US,0.478,0.1331,5932,593.2,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
31,34,Maurer and Meier (2008),US,-0.054,0.333,13333,1333.3,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
32,34,Maurer and Meier (2008),US,0.139,0.2004,15717,1571.7,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
33,34,Maurer and Meier (2008),US,0.39,0.1644,8191,819.1,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
34,34,Maurer and Meier (2008),US,0.424,0.1493,9742,974.2,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
35,34,Maurer and Meier (2008),US,0.402,0.1445,7217,721.7,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
36,34,Maurer and Meier (2008),US,0.594,0.1282,4274,427.4,14,1980.5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2008,45,0,1.033,0,0,0,0,0,0,0,,0,,0,0,0
1,35,Auray and Feve (2008),US,2.3987,0.2711,172,1.0,43,1981.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2008,7,0,0.41,0,0,0,0,0,1,2,"output, money",4,"output, inflation, interest rate, money",0,1,1
2,35,Auray and Feve (2008),US,2.4372,0.1592,172,1.0,43,1981.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2008,7,0,0.41,0,0,0,0,0,1,2,"inflation, money",4,"output, inflation, interest rate, money",0,1,1
3,35,Auray and Feve (2008),US,2.4198,0.1459,172,1.0,43,1981.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2008,7,0,0.41,0,0,0,0,0,1,3,"output, inflation, money",4,"output, inflation, interest rate, money",0,1,1
4,35,Auray and Feve (2008),US,1.4809,0.0242,172,1.0,43,1981.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2008,7,0,0.41,0,0,0,0,0,1,2,"output, money",4,"output, inflation, interest rate, money",0,1,1
5,35,Auray and Feve (2008),US,1.4775,0.3209,172,1.0,43,1981.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2008,7,0,0.41,0,0,0,0,0,1,2,"inflation, money",4,"output, inflation, interest rate, money",0,1,1
6,35,Auray and Feve (2008),US,1.4887,0.0238,172,1.0,43,1981.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2008,7,0,0.41,0,0,0,0,0,1,3,"output, inflation, money",4,"output, inflation, interest rate, money",0,1,1
1,36,Del Negro and Schorfheide (2008),US,0.67,0.07031250000000001,93,1.0,24,1993.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2008,181,0,1.817,0,0,0,0,0,0,5," output, hours worked, labor share, Inflation rate, interest rate",5," output, hours worked, labor share, Inflation rate, interest rate",0,1,1
2,36,Del Negro and Schorfheide (2008),US,0.8,0.07421875000000003,93,1.0,24,1993.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2008,181,0,1.817,0,0,0,0,0,0,5," output, hours worked, labor share, Inflation rate, interest rate",5," output, hours worked, labor share, Inflation rate, interest rate",0,1,1
3,36,Del Negro and Schorfheide (2008),US,0.82,0.04296874999999999,93,1.0,24,1993.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2008,181,0,1.817,0,0,0,0,0,0,5," output, hours worked, labor share, Inflation rate, interest rate",5," output, hours worked, labor share, Inflation rate, interest rate",0,1,1
4,36,Del Negro and Schorfheide (2008),US,0.69,0.07421875000000003,93,1.0,24,1993.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2008,181,0,1.817,0,0,0,0,0,0,5," output, hours worked, labor share, Inflation rate, interest rate",5," output, hours worked, labor share, Inflation rate, interest rate",0,1,1
5,36,Del Negro and Schorfheide (2008),US,0.7,0.07421875000000003,93,1.0,24,1993.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2008,181,0,1.817,0,0,0,0,0,0,5," output, hours worked, labor share, Inflation rate, interest rate",5," output, hours worked, labor share, Inflation rate, interest rate",0,1,1
6,36,Del Negro and Schorfheide (2008),US,0.79,0.0546875,93,1.0,24,1993.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2008,181,0,1.817,0,0,0,0,0,0,5," output, hours worked, labor share, Inflation rate, interest rate",5," output, hours worked, labor share, Inflation rate, interest rate",0,1,1
1,37,Edge et al. (2008),US,0.766,0.048,84,1.0,21,1995.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2008,97,0,0.505,0,0,0,0,0,0,11,"nominal output, nominal consumption  of nondurables, nominal consumption of durables, nominal  residential investment, nominal business investment,   inflation; inflation for  nondurables, inflation for  durables; hours; wage inflation; nominal",11,"nominal output, nominal consumption  of nondurables, nominal consumption of durables, nominal  residential investment, nominal business investment,   inflation; inflation for  nondurables, inflation for  durables; hours; wage inflation; nominal",0,0,1
1,38,Guerron-Quintana (2008),US,0.27,0.09,171,1.0,43,1980.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2008,25,0,0.505,0,0,0,0,0,1,9,"output, consumption, investment, interest rates, money growth, labor, inflation, real wages, capital utilization",8,"output, consumption, investment, interest rates, money growth, labor, inflation, real wages",1,0,0
2,38,Guerron-Quintana (2008),US,0.77,0.26,171,1.0,43,1980.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2008,25,0,0.505,0,0,0,0,0,1,9,"output, consumption, investment, interest rates, money growth, labor, inflation, real wages, capital utilization",8,"output, consumption, investment, interest rates, money growth, labor, inflation, real wages",1,0,0
3,38,Guerron-Quintana (2008),US,0.15,0.05,171,1.0,43,1980.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2008,25,0,0.505,0,0,0,0,0,1,8,"output, consumption, investment, interest rates, labor, inflation, real wages, capital utilization",7,"output, consumption, investment, interest rates, labor, inflation, real wages",1,0,0
4,38,Guerron-Quintana (2008),US,0.73,0.21,171,1.0,43,1980.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2008,25,0,0.505,0,0,0,0,0,1,8,"output, consumption, investment, interest rates,labor, inflation, real wages, capital utilization",7,"output, consumption, investment, interest rates, labor, inflation, real wages",1,0,0
1,39,Sahuc and Smets (2008),EA,0.707,0.06534954407294832,80,1.0,20,1994.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2008,58,0,0.731,0,0,0,0,0,0,7," consumption,  investment, output, real wage, hours worked, inflation,  interest rate.",7," consumption,  investment, output, real wage, hours worked, inflation,  interest rate.",1,0,0
2,39,Sahuc and Smets (2008),US,0.629,0.08024316109422494,80,1.0,20,1994.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2008,58,0,0.731,0,0,0,0,0,0,7," consumption,  investment, output, real wage, hours worked, inflation,  interest rate.",7," consumption,  investment, output, real wage, hours worked, inflation,  interest rate.",1,0,0
1,40,Sugo and Ueda (2008),Japan,0.102,0.03708206686930091,60,1.0,15,1988.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2008,55,0,0.125,0,0,0,0,0,0,8,"output,  consumption,  investment, hours worked, real wages, the capital utilization rate,  inflation, interest rate",8,"output,  consumption,  investment, hours worked, real wages, the capital utilization rate,  inflation, interest rate",1,0,0
2,40,Sugo and Ueda (2008),Japan,0.087,0.032826747720364736,60,1.0,15,1988.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2008,55,0,0.125,0,0,0,0,0,0,7,"output,  consumption,  investment, hours worked, real wages,  inflation, interest rate",7,"output,  consumption,  investment, hours worked, real wages,  inflation, interest rate",1,0,0
1,41,Andres (2009),EA,0.8907,0.0277,104,1.0,25,1992.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2009,46,0,0.505,0,0,0,0,0,0,4,"output, money,  Inflation,   interest rate",4,"output, money,  Inflation,   interest rate",0,1,1
2,41,Andres (2009),EA,0.9064,0.0272,104,1.0,25,1992.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2009,46,0,0.505,0,0,0,0,0,0,4,"output, money,  Inflation,   interest rate",4,"output, money,  Inflation,   interest rate",0,1,1
1,42,Dennis (2009),US,0.832,0.098,86,1.0,22,1993.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2009,34,0,0.731,0,0,0,0,0,0,3,"consumption, interest rate, inflation",3,"consumption, interest rate, inflation",0,0,1
2,42,Dennis (2009),US,0.824,0.084,86,1.0,22,1993.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2009,34,0,0.731,0,0,0,0,0,0,3,"consumption, interest rate, inflation",3,"consumption, interest rate, inflation",0,0,1
1,43,Christoffel et al. (2009),EA,0.22,0.05,92,1.0,23,1995.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2009,116,0,0.648,0,0,0,0,0,0,8,"output, inflation,  interest rate, wage, unemployment,  hours worked, vacancies, government spending",8,"output, inflation,  interest rate, wage, unemployment,  hours worked, vacancies, government spending",0,1,0
1,44,Kano (2009),Canada,0.084,0.03,130,1.0,33,1989.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2009,13,0,1.138,0,1,0,0,0,0,3,"consumptionoutput ratio, output, current accountnet output ratio",3,"consumptionoutput ratio, output, current accountnet output ratio",0,0,1
2,44,Kano (2009),Canada,0.976,0.001,130,1.0,33,1989.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2009,13,0,1.138,0,1,0,0,0,0,3,"consumptionoutput ratio, output, current accountnet output ratio",3,"consumptionoutput ratio, output, current accountnet output ratio",0,0,1
3,44,Kano (2009),UK,0.073,0.027,124,1.0,31,1988.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2009,13,0,1.138,0,1,0,0,0,0,3,"consumptionoutput ratio, output, current accountnet output ratio",3,"consumptionoutput ratio, output, current accountnet output ratio",0,0,1
4,44,Kano (2009),UK,0.992,0.002,124,1.0,31,1988.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2009,13,0,1.138,0,1,0,0,0,0,3,"consumptionoutput ratio, output, current accountnet output ratio",3,"consumptionoutput ratio, output, current accountnet output ratio",0,0,1
1,45,Trigari (2009),US,0.55,0.0562,87,1.0,22,1982.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2009,309,0,0.731,0,0,0,0,0,1,7," output, inflation, interest rate, employment, hours per worker, job creation ratio, job distruction ratio",7," output, inflation, interest rate, employment, hours per worker, job creation ratio, job distruction ratio",0,1,1
1,46,Alessie and Teppa (2010),Netherlands,0.211,0.11,4194,838.8,5,1995.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2010,24,0,0.052,0,0,1,0,0,0,0,,0,,0,0,0
2,46,Alessie and Teppa (2010),Netherlands,0.221,0.093,4854,970.8,5,1995.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2010,24,0,0.052,0,0,1,0,0,0,0,,0,,0,0,0
3,46,Alessie and Teppa (2010),Netherlands,-0.456,0.19,2609,521.8,5,1995.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2010,24,0,0.052,0,0,1,0,0,0,0,,0,,0,0,0
4,46,Alessie and Teppa (2010),Netherlands,0.171,0.094,4194,838.8,5,1995.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2010,24,0,0.052,0,0,1,0,0,0,0,,0,,0,0,0
5,46,Alessie and Teppa (2010),Netherlands,0.434,0.013478260869565216,4194,4194.0,5,1995.0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2010,24,0,0.052,0,0,1,0,0,0,0,,0,,0,0,0
6,46,Alessie and Teppa (2010),Netherlands,-0.121,0.019,4194,1449.0,5,1995.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2010,24,0,0.052,0,0,1,0,0,0,0,,0,,0,0,0
7,46,Alessie and Teppa (2010),Netherlands,0.0273,0.11,2722,1338.0,5,1995.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2010,24,0,0.052,0,0,1,0,0,0,0,,0,,0,0,0
1,47,Bartolomeo et al. (2010),US,0.701,0.006887755102040794,162,1.0,41,1983.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,8,0,0.087,0,0,0,0,0,0,4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",0,1,1
2,47,Bartolomeo et al. (2010),Japan,0.742,0.006887755102040823,162,1.0,41,1983.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,8,0,0.087,0,0,0,0,0,0,4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",0,1,1
3,47,Bartolomeo et al. (2010),Germany,0.611,0.0005102040816326535,162,1.0,41,1983.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,8,0,0.087,0,0,0,0,0,0,4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",0,1,1
4,47,Bartolomeo et al. (2010),France,0.685,0.00025510204081632677,162,1.0,41,1983.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,8,0,0.087,0,0,0,0,0,0,4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",0,1,1
5,47,Bartolomeo et al. (2010),UK,0.643,0.0007653061224489803,162,1.0,41,1983.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,8,0,0.087,0,0,0,0,0,0,4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",0,1,1
6,47,Bartolomeo et al. (2010),Italy,0.832,0.014030612244897944,162,1.0,41,1983.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,8,0,0.087,0,0,0,0,0,0,4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",0,1,1
7,47,Bartolomeo et al. (2010),Canada,0.729,0.0030612244897959212,162,1.0,41,1983.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,8,0,0.087,0,0,0,0,0,0,4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",4,"log real private output,  inflation rate,nominal interest rate and  log real output gap",0,1,1
1,48,Bekaert (2010),US,1.9916512059369198,1.0085836909871244,172,1.0,43,1982.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2010,247,0,0.731,0,0,0,0,0,0,0,,0,,0,0,0
1,49,Castelnuovo and Nistico (2010),US,0.8269,0.020486322188449854,212,1.0,54,1980.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,35,0,0.505,0,0,0,0,1,0,7,"GDP growth , consumption, S&P500index, real wages, hour sworked, inflation ,federal funds rate",7,"GDP growth , consumption, S&P500index, real wages, hour sworked, inflation ,federal funds rate",0,0,0
1,50,Fernandez-Villaverde (2010),US,0.97,0.009118541033434659,193,1.0,49,1983.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,217,0,0.05,0,0,0,0,0,0,5," relative price of investment with respect to the price of consumption,  output growth,  REAL wages, cpi,  federal funds rate",5," relative price of investment with respect to the price of consumption,  output growth,  REAL wages, cpi,  federal funds rate",0,1,0
1,51,Guerron-Quintana (2010),US,0.91,0.021276595744680837,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,7,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation",7,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation",1,0,0
2,51,Guerron-Quintana (2010),US,0.87,0.030395136778115495,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,6,"Real output, consumption,  real wage,  interest rate, investment, inflation",6,"Real output, consumption,  real wage,  interest rate, investment, inflation",0,0,0
3,51,Guerron-Quintana (2010),US,0.92,0.02735562310030394,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,6,"Real output,   real wage, hours worked, interest rate, investment, inflation",6,"Real output,   real wage, hours worked, interest rate, investment, inflation",0,1,0
4,51,Guerron-Quintana (2010),US,0.97,0.009118541033434659,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,6,"Real output, consumption,   hours worked, interest rate, investment, inflation",6,"Real output, consumption,   hours worked, interest rate, investment, inflation",0,0,1
5,51,Guerron-Quintana (2010),US,0.86,0.04255319148936171,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,6,"Real output, consumption,  real wage, hours worked, interest rate, investment",6,"Real output, consumption,  real wage, hours worked, interest rate, investment",0,0,0
6,51,Guerron-Quintana (2010),US,0.91,0.018237082066869283,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,6,"Real output, consumption,  real wage, hours worked,  investment, inflation",6,"Real output, consumption,  real wage, hours worked,  investment, inflation",0,0,0
7,51,Guerron-Quintana (2010),US,0.94,0.018237082066869283,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,6," consumption,  real wage, hours worked, interest rate, investment, inflation",6," consumption,  real wage, hours worked, interest rate, investment, inflation",0,0,0
8,51,Guerron-Quintana (2010),US,0.93,0.018237082066869283,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,8,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of ivestment",8,"Real output, consumption,  real wage, hours worked, interest rate, investment, inflation, price of ivestment",1,0,0
9,51,Guerron-Quintana (2010),US,0.67,0.08510638297872342,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,5,"Real output,   hours worked, interest rate, investment, inflation",5,"Real output,   hours worked, interest rate, investment, inflation",0,1,1
10,51,Guerron-Quintana (2010),US,0.89,0.027355623100303976,182,1.0,46,1976.5,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,34,0,1.026,0,0,0,0,0,0,6,"Real output, consumption,  real wage, hours worked, interest rate,  inflation",6,"Real output, consumption,  real wage, hours worked, interest rate,  inflation",0,0,0
1,52,Hirose and Naganuma (2010),US,0.82,0.08206686930091182,97,1.0,25,1994.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,4,0,0.31,0,0,0,0,0,0,3,"Output, inflation, interest rate",3,"Output, inflation, interest rate",0,1,1
2,52,Hirose and Naganuma (2010),US,0.37,0.09422492401215807,97,1.0,25,1994.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,4,0,0.31,0,0,0,0,0,0,3,"Output, inflation, interest rate",3,"Output, inflation, interest rate",0,1,1
3,52,Hirose and Naganuma (2010),US,0.81,0.11854103343465046,97,1.0,25,1994.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,4,0,0.31,0,0,0,0,0,0,3,"Output, inflation, interest rate",3,"Output, inflation, interest rate",0,1,1
4,52,Hirose and Naganuma (2010),US,0.48,0.0668693009118541,97,1.0,25,1994.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2010,4,0,0.31,0,0,0,0,0,0,3,"Output, inflation, interest rate",3,"Output, inflation, interest rate",0,1,1
