idstudy,study,depvar,real_pc_gdp,pc_gdp,gdp,real_gdp,ft,seft,pcc,sepcc,prec,tstat,n,t,samsize,ln_samsize,len,fddepth,fdacti1,fdacti2,fdbank,fdpricr,fdmktc,fdmkta,fdmkttr,fdother,fdnonl,fdchg,fdjoint,OLS,DOLS,IV,FE,RE,GMM,GMMSYS,GMMlev,GMM_all,Homo,Start,1960s,1970s,1980s,1990s,2000s,End,regcnt,endo,Year,Year_adj,regeap,regsa,regasi,regeu,reglac,regmena,regssa,regrow,macro,polstab,Trade,Income,Human,invest,fincri,timdum,Log,Panel,xsec,timser,journal impact,Notes,depvar_se,real_pc_gdp_se,pc_gdp_se,gdp_se,real_gdp_se,ft_se,seft_se,pcc_se,Unnamed: 81,prec_se,Unnamed: 83,n_se,t_se,samsize_se,ln_samsize_se,len_se,fddepth_se,fdacti1_se,fdacti2_se,fdbank_se,fdpricr_se,fdmktc_se,fdmkta_se,fdmkttr_se,fdother_se,fdnonl_se,fdchg_se,fdjoint_se,ols_se,dols_se,iv_se,fe_se,re_se,gmm_se,gmmsys_se,gmmlev_se,gmm_all_se,homo_se,start_se,sixtys_se,seventys_se,eightys_se,ninetys_se,mill_se,end_se,regcnt_se,endo_se,year _se,year_adj_se,regeap_se,regsa_se,regasi_se,regeu_se,reglac_se,regmena_se,regssa_se,regrow_se,macro_se,polstab_se,trade_se,income_se,human_se,invest_se,fincri_se,timdum_se,log _se,panel_se,xsec_se,timser_se,journal impact_se
37,Levine (1998) ,1,1,0,0,0,0.38831537,0.174077656,0.369907015,0.154844797,6.458079445,2.388888889,43,1,43,3.7612001156935624,18.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,,1976,,1.0,1.0,1.0,,1993,6,1,1998,-7.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,0.0,,1.0,,0.735,,6.458079445,6.458079445,0.0,0.0,0.0,2.5077715091745696,1.1242073320473809,2.3888888901328067,1.0000000006708978,41.70679011793151,15.427634230439786,277.697416135,6.458079445,277.697416135,24.290129155692217,116.24543001,0.0,0.0,6.458079445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.458079445,0.0,0.0,6.458079445,0.0,12761.16498332,0.0,6.458079445,6.458079445,6.458079445,0.0,12870.952333885,38.74847667,6.458079445,12903.24273111,-50.05011569875,6.458079445,6.458079445,6.458079445,6.458079445,6.458079445,6.458079445,6.458079445,6.458079445,6.458079445,0.0,6.458079445,6.458079445,6.458079445,0.0,0.0,0.0,0.0,0.0,6.458079445,0.0,4.746688392075
37,Levine (1998) ,1,1,0,0,0,0.389071852,0.2,0.370559804,0.175528328,5.697086108,2.111111111,41,1,41,3.713572066704308,18.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,,1976,,1.0,1.0,1.0,,1993,12,1,1998,-7.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,,1.0,,0.735,,5.697086108,5.697086108,0.0,0.0,0.0,2.216575843043032,1.1394172216,2.111111111551603,0.9999999990092674,32.456790121966584,12.027181782922545,233.58053042799997,5.697086108,233.58053042799997,21.15653983227796,102.547549944,0.0,0.0,5.697086108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.697086108,0.0,0.0,5.697086108,0.0,11257.442149408,0.0,5.697086108,5.697086108,5.697086108,0.0,11354.292613243999,68.365033296,5.697086108,11382.778043784,-44.152417336999996,5.697086108,5.697086108,5.697086108,5.697086108,5.697086108,5.697086108,5.697086108,5.697086108,5.697086108,5.697086108,5.697086108,5.697086108,5.697086108,0.0,0.0,0.0,0.0,0.0,5.697086108,0.0,4.18735828938
38,Levine (1999) ,1,1,0,0,0,0.523434937,0.174077656,0.480346753,0.146179779,6.840891462,3.286,41,1,41,3.713572066704308,10.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1,0.0,1980,,,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,6.840891462,6.840891462,0.0,0.0,0.0,3.5807615914358077,1.190846350655373,3.286000001397123,1.000000002078147,46.7977959948645,22.479169344132,280.476549942,6.840891462,280.476549942,25.404143444639196,68.40891462,6.840891462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.840891462,0.0,0.0,6.840891462,0.0,13544.96509476,0.0,0.0,6.840891462,0.0,0.0,13606.533117918,27.363565848,6.840891462,13674.942032538,-46.1760173685,6.840891462,6.840891462,6.840891462,6.840891462,6.840891462,6.840891462,6.840891462,6.840891462,0.0,6.840891462,0.0,6.840891462,6.840891462,0.0,0.0,0.0,0.0,0.0,6.840891462,0.0,4.6107608453880005
38,Levine (1999) ,1,1,0,0,0,0.851805633,0.208514414,0.692011597,0.141573567,7.063465438,4.888,31,1,31,3.4339872044851463,10.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1,0.0,1980,,,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,7.063465438,7.063465438,0.0,0.0,0.0,6.016699648589212,1.4728343566138233,4.887999998104685,0.9999999974388774,49.892543993820524,34.526219060944,218.96742857799998,7.063465438,218.96742857799998,24.255849933415067,70.63465438,0.0,0.0,0.0,7.063465438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.063465438,0.0,0.0,7.063465438,0.0,13985.66156724,0.0,0.0,7.063465438,0.0,0.0,14049.232756182,28.253861752,7.063465438,14119.867410562,-47.6783917065,7.063465438,7.063465438,7.063465438,7.063465438,7.063465438,7.063465438,7.063465438,7.063465438,0.0,7.063465438,0.0,7.063465438,7.063465438,0.0,0.0,0.0,0.0,0.0,7.063465438,0.0,4.7607757052120006
38,Levine (1999) ,1,1,0,0,0,1.185641945,0.208514414,0.829222365,0.109613003,9.123005261,7.565,31,1,31,3.4339872044851463,10.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1,0.0,1980,,,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,9.123005261,9.123005261,0.0,0.0,0.0,10.816617701897272,1.9022780959163321,7.564999998433862,1.0000000030430087,83.22922499223367,69.015534799465,282.813163091,9.123005261,282.813163091,31.32828333272467,91.23005261,0.0,0.0,0.0,0.0,9.123005261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.123005261,0.0,0.0,9.123005261,0.0,18063.55041678,0.0,0.0,9.123005261,0.0,0.0,18145.657464129,36.492021044,9.123005261,18236.887516739,-61.58028551175,9.123005261,9.123005261,9.123005261,9.123005261,9.123005261,9.123005261,9.123005261,9.123005261,0.0,9.123005261,0.0,9.123005261,9.123005261,0.0,0.0,0.0,0.0,0.0,9.123005261,0.0,6.148905545914
38,Levine (1999) ,1,1,0,0,0,0.844465125,0.19245009,0.688166851,0.132467151,7.54904133,5.195,35,1,35,3.5553480614894135,10.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,0.0,1980,,,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,7.54904133,7.54904133,0.0,0.0,0.0,6.374902130368616,1.4528136833722196,5.195000000134951,0.9999999977663508,56.98802500204816,39.21726970935,264.21644655,7.54904133,264.21644655,26.839469458718963,75.4904133,0.0,0.0,7.54904133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54904133,0.0,0.0,7.54904133,0.0,14947.1018334,0.0,0.0,7.54904133,0.0,0.0,15015.043205369999,30.19616532,7.54904133,15090.533618669999,-50.9560289775,7.54904133,7.54904133,7.54904133,7.54904133,7.54904133,7.54904133,7.54904133,7.54904133,0.0,7.54904133,0.0,7.54904133,7.54904133,0.0,0.0,0.0,0.0,0.0,7.54904133,0.0,5.08805385642
38,Levine (1999) ,1,1,0,0,0,0.288035752,0.185695338,0.280325918,0.169688813,5.893140419,1.652,40,1,40,3.6888794541139363,10.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1,0.0,1980,,,1.0,,,1989,7,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,,1.0,,0.674,,5.893140419,5.893140419,0.0,0.0,0.0,1.69743513222826,1.0943287019876666,1.6519999978590796,1.0000000025424325,34.72910399805149,9.735467972188,235.72561675999998,5.893140419,235.72561675999998,21.739084611857493,58.931404189999995,5.893140419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.893140419,0.0,0.0,5.893140419,0.0,11668.41802962,0.0,0.0,5.893140419,0.0,0.0,11721.456293391,41.251982933,5.893140419,11780.387697581,-39.778697828249996,5.893140419,5.893140419,5.893140419,5.893140419,5.893140419,5.893140419,5.893140419,5.893140419,5.893140419,5.893140419,5.893140419,5.893140419,5.893140419,0.0,0.0,0.0,0.0,0.0,5.893140419,0.0,3.971976642406
38,Levine (1999) ,1,1,0,0,0,0.935480033,0.223606798,0.733138652,0.141806316,7.051872092,5.17,31,1,31,3.4339872044851463,10.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1,0.0,1980,,,1.0,,,1989,7,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,,1.0,,0.674,,7.051872092,7.051872092,0.0,0.0,0.0,6.59688553733594,1.5768465383976813,5.1699999996053,1.000000002269733,49.72890000192846,36.45817871564,218.608034852,7.051872092,218.608034852,24.2160385315939,70.51872091999999,0.0,0.0,0.0,7.051872092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.051872092,0.0,0.0,7.051872092,0.0,13962.70674216,0.0,0.0,7.051872092,0.0,0.0,14026.173590988,49.363104644,7.051872092,14096.692311908,-47.600136621,7.051872092,7.051872092,7.051872092,7.051872092,7.051872092,7.051872092,7.051872092,7.051872092,7.051872092,7.051872092,7.051872092,7.051872092,7.051872092,0.0,0.0,0.0,0.0,0.0,7.051872092,0.0,4.752961790008
38,Levine (1999) ,1,1,0,0,0,1.053987076,0.223606798,0.783351624,0.129608144,7.715564529,6.044,31,1,31,3.4339872044851463,10.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1,0.0,1980,,,1.0,,,1989,7,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,,1.0,,0.674,,7.715564529,7.715564529,0.0,0.0,0.0,8.132105297610028,1.7252526790920681,6.044000003868945,0.9999999985159242,59.52993600116299,46.632872013276,239.182500399,7.715564529,239.182500399,26.495149867965463,77.15564529,0.0,0.0,0.0,0.0,7.715564529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.715564529,0.0,0.0,7.715564529,0.0,15276.81776742,0.0,0.0,7.715564529,0.0,0.0,15346.257848181,54.008951703,7.715564529,15423.413493471,-52.08006057075,7.715564529,7.715564529,7.715564529,7.715564529,7.715564529,7.715564529,7.715564529,7.715564529,7.715564529,7.715564529,7.715564529,7.715564529,7.715564529,0.0,0.0,0.0,0.0,0.0,7.715564529,0.0,5.200290492546
38,Levine (1999) ,1,1,0,0,0,0.507972459,0.208514414,0.468363933,0.173275595,5.771153178,2.703,34,1,34,3.5263605246161616,10.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,0.0,1980,,,1.0,,,1989,7,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,,1.0,,0.674,,5.771153178,5.771153178,0.0,0.0,0.0,2.9315868710943245,1.2033686230149077,2.703000000393529,1.0000000007540908,33.30620900393949,15.599427040133998,196.219208052,5.771153178,196.219208052,20.351166748412307,57.711531779999994,0.0,0.0,5.771153178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.771153178,0.0,0.0,5.771153178,0.0,11426.88329244,0.0,0.0,5.771153178,0.0,0.0,11478.823671041999,40.398072246,5.771153178,11536.535202821999,-38.9552839515,5.771153178,5.771153178,5.771153178,5.771153178,5.771153178,5.771153178,5.771153178,5.771153178,5.771153178,5.771153178,5.771153178,5.771153178,5.771153178,0.0,0.0,0.0,0.0,0.0,5.771153178,0.0,3.889757241972
38,Levine (1999) ,1,1,0,0,0,0.654694519,0.171498585,0.574821804,0.134524176,7.433608074,4.273,42,1,42,3.7376696182833684,30.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,7.433608074,7.433608074,0.0,0.0,0.0,4.866742462441946,1.2748532661355754,4.273000003325646,1.000000000861797,55.25852899783799,31.763807300202,312.211539108,7.433608074,312.211539108,27.784371052415747,223.00824222,7.433608074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.433608074,0.0,0.0,7.433608074,0.0,14569.871825040002,7.433608074,7.433608074,7.433608074,0.0,0.0,14785.446459186001,29.734432296,7.433608074,14859.782539926,-50.1768544995,7.433608074,7.433608074,7.433608074,7.433608074,7.433608074,7.433608074,7.433608074,7.433608074,0.0,7.433608074,0.0,7.433608074,7.433608074,0.0,0.0,0.0,0.0,0.0,7.433608074,0.0,5.010251841876
38,Levine (1999) ,1,1,0,0,0,0.925373881,0.2,0.72842975,0.129475604,7.723462695,5.626,33,1,33,3.4965075614664802,30.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,7.723462695,7.723462695,0.0,0.0,0.0,7.147090648830869,1.5446925390000001,5.6260000000531765,0.9999999974065927,59.651876001056664,43.45220112207,254.874268935,7.723462695,254.874268935,27.005145713771782,231.70388085000002,0.0,0.0,0.0,7.723462695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.723462695,0.0,0.0,7.723462695,0.0,15137.9868822,7.723462695,7.723462695,7.723462695,0.0,0.0,15361.967300355,30.89385078,7.723462695,15439.201927305001,-52.13337319125,7.723462695,7.723462695,7.723462695,7.723462695,7.723462695,7.723462695,7.723462695,7.723462695,0.0,7.723462695,0.0,7.723462695,7.723462695,0.0,0.0,0.0,0.0,0.0,7.723462695,0.0,5.20561385643
38,Levine (1999) ,1,1,0,0,0,1.065003378,0.204124145,0.787571299,0.118592275,8.432252427,6.641,32,1,32,3.4657359027997265,30.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,8.432252427,8.432252427,0.0,0.0,0.0,8.980377318903697,1.72122631708555,6.640999997428293,0.9999999986922014,71.10288099264739,55.998588367707,269.832077664,8.432252427,269.832077664,29.22395997772403,252.96757281,0.0,0.0,0.0,0.0,8.432252427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.432252427,0.0,0.0,8.432252427,0.0,16527.21475692,8.432252427,8.432252427,8.432252427,0.0,0.0,16771.750077303,33.729009708,8.432252427,16856.072601573,-56.91770388225,8.432252427,8.432252427,8.432252427,8.432252427,8.432252427,8.432252427,8.432252427,8.432252427,0.0,8.432252427,0.0,8.432252427,8.432252427,0.0,0.0,0.0,0.0,0.0,8.432252427,0.0,5.683338135798
38,Levine (1999) ,1,1,0,0,0,0.613896906,0.185695338,0.546864413,0.148001194,6.756702228,3.695,37,1,37,3.6109179126442243,30.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,6.756702228,6.756702228,0.0,0.0,0.0,4.147918592532506,1.254688103993813,3.694999997731012,0.9999999972464603,45.653024997860165,24.96601473246,249.997982436,6.756702228,249.997982436,24.39789710548834,202.70106684,0.0,0.0,6.756702228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756702228,0.0,0.0,6.756702228,0.0,13243.13636688,6.756702228,6.756702228,6.756702228,0.0,0.0,13439.080731492,27.026808912,6.756702228,13506.647753772,-45.607740039,6.756702228,6.756702228,6.756702228,6.756702228,6.756702228,6.756702228,6.756702228,6.756702228,0.0,6.756702228,0.0,6.756702228,6.756702228,0.0,0.0,0.0,0.0,0.0,6.756702228,0.0,4.554017301672
38,Levine (1999) ,1,1,0,0,0,0.377589871,0.182574186,0.36061258,0.162364962,6.15896428,2.221,41,1,41,3.713572066704308,30.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,7,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,,1.0,,0.674,,6.15896428,6.15896428,0.0,0.0,0.0,2.325562527978808,1.124467890024076,2.2209999991386424,1.0000000012815573,37.93284100231592,13.67905966588,252.51753548000002,6.15896428,252.51753548000002,22.87175771003761,184.7689284,6.15896428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15896428,0.0,0.0,6.15896428,0.0,12071.5699888,6.15896428,6.15896428,6.15896428,0.0,0.0,12250.17995292,43.11274996,6.15896428,12311.769595720001,-41.573008890000004,6.15896428,6.15896428,6.15896428,6.15896428,6.15896428,6.15896428,6.15896428,6.15896428,6.15896428,6.15896428,6.15896428,6.15896428,6.15896428,0.0,0.0,0.0,0.0,0.0,6.15896428,0.0,4.15114192472
38,Levine (1999) ,1,1,0,0,0,0.719495844,0.213200716,0.61659692,0.157455802,6.350988584,3.916,33,1,33,3.4965075614664802,30.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,7,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,,1.0,,0.674,,6.350988584,6.350988584,0.0,0.0,0.0,4.569509891479445,1.3540353134166263,3.9159999998495616,1.0000000009865644,40.33505599409833,24.870471294944,209.582623272,6.350988584,209.582623272,22.206279606743294,190.52965752,0.0,0.0,0.0,6.350988584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.350988584,0.0,0.0,6.350988584,0.0,12447.93762464,6.350988584,6.350988584,6.350988584,0.0,0.0,12632.116293576,44.456920088000004,6.350988584,12695.626179416,-42.869172942000006,6.350988584,6.350988584,6.350988584,6.350988584,6.350988584,6.350988584,6.350988584,6.350988584,6.350988584,6.350988584,6.350988584,6.350988584,6.350988584,0.0,0.0,0.0,0.0,0.0,6.350988584,0.0,4.280566305616
38,Levine (1999) ,1,1,0,0,0,0.748657271,0.21821789,0.634347216,0.157797815,6.337223367,4.02,32,1,32,3.4657359027997265,30.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,7,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,,1.0,,0.674,,6.337223367,6.337223367,0.0,0.0,0.0,4.744408351655651,1.3828955116054356,4.020000000026596,1.000000000479543,40.160400003250814,25.475637935339996,202.791147744,6.337223367,202.791147744,21.963142547073268,190.11670100999999,0.0,0.0,0.0,0.0,6.337223367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.337223367,0.0,0.0,6.337223367,0.0,12420.95779932,6.337223367,6.337223367,6.337223367,0.0,0.0,12604.737276963,44.360563569,6.337223367,12668.109510633,-42.77625772725,6.337223367,6.337223367,6.337223367,6.337223367,6.337223367,6.337223367,6.337223367,6.337223367,6.337223367,6.337223367,6.337223367,6.337223367,6.337223367,0.0,0.0,0.0,0.0,0.0,6.337223367,0.0,4.271288549358
38,Levine (1999) ,1,1,0,0,0,0.463606252,0.2,0.433018842,0.170345729,5.870414295,2.542,36,1,36,3.58351893845611,30.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,7,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,,1.0,,0.674,,5.870414295,5.870414295,0.0,0.0,0.0,2.7215607689921724,1.174082859,2.5420000000811465,1.000000002613796,34.46176399494034,14.922593137889999,211.33491462,5.870414295,211.33491462,21.036740802715972,176.11242885,0.0,0.0,5.870414295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870414295,0.0,0.0,5.870414295,0.0,11506.0120182,5.870414295,5.870414295,5.870414295,0.0,0.0,11676.254032755,41.092900064999995,5.870414295,11734.958175705,-39.62529649125,5.870414295,5.870414295,5.870414295,5.870414295,5.870414295,5.870414295,5.870414295,5.870414295,5.870414295,5.870414295,5.870414295,5.870414295,5.870414295,0.0,0.0,0.0,0.0,0.0,5.870414295,0.0,3.95665923483
38,Levine (1999) ,1,1,0,0,0,0.03809623,0.164398987,0.038077811,0.157999215,6.329145361,0.241,45,1,45,3.8066624897703196,30.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,6.329145361,6.329145361,0.0,0.0,0.0,0.24111657737608905,1.0405050859241494,0.2410000008476848,0.9999999986588917,40.05808100066782,1.525324032001,284.811541245,6.329145361,284.811541245,24.09292023802253,189.87436083,6.329145361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.329145361,0.0,0.0,6.329145361,0.0,12405.12490756,6.329145361,6.329145361,6.329145361,0.0,0.0,12588.670123029,25.316581444,6.329145361,12651.961576639,-42.72173118675,6.329145361,6.329145361,6.329145361,6.329145361,6.329145361,6.329145361,6.329145361,6.329145361,0.0,6.329145361,0.0,6.329145361,6.329145361,0.0,0.0,0.0,0.0,0.0,6.329145361,0.0,4.265843973314
38,Levine (1999) ,1,1,0,0,0,0.470003629,0.174077656,0.438202247,0.149812734,6.675,2.925,41,1,41,3.713572066704308,30.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,6.675,6.675,0.0,0.0,0.0,3.137274223575,1.1619683537999999,2.9249999987249997,0.99999999945,44.555625,19.524375,273.675,6.675,273.675,24.788093545251254,200.25,0.0,0.0,0.0,6.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.675,0.0,0.0,6.675,0.0,13083.0,6.675,6.675,6.675,0.0,0.0,13276.574999999999,26.7,6.675,13343.324999999999,-45.05625,6.675,6.675,6.675,6.675,6.675,6.675,6.675,6.675,0.0,6.675,0.0,6.675,6.675,0.0,0.0,0.0,0.0,0.0,6.675,0.0,4.49895
38,Levine (1999) ,1,1,0,0,0,0.680170986,0.179605302,0.591630543,0.13826374,7.232554251,4.279,39,1,39,3.6635616461296463,30.0,,,,,1.0,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,7.232554251,7.232554251,0.0,0.0,0.0,4.919373556201162,1.2990050904822388,4.278999998796088,1.0000000004961587,52.30984099365817,30.948099640029,282.069615789,7.232554251,282.069615789,26.49690835751553,216.97662753,0.0,0.0,0.0,0.0,7.232554251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.232554251,0.0,0.0,7.232554251,0.0,14175.80633196,7.232554251,7.232554251,7.232554251,0.0,0.0,14385.550405238999,28.930217004,7.232554251,14457.875947749,-48.81974119425,7.232554251,7.232554251,7.232554251,7.232554251,7.232554251,7.232554251,7.232554251,7.232554251,0.0,7.232554251,0.0,7.232554251,7.232554251,0.0,0.0,0.0,0.0,0.0,7.232554251,0.0,4.874741565174
38,Levine (1999) ,1,1,0,0,0,0.327572382,0.164398987,0.31633777,0.149994201,6.666924403,2.109,45,1,45,3.8066624897703196,30.0,,,1.0,,,,,,,,,,,,,,,1.0,,,1,0.0,1960,1.0,1.0,1.0,,,1989,4,1,1999,-6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,0.0,,1.0,,0.674,,6.666924403,6.666924403,0.0,0.0,0.0,2.183900307304638,1.0960356182587798,2.1089999984036014,0.999999998955387,44.44788099531691,14.060543565927,300.01159813500004,6.666924403,300.01159813500004,25.37873104703448,200.00773209000002,0.0,0.0,6.666924403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666924403,0.0,0.0,6.666924403,0.0,13067.17182988,6.666924403,6.666924403,6.666924403,0.0,0.0,13260.512637567,26.667697612,6.666924403,13327.181881597,-45.00173972025,6.666924403,6.666924403,6.666924403,6.666924403,6.666924403,6.666924403,6.666924403,6.666924403,0.0,6.666924403,0.0,6.666924403,6.666924403,0.0,0.0,0.0,0.0,0.0,6.666924403,0.0,4.493507047622001
