idstudy,idcountry,author,elasticity,se,precision,tstat,weight,instrument_se,instrument_sec,inverted_estimate,direct_estimate,higher_frequency,annual_frequency,lower_frequency,micro_data,sectoral_data,aggregated_data,country_estimate,region_estimate,cross_section,data_midyear,united_states,europe,developed_country,developing_country,manufacturing_sector,onelevel_ces_function,multilevel_ces_function,other_function,time_control,location_control,macro_control,age_control,capital_control,dynamic_model,unit_fixed_effects,time_fixed_effects,ols_method2,iv_method2,natural_experiment,impact_factor,citations,published_study,top_journal,publication_year,midyear,pubyear,country,reference
12,27,Blankenau & Cassou (2011),1.4,0.19506257607440466,5.1265600000000004,7.177184,0.025,,62.7501,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),566.078,50000.00000000001,1.9999999999999998e-05,0.011321559999999998,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),-436.85,25000.000000000004,3.9999999999999996e-05,-0.017474,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),3.766,1.816134539246667,0.5506200000000001,2.0736349200000004,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),7.318,7.683442182097578,0.13015000000000002,0.9524377000000002,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),11.817,13.218770654329147,0.07565000000000001,0.8939560500000001,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),4.311,1.2828407224958949,0.77952,3.36051072,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),7.988,3.603603603603603,0.2775,2.21667,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),3.527,1.7345452022479706,0.57652,2.03338604,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),17.861,38.81987577639751,0.025760000000000005,0.46009936000000007,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),2.217,0.5976536119196036,1.67321,3.7095065700000003,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),3.97,1.2883941455370025,0.7761600000000001,3.0813552000000004,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),15.296,26.99055330634278,0.03705,0.5667168,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),8.78,3.670263524921089,0.27246000000000004,2.3921988,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),1.155,0.7909139801955141,1.2643599999999997,1.4603357999999997,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),2.234,1.605858170606372,0.62272,1.39115648,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),1.066,0.3003093185981562,3.329899999999999,3.549673399999999,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),2.501,1.5432098765432094,0.6480000000000002,1.6206480000000005,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),0.684,0.2415289750234887,4.14029,2.8319583600000002,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),2.056,0.8296827293243064,1.20528,2.4780556799999998,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),35.482,137.36263736263734,0.007280000000000001,0.25830896000000003,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),1.923,0.641025641025641,1.56,2.9998800000000005,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),1.406,0.5133101317153796,1.9481400000000006,2.7390848400000007,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),46.974,529.1005291005291,0.00189,0.08878085999999999,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),3.75,1.8541179960692697,0.53934,2.022525,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),9.048,15.673981191222573,0.0638,0.5772624,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),5.376,3.0721966205837172,0.3255,1.749888,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),1.1547344110854503,1.1547344110854505,0.8659999999999999,0.9999999999999998,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),2.232142857142857,2.2321428571428568,0.44800000000000006,1.0000000000000002,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),1.0660980810234542,0.5439275923589052,1.83848,1.96,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),2.5,2.4999999999999996,0.4000000000000001,1.0000000000000002,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),0.683526999316473,0.34873826495738414,2.8674800000000005,1.9600000000000002,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),2.05761316872428,1.0498026371042244,0.95256,1.96,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),35.714285714285715,35.71428571428571,0.028000000000000004,1.0000000000000002,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),1.4064697609001406,0.7175866127041534,1.3935600000000001,1.9600000000000002,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),47.61904761904761,47.61904761904762,0.020999999999999998,0.9999999999999999,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),1.923076923076923,0.9811616954474097,1.0192,1.9599999999999997,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),3.745318352059925,1.9108767102346558,0.52332,1.9599999999999997,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),9.090909090909092,9.090909090909092,0.10999999999999999,1.0,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
12,27,Blankenau & Cassou (2011),5.376344086021505,2.7430326969497476,0.36456,1.96,0.025,,,1,0,0,1,0,0,1,0,1,0,0,4.07753744390572,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.073,1.4469189829363254,1,0,3.7376696182833684,1987.0,2011,United States,"Blankenau, W. F. & S. P. Cassou (2011): Industry estimates of the elasticity of substitution and the rate of biased technological change between skilled and unskilled labour. Applied Economics 43(23): pp. 3129-3142."
13,27,Blundell et al. (2016),-3.02,1.185652,0.843417798814492,-2.547121752419766,0.07142857142857142,,76.92308,1,0,1,0,0,0,0,1,1,0,0,4.07753744390572,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.429,1.8971199848858813,0,0,3.8501476017100584,1987.0,2016,United States,"Blundell, R., D. Green, & W. Jin (2016): The UK wage premium puzzle: How did a large increase in university graduates leave the education premium unchanged? IFS Working Papers 1/2016, The Institute for Fiscal Studies, London."
13,27,Blundell et al. (2016),-5.22,3.2698079999999994,0.305828354447723,-1.5964240102171139,0.07142857142857142,,83.33334,1,0,1,0,0,0,0,1,1,0,0,4.07753744390572,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.429,1.8971199848858813,0,0,3.8501476017100584,1987.0,2016,United States,"Blundell, R., D. Green, & W. Jin (2016): The UK wage premium puzzle: How did a large increase in university graduates leave the education premium unchanged? IFS Working Papers 1/2016, The Institute for Fiscal Studies, London."
13,27,Blundell et al. (2016),-265.39,9156.140773,0.00010921631993130127,-0.02898491914656804,0.07142857142857142,,76.92308,1,0,1,0,0,0,0,1,1,0,0,4.07753744390572,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.429,1.8971199848858813,0,0,3.8501476017100584,1987.0,2016,United States,"Blundell, R., D. Green, & W. Jin (2016): The UK wage premium puzzle: How did a large increase in university graduates leave the education premium unchanged? IFS Working Papers 1/2016, The Institute for Fiscal Studies, London."
13,27,Blundell et al. (2016),8.48,8.629248000000002,0.11588495312685412,0.9827044025157231,0.07142857142857142,,83.33334,1,0,1,0,0,0,0,1,1,0,0,4.02535169073515,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.429,1.8971199848858813,0,0,3.8501476017100584,1984.0,2016,United States,"Blundell, R., D. Green, & W. Jin (2016): The UK wage premium puzzle: How did a large increase in university graduates leave the education premium unchanged? IFS Working Papers 1/2016, The Institute for Fiscal Studies, London."
13,27,Blundell et al. (2016),7.7,6.521900000000002,0.15332955120440356,1.1806375442739074,0.07142857142857142,,90.90909,1,0,1,0,0,0,0,1,1,0,0,4.02535169073515,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.429,1.8971199848858813,0,0,3.8501476017100584,1984.0,2016,United States,"Blundell, R., D. Green, & W. Jin (2016): The UK wage premium puzzle: How did a large increase in university graduates leave the education premium unchanged? IFS Working Papers 1/2016, The Institute for Fiscal Studies, London."
13,27,Blundell et al. (2016),3.46,1.4365919999999999,0.6960918618508248,2.4084778420038537,0.07142857142857142,,83.33334,1,0,1,0,0,0,0,1,1,0,0,4.02535169073515,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.429,1.8971199848858813,0,0,3.8501476017100584,1984.0,2016,United States,"Blundell, R., D. Green, & W. Jin (2016): The UK wage premium puzzle: How did a large increase in university graduates leave the education premium unchanged? IFS Working Papers 1/2016, The Institute for Fiscal Studies, London."
13,27,Blundell et al. (2016),3.18,2.1236040000000003,0.4708975873091216,1.4974543276430068,0.07142857142857142,,47.61905,1,0,1,0,0,0,0,1,1,0,0,4.07753744390572,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1.429,1.8971199848858813,0,0,3.8501476017100584,1987.0,2016,United States,"Blundell, R., D. Green, & W. Jin (2016): The UK wage premium puzzle: How did a large increase in university graduates leave the education premium unchanged? IFS Working Papers 1/2016, The Institute for Fiscal Studies, London."
14,27,Borghans & Weel (2008),1.36986301369863,0.15950459748545698,6.269411764705881,8.588235294117645,0.25,,,1,0,0,1,0,0,0,1,1,0,0,3.8501476017100584,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.021,0.4353180712578455,1,0,3.6635616461296463,1975.0,2008,United States,"Borghans, L. & B. ter Weel (2008): Understanding the technology of computer technology diffusion: Explaining computer adoption patterns and implications for the wage structure. Journal of Income Distribution 17(3-4): pp. 37-70."
14,27,Borghans & Weel (2008),1.697792869269949,0.35166507648715417,2.8436147540983603,4.827868852459016,0.25,,,1,0,0,1,0,0,0,1,1,0,0,3.8501476017100584,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.021,0.4353180712578455,1,0,3.6635616461296463,1975.0,2008,United States,"Borghans, L. & B. ter Weel (2008): Understanding the technology of computer technology diffusion: Explaining computer adoption patterns and implications for the wage structure. Journal of Income Distribution 17(3-4): pp. 37-70."
14,27,Borghans & Weel (2008),1.5649452269170578,0.11510551747277264,8.68768085106383,13.595744680851064,0.25,,,1,0,0,1,0,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.021,0.4353180712578455,1,0,3.6635616461296463,1983.0,2008,United States,"Borghans, L. & B. ter Weel (2008): Understanding the technology of computer technology diffusion: Explaining computer adoption patterns and implications for the wage structure. Journal of Income Distribution 17(3-4): pp. 37-70."
14,27,Borghans & Weel (2008),1.572327044025157,0.2941932676713737,3.3991260504201684,5.344537815126051,0.25,,,1,0,0,1,0,0,0,1,1,0,0,4.007333185232471,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0.021,0.4353180712578455,1,0,3.6635616461296463,1983.0,2008,United States,"Borghans, L. & B. ter Weel (2008): Understanding the technology of computer technology diffusion: Explaining computer adoption patterns and implications for the wage structure. Journal of Income Distribution 17(3-4): pp. 37-70."
15,27,Borjas (2003),1.349527665317139,1.1765112979687877,0.8499705882352943,1.147058823529412,0.5,,6.922811,1,0,0,0,1,0,0,1,0,1,0,3.8501476017100584,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,5.106,5.049856007249537,1,1,3.5263605246161616,1975.0,2003,United States,"Borjas, G. J. (2003): The labor demand curve is downward sloping: Reexamining the impact of immigration on the labor market. The Quarterly Journal of Economics 118(4): pp. 1335-1374."
15,27,Borjas (2003),1.3175230566534915,1.0102745968014912,0.9898298969072167,1.3041237113402064,0.5,,7.684082,1,0,0,0,1,0,0,1,0,1,0,3.8501476017100584,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,5.106,5.049856007249537,1,1,3.5263605246161616,1975.0,2003,United States,"Borjas, G. J. (2003): The labor demand curve is downward sloping: Reexamining the impact of immigration on the labor market. The Quarterly Journal of Economics 118(4): pp. 1335-1374."
16,27,Borjas & Katz (2007),2.4213075060532687,1.8291717721274092,0.5466955128205128,1.3237179487179485,0.5,,14.33377,1,0,0,1,0,1,0,0,0,1,0,3.9512437185814275,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1.511,3.578878558899608,0,0,3.6375861597263857,1980.0,2007,United States,"Borjas, G. J. & L. F. Katz (2007): The evolution of the Mexican-born workforce in the United States. In G. J. Borjas (editor), Mexican immigration to the United States, pp. 13-56. National Bureau of Economic Research Conference Report, University of Chicago Press."
16,27,Borjas & Katz (2007),3.257328990228013,0.9973580621545056,1.0026489361702127,3.265957446808511,0.5,,47.57592,1,0,0,1,0,1,0,0,0,1,0,3.9512437185814275,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1.511,3.578878558899608,0,0,3.6375861597263857,1980.0,2007,United States,"Borjas, G. J. & L. F. Katz (2007): The evolution of the Mexican-born workforce in the United States. In G. J. Borjas (editor), Mexican immigration to the United States, pp. 13-56. National Bureau of Economic Research Conference Report, University of Chicago Press."
17,27,Bound (2004),2.6315789473684212,2.146814404432133,0.4658064516129032,1.2258064516129032,0.25,,70.67388,1,0,0,1,0,0,0,1,0,1,1,3.4657359027997265,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.989,2.5952547069568657,1,0,3.5553480614894135,1960.0,2004,United States,"Bound, J., J. Groen, G. Kezdi, & S. Turner (2004): Trade in university training: Cross-state variation in the production and stock of college-educated labor. Journal of Econometrics 121(1): pp. 143-173."
