author,pubyear,country,idcountry,idstudy,invse_w,tstats_w,armel,se,invse,tstats,nobs,nobs_long,nobs_short,armel_w,se_w,se_lrun,srun,lrun,sicdata,sicres,mon,quart,annu,pan,ts,cross,length,ltotal,lmidyear,prim,sec,ter,deving,deved,lmsize,tariffs,ntb,volatility,pride,internet,armx,darmx,army,ecmyx,asp,othmod,ols,corc,tsls,gmm,othest,imcon,seas,impact,lcit,pblshd,all,ag,min,man,util,cons,trad,trans,fin,serv,total,midyear,cit,msize,quality,peer_review,preffered,indifferent,not-preffered
Cassoni & Flores (2010),2008,Uruguay,40,6,4.761905,7.24,1.52,0.21,4.7619048,7.24,33,64,0,1.52,0.21,0.21,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,4.545455,6.95,1.53,0.22,4.5454545,6.95,33,64,0,1.53,0.22,0.22,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,1.754386,2.05,1.17,0.57,1.754386,2.05,33,64,0,1.17,0.57,0.57,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,11.11111,11.33,1.02,0.09,11.111111,11.33,33,64,0,1.02,0.09,0.09,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,2.941176,7.24,2.46,0.34,2.9411765,7.24,33,64,0,2.46,0.34,0.34,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,7.692307,7.08,0.92,0.13,7.6923077,7.08,33,64,0,0.92,0.13,0.13,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,5.555555,3.39,0.61,0.18,5.5555556,3.39,33,64,0,0.61,0.18,0.18,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,5.882353,5.41,0.92,0.17,5.8823529,5.41,33,64,0,0.92,0.17,0.17,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,7.142857,5.93,0.83,0.14,7.1428571,5.93,33,64,0,0.83,0.14,0.14,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,12.5,12.88,1.03,0.08,12.5,12.88,33,64,0,1.03,0.08,0.08,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,9.090909,7.55,0.83,0.11,9.0909091,7.55,33,64,0,0.83,0.11,0.11,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,5.555555,5.44,0.98,0.18,5.5555556,5.44,33,64,0,0.98,0.18,0.18,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,4.0,7.84,1.96,0.25,4.0,7.84,33,64,0,1.96,0.25,0.25,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,3.846154,4.12,1.07,0.26,3.8461538,4.12,33,64,0,1.07,0.26,0.26,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,3.846154,2.88,0.75,0.26,3.8461538,2.88,33,64,0,0.75,0.26,0.26,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,2.222222,2.6,1.17,0.45,2.2222222,2.6,33,64,0,1.17,0.45,0.45,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,5.263158,4.0,0.76,0.19,5.2631579,4.0,33,64,0,0.76,0.19,0.19,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,5.555555,8.5,1.53,0.18,5.5555556,8.5,33,64,0,1.53,0.18,0.18,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,5.555555,2.72,0.49,0.18,5.5555556,2.72,33,64,0,0.49,0.18,0.18,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,2.12766,2.62,1.23,0.47,2.1276596,2.62,33,64,0,1.23,0.47,0.47,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,4.166667,3.17,0.76,0.24,4.1666667,3.17,33,64,0,0.76,0.24,0.24,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,2.222222,3.62,1.63,0.45,2.2222222,3.62,33,64,0,1.63,0.45,0.45,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,3.125,6.72,2.15,0.32,3.125,6.72,33,64,0,2.15,0.32,0.32,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,4.166667,4.5,1.08,0.24,4.1666667,4.5,33,64,0,1.08,0.24,0.24,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,10.0,8.3,0.83,0.1,10.0,8.3,33,64,0,0.83,0.1,0.1,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,6.666667,4.07,0.61,0.15,6.6666667,4.07,33,64,0,0.61,0.15,0.15,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,12.5,16.38,1.31,0.08,12.5,16.38,33,64,0,1.31,0.08,0.08,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,2.325581,3.33,1.43,0.43,2.3255814,3.33,33,64,0,1.43,0.43,0.43,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,1.818182,2.24,1.23,0.55,1.8181818,2.24,33,64,0,1.23,0.55,0.55,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,2.222222,2.51,1.13,0.45,2.2222222,2.51,33,64,0,1.13,0.45,0.45,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,8.333333,3.75,0.45,0.12,8.3333333,3.75,33,64,0,0.45,0.12,0.12,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,4.545455,3.36,0.74,0.22,4.5454545,3.36,33,64,0,0.74,0.22,0.22,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,4.761905,4.33,0.91,0.21,4.7619048,4.33,33,64,0,0.91,0.21,0.21,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,3.846154,9.46,2.46,0.26,3.8461538,9.46,33,64,0,2.46,0.26,0.26,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,1.162791,4.95,4.26,0.86,1.1627907,4.95,33,64,0,4.26,0.86,0.86,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,8.333333,8.0,0.96,0.12,8.3333333,8.0,33,64,0,0.96,0.12,0.12,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,11.11111,4.78,0.43,0.09,11.111111,4.78,33,64,0,0.43,0.09,0.09,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,5.555555,2.83,0.51,0.18,5.5555556,2.83,33,64,0,0.51,0.18,0.18,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,6.25,6.0,0.96,0.16,6.25,6.0,33,64,0,0.96,0.16,0.16,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,5.263158,5.16,0.98,0.19,5.2631579,5.16,33,64,0,0.98,0.19,0.19,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,4.347826,2.22,0.51,0.23,4.3478261,2.22,33,64,0,0.51,0.23,0.23,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,7.142857,7.0,0.98,0.14,7.1428571,7.0,33,64,0,0.98,0.14,0.14,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,2.631579,4.76,1.81,0.38,2.6315789,4.76,33,64,0,1.81,0.38,0.38,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,5.263158,7.95,1.51,0.19,5.2631579,7.95,33,64,0,1.51,0.19,0.19,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,11.11111,9.22,0.83,0.09,11.111111,9.22,33,64,0,0.83,0.09,0.09,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,2.631579,5.66,2.15,0.38,2.6315789,5.66,33,64,0,2.15,0.38,0.38,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,0.9345794,3.98,4.26,1.07,0.93457944,3.98,33,64,0,4.26,1.07,1.07,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,2.564103,2.9,1.13,0.39,2.5641026,2.9,33,64,0,1.13,0.39,0.39,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,4.347826,6.57,1.51,0.23,4.3478261,6.57,33,64,0,1.51,0.23,0.23,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,2.12766,2.23,1.05,0.47,2.1276596,2.23,33,64,0,1.05,0.47,0.47,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,11.11111,14.56,1.31,0.09,11.111111,14.56,33,64,0,1.31,0.09,0.09,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,1.923077,3.52,1.83,0.52,1.9230769,3.52,33,64,0,1.83,0.52,0.52,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,4.347826,6.61,1.52,0.23,4.3478261,6.61,33,64,0,1.52,0.23,0.23,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,5.263158,5.68,1.08,0.19,5.2631579,5.68,33,64,0,1.08,0.19,0.19,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,5.263158,5.63,1.07,0.19,5.2631579,5.63,33,64,0,1.07,0.19,0.19,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,1.785714,4.11,2.3,0.56,1.7857143,4.11,33,64,0,2.3,0.56,0.56,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,0,0,1
Cassoni & Flores (2010),2008,Uruguay,40,6,2.222222,5.11,2.3,0.45,2.2222222,5.11,33,64,0,2.3,0.45,0.45,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,5.882353,5.35,0.91,0.17,5.8823529,5.35,33,64,0,0.91,0.17,0.17,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,2.702703,2.84,1.05,0.37,2.7027027,2.84,33,64,0,1.05,0.37,0.37,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Cassoni & Flores (2010),2008,Uruguay,40,6,2.941176,4.18,1.42,0.34,2.9411765,4.18,33,64,0,1.42,0.34,0.34,0,1,6,6,1,0,0,0,1,0,11,4.882802,28.0,0,1,0,1,0,3.163659,10.32,1.18,0.44298408,0.65133333,0.0001,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5108256,0,0,0,0,1,0,0,0,0,0,0,132,1996.0,17,22.657,0,0,1,0,0
Huchet-Bourdon & Pishbahar (2009),2008,EU15,12,15,111.1111,115.28,0.99,0.0001,10000.0,9072.5,8,8,0,0.99,0.009,0.009,0,1,8,8,0,0,1,0,1,0,43,3.7612,15.0,0,1,0,0,1,7.995785,3.59,1.0080667,1.2735055,0.32772002,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.011,0.2006707,1,0,0,0,1,0,0,0,0,0,0,43,1983.0,13,2967.419,1,1,0,0,1
