Idstudy,IdEstimate,Title,Author,Author_Affiliation,Journal_Name,Num_Citations,Year,Model_Class,Model_Paradigm,Publication_Status,Augmented_base_model,Augmentation_Description,Augmentation_Category,Ramsey_Rule,HH_Included,Firms_Included,Banks_Included,Government_Included,HH_Maximization_Type,HH_Maximized_Vars,Producer_Type,Producer_Assumption,Other_Agent_Included,Other_Agent_Assumptions,Empirical_Research,Country,Calibration_Frequency,Nominal_Friction_Type,Wage_Rigidity_Type,Money_Demand_Tech,Indexation_Type,Flexible_Price_Assumption,Exogenous_Inflation,Growth_Included,Households_discount_factor,Consumption_curvature_parameter,Disutility_of_labor,Inverse_of_labor_supply_elastici,Money_curvature_parameter,Loan_to_value_ratio,Labor_share_of_output,Depositors_discount_factor,Price_adjustment_cost,Elasticity_of_substitution_betwe,AR1_coefficient_of_TFP,Std_dev_to_TFP_shock,Zero_Lower_Bound,Results_Table,Results_Inflation,Inflation_Unit,Horizon,Results_Inflation_CI_Low,Results_Inflation_CI_High,Results_Inflation_CI_Level,Results_Inflation_Assumption,Preferred_Estimate,Reason_for_Preferred,Std_Dev_Inflation,SE_Derivation,Interest_Rate,Impact_Factor,Policy_Regime,Shock_Type,Welfare_Criterion,Steady_State_Type,Sensitivity_Type,Expectations,Sample_Size,Sample_Period_Start,Sample_Period_End,Estimator_Type,Impact_Factor_Source,Num_Citations_Source,Results_Inflation_Annualized_Pct,Unit_Mixed_In_Paper,Outlier_Flag,Manual_Review_Required,Affiliation_Class,Estimate,SE_from_CI,SE_reported,SE_bootstrap,SE,SE_source,se_is_genuine,Estimate_win,SE_win,tstat,precision,PR_Estimated_policy,PR_Friedman_rule,PR_Inflation_targeting,PR_Laissez_faire,PR_Optimized_Taylor_rule,PR_Other,PR_Ramsey,PR_Ramsey_discretion,PR_Taylor_rule,PR_Zero_inflation,SHK_Cost_push,SHK_Financial,SHK_Government_spending,SHK_Markup,SHK_Multiple,SHK_Preference,SHK_Risk_premium,SHK_TFP,SHK_Wage_markup,WC_conditional_efficient_SS,WC_consumption_equivalent,WC_first_order_approx,WC_second_order_approx,WC_unconditional,SST_deterministic,SST_stochastic,SST_transition,SEN_baseline,SEN_comparison,SEN_extension,SEN_robustness_mechanism,SEN_robustness_parameter,EXP_adaptive,EXP_boundedly_rational,EXP_heterogeneous,EXP_learning,EXP_rational,EST_Bayesian,EST_GMM,EST_calibration,NFT_Calvo_prices,NFT_Calvo_prices_and_wages,NFT_Rotemberg_prices,NFT_Taylor_contracts,NFT_flexible,NFT_information_friction,NFT_menu_cost,NFT_other,WRT_Calvo_wages,WRT_DNWR,WRT_Rotemberg_wages,WRT_Taylor_wages,WRT_none,WRT_other,WRT_search_and_matching,WRT_sticky_real_wages,MDT_CIA,MDT_MIU,MDT_cashless,MDT_none,MDT_transactions_technology,IND_hybrid,IND_none,IND_past_inflation,IND_trend_inflation,PUB_NBER_WP,PUB_preprint,PUB_published,PUB_working_paper,MC_DSGE,MP_New_Keynesian,AUG_ZLB,AUG_financial_frictions,AUG_fiscal_policy,AUG_heterogeneous_agents,AUG_labor_market_frictions,AUG_open_economy,AUG_other,HZ_long_run,HZ_short_run,FlexiblePrices,StickyPrices,ZLB,ExogInfl,Growth,Ramsey,Preferred,LCitations,LIF
9146,10,Organizational Learning and Optimal Fiscal and Monetary Policy,"Talukdar, B. K.",Saint Mary's University,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,Standard cash-credit good monetary Ramsey model augmented with Rotemberg sticky prices and organizational learning-by-doing (LBD) mechanism in production technology where firms accumulate organizational capital through past production,,1.0,1.0,1.0,0.0,1.0,expected utility,"consumption (cash goods, credit goods), leisure","intermediate goods firms, final goods firms","intermediate firms: monopolistic competition with Dixit-Stiglitz, learning-by-doing organizational capital accumulation; final firms: perfect competition with CES aggregation",0.0,,0.0,US,Q,Rotemberg_prices,none,CIA,none,0.0,0.0,0.0,0.9902,,9.73,1.7,,,0.85,,5.88,6.0,0.95,0.007,0.0,Table 3 p.15,-3.0847,annual_pct,long_run,,,,"Sticky price with LBD, delta_h=0.09",0,,,,0.79189,0.542,Ramsey,,unconditional,deterministic,robustness_parameter,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,-3.0847,0,,,university,-3.0847,,,0.31065345715684484,0.31065345715684484,bootstrap,0,-3.0847,0.31065345715684484,-9.929714055757557,3.219020992562504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,0,1,0,0,0,1,0,1.0986122886681098,0.4330802751411378
9146,11,Organizational Learning and Optimal Fiscal and Monetary Policy,"Talukdar, B. K.",Saint Mary's University,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,Standard cash-credit good monetary Ramsey model augmented with Rotemberg sticky prices and organizational learning-by-doing (LBD) mechanism in production technology where firms accumulate organizational capital through past production,,1.0,1.0,1.0,0.0,1.0,expected utility,"consumption (cash goods, credit goods), leisure","intermediate goods firms, final goods firms","intermediate firms: monopolistic competition with Dixit-Stiglitz, learning-by-doing organizational capital accumulation; final firms: perfect competition with CES aggregation",0.0,,0.0,US,Q,Rotemberg_prices,none,CIA,none,1.0,0.0,0.0,0.9902,,9.73,1.7,,,0.85,,0.0,6.0,0.95,0.007,0.0,Table 4 p.17,-0.4335,annual_pct,long_run,,,,Flexible prices without LBD - dynamic simulation mean,0,,3.5436,,3.5614,0.542,Ramsey,Multiple,unconditional,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,-0.4335,0,,,university,-0.4335,,,0.31065345715684484,0.31065345715684484,bootstrap,0,-0.4335,0.31065345715684484,-1.3954456002758455,3.219020992562504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,1,0,0,0,0,1,0,1.0986122886681098,0.4330802751411378
9146,12,Organizational Learning and Optimal Fiscal and Monetary Policy,"Talukdar, B. K.",Saint Mary's University,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,Standard cash-credit good monetary Ramsey model augmented with Rotemberg sticky prices and organizational learning-by-doing (LBD) mechanism in production technology where firms accumulate organizational capital through past production,,1.0,1.0,1.0,0.0,1.0,expected utility,"consumption (cash goods, credit goods), leisure","intermediate goods firms, final goods firms","intermediate firms: monopolistic competition with Dixit-Stiglitz, learning-by-doing organizational capital accumulation; final firms: perfect competition with CES aggregation",0.0,,0.0,US,Q,Rotemberg_prices,none,CIA,none,1.0,0.0,0.0,0.9902,,9.73,1.7,,,0.85,,0.0,6.0,0.95,0.007,0.0,Table 4 p.17,-1.4248,annual_pct,long_run,,,,Flexible prices with LBD - dynamic simulation mean,0,,2.824,,2.5143,0.542,Ramsey,Multiple,unconditional,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,-1.4248,0,,,university,-1.4248,,,0.31065345715684484,0.31065345715684484,bootstrap,0,-1.4248,0.31065345715684484,-4.586461110203056,3.219020992562504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,1,0,0,0,0,1,0,1.0986122886681098,0.4330802751411378
9146,13,Organizational Learning and Optimal Fiscal and Monetary Policy,"Talukdar, B. K.",Saint Mary's University,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,Standard cash-credit good monetary Ramsey model augmented with Rotemberg sticky prices and organizational learning-by-doing (LBD) mechanism in production technology where firms accumulate organizational capital through past production,,1.0,1.0,1.0,0.0,1.0,expected utility,"consumption (cash goods, credit goods), leisure","intermediate goods firms, final goods firms","intermediate firms: monopolistic competition with Dixit-Stiglitz, learning-by-doing organizational capital accumulation; final firms: perfect competition with CES aggregation",0.0,,0.0,US,Q,Rotemberg_prices,none,CIA,none,0.0,0.0,0.0,0.9902,,9.73,1.7,,,0.85,,5.88,6.0,0.95,0.007,0.0,Table 4 p.17,-0.6108,annual_pct,long_run,,,,Sticky prices without LBD - dynamic simulation mean,0,,0.04,,3.2409,0.542,Ramsey,Multiple,unconditional,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,-0.6108,0,,,university,-0.6108,,,0.31065345715684484,0.31065345715684484,bootstrap,0,-0.6108,0.31065345715684484,-1.9661780222571774,3.219020992562504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,0,1,0,0,0,1,0,1.0986122886681098,0.4330802751411378
9146,14,Organizational Learning and Optimal Fiscal and Monetary Policy,"Talukdar, B. K.",Saint Mary's University,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,Standard cash-credit good monetary Ramsey model augmented with Rotemberg sticky prices and organizational learning-by-doing (LBD) mechanism in production technology where firms accumulate organizational capital through past production,,1.0,1.0,1.0,0.0,1.0,expected utility,"consumption (cash goods, credit goods), leisure","intermediate goods firms, final goods firms","intermediate firms: monopolistic competition with Dixit-Stiglitz, learning-by-doing organizational capital accumulation; final firms: perfect competition with CES aggregation",0.0,,0.0,US,Q,Rotemberg_prices,none,CIA,none,0.0,0.0,0.0,0.9902,,9.73,1.7,,,0.85,,5.88,6.0,0.95,0.007,0.0,Table 4 p.17,-2.1234,annual_pct,long_run,,,,Sticky prices with LBD - dynamic simulation mean (main model),0,,0.0397,,1.7974,0.542,Ramsey,Multiple,unconditional,stochastic,baseline,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,-2.1234,0,,,university,-2.1234,,,0.31065345715684484,0.31065345715684484,bootstrap,0,-2.1234,0.31065345715684484,-6.8352691756072215,3.219020992562504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,1.0,0.0,0,1,0,0,0,1,0,1.0986122886681098,0.4330802751411378
9147,1,Learning-by-doing and the optimal Ramsey interest rate,"Talukdar, B. (2015)",Saint Mary's University,Economics Bulletin,2.0,2015.0,DSGE,New Keynesian,published,1.0,Imperfectly competitive Ramsey model with learning-by-doing (LBD) embedded in firms' technology through organizational capital accumulation as a by-product of production,,1.0,1.0,1.0,0.0,1.0,expected utility,"consumption (cash goods, credit goods), labor","intermediate goods firms, final goods firms",intermediate firms: monopolistic competition with learning-by-doing and organizational capital; final firms: perfect competition with CES aggregation,0.0,,0.0,US,Q,flexible,none,CIA,,1.0,0.0,0.0,0.9902,,9.73,1.7,,,,,,5.0,0.95,0.007,0.0,Table 1 p.57,-0.50316,annual_pct,long_run,,,,"No Learning (θ = 0), baseline imperfectly competitive Ramsey model without LBD",0,,7.8263,,3.4767,0.0,Ramsey,Multiple,unconditional,stochastic,comparison,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,-0.50316,0,,,university,-0.50316,,,0.6318687187762124,0.6318687187762124,bootstrap,0,-0.50316,0.6318687187762124,-0.7963046516600913,1.5826072256540489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,1,0,0,0,0,1,0,1.0986122886681098,0.0
9147,2,Learning-by-doing and the optimal Ramsey interest rate,"Talukdar, B. (2015)",Saint Mary's University,Economics Bulletin,2.0,2015.0,DSGE,New Keynesian,published,1.0,Imperfectly competitive Ramsey model with learning-by-doing (LBD) embedded in firms' technology through organizational capital accumulation as a by-product of production,,1.0,1.0,1.0,0.0,1.0,expected utility,"consumption (cash goods, credit goods), labor","intermediate goods firms, final goods firms",intermediate firms: monopolistic competition with learning-by-doing and organizational capital; final firms: perfect competition with CES aggregation,0.0,,0.0,US,Q,flexible,none,CIA,,1.0,0.0,0.0,0.9902,,9.73,1.7,,,,,,5.0,0.95,0.007,0.0,Table 1 p.57,-1.6204,annual_pct,long_run,,,,"5% Learning (θ = 0.07), Ramsey model with learning-by-doing",0,,7.5974,,2.3148,0.0,Ramsey,Multiple,unconditional,stochastic,robustness_parameter,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,-1.6204,0,,,university,-1.6204,,,0.6318687187762124,0.6318687187762124,bootstrap,0,-1.6204,0.6318687187762124,-2.564456748449821,1.5826072256540489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,1,0,0,0,0,1,0,1.0986122886681098,0.0
9147,3,Learning-by-doing and the optimal Ramsey interest rate,"Talukdar, B. (2015)",Saint Mary's University,Economics Bulletin,2.0,2015.0,DSGE,New Keynesian,published,1.0,Imperfectly competitive Ramsey model with learning-by-doing (LBD) embedded in firms' technology through organizational capital accumulation as a by-product of production,,1.0,1.0,1.0,0.0,1.0,expected utility,"consumption (cash goods, credit goods), labor","intermediate goods firms, final goods firms",intermediate firms: monopolistic competition with learning-by-doing and organizational capital; final firms: perfect competition with CES aggregation,0.0,,0.0,US,Q,flexible,none,CIA,,1.0,0.0,0.0,0.9902,,9.73,1.7,,,,,,5.0,0.95,0.007,0.0,Table 1 p.57,-2.7644,annual_pct,long_run,,,,"10% Learning (θ = 0.14), baseline calibration with learning-by-doing",1,"Authors state θ = 0.14 as baseline case in Section 3, consistent with Cooper and Johri (2002)",7.3274,,1.125,0.0,Ramsey,Multiple,unconditional,stochastic,baseline,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,-2.7644,0,,,university,-2.7644,,,0.6318687187762124,0.6318687187762124,bootstrap,0,-2.7644,0.6318687187762124,-4.374959414598053,1.5826072256540489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,1,0,0,0,0,1,1,1.0986122886681098,0.0
9147,4,Learning-by-doing and the optimal Ramsey interest rate,"Talukdar, B. (2015)",Saint Mary's University,Economics Bulletin,2.0,2015.0,DSGE,New Keynesian,published,1.0,Imperfectly competitive Ramsey model with learning-by-doing (LBD) embedded in firms' technology through organizational capital accumulation as a by-product of production,,1.0,1.0,1.0,0.0,1.0,expected utility,"consumption (cash goods, credit goods), labor","intermediate goods firms, final goods firms",intermediate firms: monopolistic competition with learning-by-doing and organizational capital; final firms: perfect competition with CES aggregation,0.0,,0.0,US,Q,flexible,none,CIA,,1.0,0.0,0.0,0.9902,,9.73,1.7,,,,,,5.0,0.95,0.007,0.0,Table 1 p.57,-3.7782,annual_pct,long_run,,,,"15% Learning (θ = 0.20), high learning rate approaching Friedman rule",0,,7.0493,,0.0707,0.0,Ramsey,Multiple,unconditional,stochastic,robustness_parameter,rational,,,,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,-3.7782,0,,,university,-3.7782,,,0.6318687187762124,0.6318687187762124,bootstrap,0,-3.7782,0.6318687187762124,-5.979406619966127,1.5826072256540489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,1,0,0,0,0,1,0,1.0986122886681098,0.0
9148,1,Credit spread and monetary policy,"Teranishi, Y.","Financial System and Bank Examination Department, Bank of Japan",Economics Letters,17.0,2012.0,DSGE,New Keynesian,published,1.0,"New Keynesian model extended with heterogeneous loan interest rate contracts, where different types of private banks provide differentiated loan rate contracts to firms requiring external finance, incorporating a cost channel mechanism",financial_frictions,1.0,1.0,1.0,1.0,0.0,expected utility,"consumption, real money holdings, labor",firms with external finance,"firms need external finance for production, half financed by loan type R and half by loan type S",1.0,heterogeneous private banks providing differentiated loan rate contracts with flexible loan rates,0.0,,,Calvo_prices,none,MIU,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,Theoretical derivation of optimal monetary policy rule with heterogeneous loan contracts; no numerical optimal inflation rate reported,1,Paper derives optimal policy rule analytically but does not report a numerical optimal inflation rate,,,,1.885,Ramsey_discretion,,second_order_approx,,baseline,rational,,,,,OpenAlex_2yr_mean_citedness,OpenAlex,,0,,,central_bank,,,,,,none,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,1,0,0,0,1,1,2.8903717578961645,1.0595248999600628
9150,1,Fiscal Policy and the Inflation Target,"Tulip, P. (2011)",Reserve Bank of Australia,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,"FRB/US large-scale macroeconometric model augmented with counter-cyclical fiscal policy rule that activates when Taylor rule falls below 2 percent threshold, comprising personal tax cuts, government consumption purchases, and transfers",fiscal_policy,0.0,1.0,1.0,0.0,1.0,,,,,0.0,,1.0,US,Q,,,,,0.0,0.0,0.0,,,,,,,,,,,,,1.0,Table 2 p.12,2.0,annual_pct,long_run,,,,"Inflation target without fiscal stimulus, passive fiscal policy",0,,,,,0.244,Inflation_targeting,Multiple,,stochastic,baseline,adaptive,,1968.0,2009.0,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,2.0,0,,,central_bank,2.0,,,0.4954904244894756,0.4954904244894756,bootstrap,0,2.0,0.4954904244894756,4.036404945788171,2.0182024728940857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,0,0,1.0986122886681098,0.2183319943169877
9150,2,Fiscal Policy and the Inflation Target,"Tulip, P. (2011)",Reserve Bank of Australia,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,"FRB/US large-scale macroeconometric model augmented with counter-cyclical fiscal policy rule that activates when Taylor rule falls below 2 percent threshold, comprising personal tax cuts, government consumption purchases, and transfers",fiscal_policy,0.0,1.0,1.0,0.0,1.0,,,,,0.0,,1.0,US,Q,,,,,0.0,0.0,0.0,,,,,,,,,,,,,1.0,Table 2 p.12,1.0,annual_pct,long_run,,,,"Inflation target without fiscal stimulus, passive fiscal policy",0,,,,,0.244,Inflation_targeting,Multiple,,stochastic,robustness_parameter,adaptive,,1968.0,2009.0,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,1.0,0,,,central_bank,1.0,,,0.4954904244894756,0.4954904244894756,bootstrap,0,1.0,0.4954904244894756,2.0182024728940857,2.0182024728940857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,0,0,1.0986122886681098,0.2183319943169877
9150,3,Fiscal Policy and the Inflation Target,"Tulip, P. (2011)",Reserve Bank of Australia,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,"FRB/US large-scale macroeconometric model augmented with counter-cyclical fiscal policy rule that activates when Taylor rule falls below 2 percent threshold, comprising personal tax cuts, government consumption purchases, and transfers",fiscal_policy,0.0,1.0,1.0,0.0,1.0,,,,,0.0,,1.0,US,Q,,,,,0.0,0.0,0.0,,,,,,,,,,,,,1.0,Table 2 p.12,0.0,annual_pct,long_run,,,,"Inflation target without fiscal stimulus, passive fiscal policy",0,,,,,0.244,Inflation_targeting,Multiple,,stochastic,robustness_parameter,adaptive,,1968.0,2009.0,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,0.0,0,,,central_bank,0.0,,,0.4954904244894756,0.4954904244894756,bootstrap,0,0.0,0.4954904244894756,0.0,2.0182024728940857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,0,0,1.0986122886681098,0.2183319943169877
9150,4,Fiscal Policy and the Inflation Target,"Tulip, P. (2011)",Reserve Bank of Australia,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,"FRB/US large-scale macroeconometric model augmented with counter-cyclical fiscal policy rule that activates when Taylor rule falls below 2 percent threshold, comprising personal tax cuts, government consumption purchases, and transfers",fiscal_policy,0.0,1.0,1.0,0.0,1.0,,,,,0.0,,1.0,US,Q,,,,,0.0,0.0,0.0,,,,,,,,,,,,,1.0,Table 2 p.12,4.0,annual_pct,long_run,,,,"Inflation target without fiscal stimulus, passive fiscal policy",0,,,,,0.244,Inflation_targeting,Multiple,,stochastic,robustness_parameter,adaptive,,1968.0,2009.0,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,4.0,0,,,central_bank,4.0,,,0.4954904244894756,0.4954904244894756,bootstrap,0,4.0,0.4954904244894756,8.072809891576343,2.0182024728940857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,0,0,1.0986122886681098,0.2183319943169877
9150,5,Fiscal Policy and the Inflation Target,"Tulip, P. (2011)",Reserve Bank of Australia,,2.0,2011.0,DSGE,New Keynesian,working_paper,1.0,"FRB/US large-scale macroeconometric model augmented with counter-cyclical fiscal policy rule that activates when Taylor rule falls below 2 percent threshold, comprising personal tax cuts, government consumption purchases, and transfers",fiscal_policy,0.0,1.0,1.0,0.0,1.0,,,,,0.0,,1.0,US,Q,,,,,0.0,0.0,0.0,,,,,,,,,,,,,1.0,Table 2 p.12,2.0,annual_pct,long_run,,,,Inflation target with recent fiscal stimulus (beta=0.7),1,Authors describe recent stimulus scenario as main policy-relevant finding,,,,0.244,Inflation_targeting,Multiple,,stochastic,baseline,adaptive,,1968.0,2009.0,calibration,OpenAlex_2yr_mean_citedness,OpenAlex,2.0,0,,,central_bank,2.0,,,0.4954904244894756,0.4954904244894756,bootstrap,0,2.0,0.4954904244894756,4.036404945788171,2.0182024728940857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,0,1,1.0986122886681098,0.2183319943169877
