author,pub_year,idstudy,dep_var,exp_var,tuition,tuition_se,no_exp_var,no_obs,no_df,est_per_study,startyear,endyear,midyear,timespan,ln_timespan,cit_google,cit_repec,model,endogeneity,unemployment,income,shortrun,linear,doublelog,semilog,boxcox,country,idcountry,usa,published,ln_pub_year,ln_google,tstat,pcc,pcc_se,pcc_precsq,pcc_prec,tseries,panel,cross,instrument,ols,fe,male,female,private,public,invperst,invperstsq
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.1089,0.0339,8,7188,7180,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-3.2123893805309733,-0.03788384830275261,0.011793043686531805,7190.319445532146,84.79575134127975,0,1,0,0.011801515411874575,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0335,0.0437,8,7188,7180,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7665903890160183,0.009046558081723098,0.011801032482725356,7180.5876608245335,84.73834823044719,0,1,0,0.011801515411874575,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0002,0.0342,8,7188,7180,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.005847953216374269,6.901470984660284e-05,0.011801515383769086,7180.000034198557,84.73488085905684,0,1,0,0.011801515411874575,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.1147,0.0964,8,3831,3823,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.1898340248962656,-0.01923994550081136,0.016170276776619138,3824.4157050068,61.841860458808966,0,1,0,0.01617327052797354,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1376,0.1162,8,3831,3823,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.1841652323580034,0.01914831324693984,0.016170305227430303,3824.4022472975253,61.841751651271366,0,1,0,0.01617327052797354,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0391,0.0676,8,3831,3823,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.5784023668639054,0.009354248668865462,0.016172562915992457,3823.3345492979947,61.833118547409484,0,1,0,0.01617327052797354,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.2142,0.0663,8,1343,1335,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-3.230769230769231,-0.08807935270038489,0.02726265678821437,1345.437869822485,36.68021087483665,0,1,0,0.027369027575198667,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0976,0.0379,8,1343,1335,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,2.575197889182058,0.07030625437266723,0.0273013016467632,1341.6316441684478,36.628290216285656,0,1,0,0.027369027575198667,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0333,0.0463,8,1343,1335,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7192224622030238,0.019680606884986514,0.027363726689936203,1335.5172809501375,36.54472986560631,0,1,0,0.027369027575198667,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.1763,0.0644,8,1358,1350,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-2.737577639751553,-0.074301474539652,0.027141321386010143,1357.4943313336676,36.84418992641401,0,1,0,0.027216552697590865,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0149,0.0445,8,1358,1350,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.3348314606741573,0.009112579720433424,0.02721542265498573,1350.1121121070569,36.743871762609025,0,1,0,0.027216552697590865,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0164,0.0537,8,1358,1350,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.3054003724394786,0.008311658215592028,0.02721561257178609,1350.0932693874856,36.743615355425845,0,1,0,0.027216552697590865,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.2299,0.1606,8,741,733,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.4315068493150684,-0.05280015800873143,0.036884320905621,735.0492118596362,27.11179101165462,0,1,0,0.036935842757655886,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0268,0.1143,8,741,733,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.23447069116360456,-0.00866004782550302,0.0369344577035446,733.0549765050147,27.074988024097344,0,1,0,0.036935842757655886,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0402,0.1393,8,741,733,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.2885857860732232,-0.010658553733644873,0.03693374465414754,733.0832817559236,27.075510738597778,0,1,0,0.036935842757655886,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.1381,0.0686,8,832,824,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-2.013119533527697,-0.06995851579337638,0.03475129749040999,828.0526502562707,28.775903986778083,0,1,0,0.034836650714580884,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0274,0.0809,8,832,824,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.33868974042027195,-0.01179799500459727,0.03483422612671238,824.1147107402661,28.70739818827659,0,1,0,0.034836650714580884,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0327,0.066,8,832,824,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.4954545454545454,-0.01725740658694693,0.03483146283603968,824.2454752066117,28.70967563743296,0,1,0,0.034836650714580884,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.1986,0.1052,8,848,840,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.8878326996197718,-0.06499867568102269,0.034430315617540716,843.5639123017536,29.044171744116817,0,1,0,0.03450327796711771,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0518,0.1187,8,848,840,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.43639427127211455,0.01505532631326063,0.034499367439846274,840.1904399599991,28.98603870762611,0,1,0,0.03450327796711771,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0013,0.0817,8,848,840,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.01591187270501836,0.0005490116841787659,0.03450327276723475,840.000253187693,28.98275786028122,0,1,0,0.03450327796711771,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0365,0.186,8,463,455,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.19623655913978494,-0.009199322507222036,0.0468787393518712,455.0385087871429,21.33163164849663,0,1,0,0.04688072309384954,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0476,0.1848,8,463,455,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.2575757575757576,0.01207445748752865,0.0468773055398171,455.0663452708907,21.332284108151445,0,1,0,0.04688072309384954,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0379,0.1691,8,463,455,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.22412773506800712,-0.010506690317740845,0.04687813542823158,455.0502332416266,21.331906460549337,0,1,0,0.04688072309384954,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0582,0.0581,8,3532,3524,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.0017211703958693,-0.016872019915159603,0.016843030190219464,3525.003445303219,59.37173944986974,0,1,0,0.01684542801323023,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0335,0.0469,8,3532,3524,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7142857142857144,0.01203157764758483,0.01684420870661876,3524.5102040816314,59.36758546615848,0,1,0,0.01684542801323023,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0572,0.0414,8,3532,3524,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.3816425120772948,0.023268058225628444,0.016840867317150655,3525.9089360311787,59.37936456405692,0,1,0,0.01684542801323023,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.029,0.0634,8,3582,3574,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.4574132492113565,-0.007651009728898333,0.01672669023490187,3574.2092268805536,59.784690572759125,0,1,0,0.016727179829474116,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0626,0.0525,8,3582,3574,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.1923809523809525,0.019941204606489828,0.01672385370352581,3575.421772335601,59.79483064894156,0,1,0,0.016727179829474116,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0022,0.0555,8,3582,3574,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.039639639639639644,-0.0006630592348715711,0.016727176152441906,3574.001571301031,59.782953852256504,0,1,0,0.016727179829474116,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.091,0.1706,8,1969,1961,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.5334114888628371,0.012044591198744094,0.022580299544019147,1961.284527816451,44.28639212914562,0,1,0,0.022581937608857242,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.2809,0.2182,8,1969,1961,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.2873510540788267,0.029058604829224205,0.02257240147289684,1962.657272736438,44.30188791390766,0,1,0,0.022581937608857242,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.053,0.0979,8,1969,1961,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.5413687436159346,0.012224241742372471,0.022580250312797454,1961.2930801165644,44.28648868578953,0,1,0,0.022581937608857242,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0193,0.0997,8,862,854,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.19358074222668006,-0.006624051299361237,0.03421854479514587,854.0374735037611,29.22391954382165,0,1,0,0.034219295541457743,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0147,0.1028,8,862,854,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.14299610894941633,-0.00489316753359495,0.034218885881194615,854.0204478871748,29.22362824645795,0,1,0,0.034219295541457743,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0919,0.0852,8,862,854,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.0786384976525822,-0.036885132550442394,0.034196009720323085,855.1634610086186,29.24317802511585,0,1,0,0.034219295541457743,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0143,0.0969,8,887,879,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.1475748194014448,-0.0049775134570822005,0.03372874503435421,879.0217783273215,29.64830144084685,0,1,0,0.03372916286774424,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1117,0.0812,8,887,879,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.375615763546798,0.046348505224483534,0.03369291516766395,880.8923187289184,29.679830166780242,0,1,0,0.03372916286774424,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0925,0.0756,8,887,879,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.2235449735449735,-0.04123404889530177,0.03370047671875475,880.4970623022872,29.67317074905018,0,1,0,0.03372916286774424,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.017,0.3138,8,467,459,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.05417463352453792,0.0025286472619347865,0.04667585357618447,459.0029348909177,21.424353780007408,0,1,0,0.04667600280093366,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0861,0.1346,8,467,459,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.6396731054977711,0.029844084173472164,0.04665521172763477,459.40918168189717,21.43383264098834,0,1,0,0.04667600280093366,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.2534,0.2398,8,467,459,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.0567139282735614,0.04926329538762652,0.046619330047169845,460.11664432620734,21.450329702039717,0,1,0,0.04667600280093366,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.2505,0.0693,8,768,760,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-3.6147186147186146,-0.13000682599206762,0.03596596024451212,773.0661906635936,27.804067879783233,0,1,0,0.03627381250550058,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.2389,0.1287,8,768,760,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.8562548562548562,0.06718131977166354,0.03619186209549225,763.4456820913695,27.63052084364986,0,1,0,0.03627381250550058,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0504,0.0393,8,768,760,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.282442748091603,0.04646883509292806,0.036234627364128434,761.6446594021328,27.5979104173148,0,1,0,0.03627381250550058,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.3051,0.0903,8,777,769,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-3.378737541528239,-0.12094597276758184,0.03579620236287329,780.4158673745322,27.93592431573604,0,1,0,0.036060922298730945,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0544,0.2306,8,777,769,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.23590633130962704,0.00850669207810447,0.03605961752225903,769.0556517971519,27.731852657136915,0,1,0,0.036060922298730945,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0452,0.0616,8,777,769,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7337662337662337,0.026451028959931257,0.0360483049542426,769.5384128858154,27.740555381711726,0,1,0,0.036060922298730945,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.2581,0.0726,8,417,409,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-3.5550964187327825,-0.1731335147282035,0.048700089768568676,421.6387105464867,20.533843053517447,0,1,0,0.049446817643414874,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1935,0.1245,8,417,409,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.5542168674698795,0.07662513374580603,0.049301442642650385,411.4155900711279,20.283382116183876,0,1,0,0.049446817643414874,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1279,0.0631,8,417,409,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,2.0269413629160065,0.09972616635158114,0.049200321319662,413.1084912886998,20.32507051128482,0,1,0,0.049446817643414874,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.077,0.0332,8,6307,6299,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-2.319277108433735,-0.0292099950254429,0.012594439413567589,6304.379046305705,79.4001199388622,0,1,0,0.012599815792039672,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0001,0.0339,8,6307,6299,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.0029498525073746317,3.7167598180934485e-05,0.012599815783336788,6299.000008701628,79.36623972887735,0,1,0,0.012599815792039672,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0027,0.0309,8,6307,6299,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.08737864077669903,0.001100954110711394,0.012599808155919287,6299.007635026864,79.36628777400934,0,1,0,0.012599815792039672,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0844,0.0368,8,6411,6403,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-2.2934782608695654,-0.028649995926720538,0.01249194135193502,6408.26004253308,80.05160861927186,0,1,0,0.012497071342066094,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0345,0.0447,8,6411,6403,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7718120805369129,0.009644941991925695,0.012496490059103724,6403.5956938876625,80.02246993118659,0,1,0,0.012497071342066094,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0077,0.0378,8,6411,6403,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.20370370370370372,-0.0025456914690540552,0.012497030848083544,6403.0414951989005,80.01900708705963,0,1,0,0.012497071342066094,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0784,0.1078,8,3414,3406,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.7272727272727272,-0.012460666176313933,0.01713341599243166,3406.528925619835,58.36547717289592,0,1,0,0.01713474628469157,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.1284,0.1181,8,3414,3406,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.0872142252328534,0.01862590817404894,0.017131773795601088,3407.1820347715484,58.37107190014201,0,1,0,0.01713474628469157,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0283,0.0792,8,3414,3406,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.35732323232323226,0.006122528171698818,0.017134425130690686,3406.1276798923577,58.36203971668877,0,1,0,0.01713474628469157,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0882,0.0336,12,6399,6387,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-2.625,-0.03282817246109618,0.012505970461369972,6393.890625000001,79.9618072894804,0,1,0,0.012512714685811282,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0258,0.0333,12,6399,6387,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.7747747747747747,0.009694080168899126,0.012512126729625617,6387.600275951627,79.92246415089832,0,1,0,0.012512714685811282,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0061,0.0277,12,6399,6387,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,0.22021660649819497,0.002755497105209897,0.01251266718267445,6387.048495353776,79.91901210196343,0,1,0,0.012512714685811282,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0797,0.05,12,6509,6497,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-1.5939999999999999,-0.019771835053150902,0.012403911576631683,6499.540836,80.61972981845076,0,1,0,0.012406336790141073,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,0.0561,0.0481,12,6509,6497,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,1.1663201663201663,0.014468246230645673,0.012405038212015274,6498.360302730364,80.61240787081331,0,1,0,0.012406336790141073,0,1,0,0,1,0,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0094,0.0361,12,6509,6497,105,1991,2006,1998.5,16,2.772588722239781,59,0,FE,0,1,1,0,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.26038781163434904,-0.003230442030999673,0.012406272055222147,6497.067801812448,80.60439071050936,0,1,0,0.012406336790141073,0,1,0,0,0,1,0.009523809523809525,9.070294784580499e-05
Hemelt & Marcotte (2011),2011,19,enrollment,tuition,-0.0349,0.1131,12,375,363,105,1999,2006,2002.5,8,2.0794415416798357,59,0,FE,0,1,1,1,0,1,0,0,USA,1,1,0,7.606388,4.094345,-0.30857648099027407,-0.01619394114481545,0.05247950554380022,363.09521944462034,19.05505758177131,0,1,0,0.0524863881081478,0,1,0,0,0,0,0.009523809523809525,9.070294784580499e-05
