premium_w;se_premium_w;interviewer_rated_beauty;photo_rated_beauty;software_rated_beauty;dummy_beauty;beauty_penalty;number_of_raters;salary;study_outcomes;teaching_research_outcomes;athletic_success;electoral_success;male_subjects;female_subjects;age_subject;high_skilled_workers;prostitutes;other_dressy_occupations;western_culture;panel_data;data_year;ols_method;iv_method;quasi_experimental_method;ageexp_control;education_control;ethnicity_control;cognitive_skill_control;noncognitive_skill_control;physicality_control;published_study;impact_factor;citations
2.9;1.2;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;0;0;0;1;0;1;1;6.481;1.909542504884439
2.9;1.1;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;1;1;0;1;0;1;1;6.481;1.909542504884439
2.921873014335508;1.207228886607781;1;0;0;1;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.924082716265607;1.279286188366203;1;0;0;1;0;0;0;1;0;0;0;0;1;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
2.9323;1.3419;1;0;0;0;0;2.302585092994046;0;1;0;0;0;1;0;2.014903020542265;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;2;.3364722366212129
2.942459447513079;1.132367053922644;1;0;0;0;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
2.962193791955934;8.993317477931582;0;1;0;1;1;1.6094379124341;0;1;0;0;0;0;0;3.091042453358316;0;0;0;1;1;3.449987545831587;0;0;0;1;1;0;1;0;0;1;2.518;1.658228076603532
3.003292320958995;3.76890729707054;1;0;0;1;0;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;0;1.945910149055313;1;0;0;1;1;1;0;0;1;1;11.49;4.060443010546419
3.004243456530764;.6767378795094071;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.931825632724326;0;0;0;1;1;3.13549421592915;1;0;0;1;1;0;1;0;0;0;0;.2006706954621512
3.045453395351694;7.728409004651376;0;1;0;0;0;3.688879454113936;1;0;0;0;0;0;0;4.091340053201802;1;0;1;1;1;3.663561646129646;1;0;0;1;1;1;0;0;0;0;0;0
3.045453395351694;7.213181737674619;0;1;0;0;0;3.688879454113936;1;0;0;0;0;0;0;4.091340053201802;1;0;1;1;1;3.663561646129646;1;0;0;1;1;1;0;0;0;0;0;0
3.055758455935664;.6832596785628534;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.931825632724326;0;0;0;1;1;3.13549421592915;1;0;0;1;1;0;0;0;0;0;0;.2006706954621512
3.055973870193562;1.284256439226466;0;1;0;0;0;3.367295829986474;0;0;1;0;0;1;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
3.081175647305808;1.637742010730114;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
3.092449131686244;3.262569024394482;1;0;0;1;1;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;0;2.397895272798371;1;0;0;1;1;0;0;0;0;1;11.49;4.060443010546419
3.094333494125999;2.129259648105457;1;0;0;1;0;0;1;0;0;0;0;1;0;3.099190981922221;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
3.094333494125999;2.241325945374166;1;0;0;1;0;0;1;0;0;0;0;1;0;3.099190981922221;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
3.112439721109051;3.038334013463597;1;0;0;0;0;0;1;0;0;0;0;1;0;3.675642227331916;0;0;0;0;1;3.737669618283368;0;0;0;1;1;0;0;0;1;1;4.744;1.435084525289323
3.148550388652271;.9695963736533314;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
3.172058190020199;.8442000088452426;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
3.186680061708408;1.408360988558901;1;0;0;1;1;0;1;0;0;0;0;0;1;1.945910149055313;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;0;0;1;1;2.518;2.850957789355288
3.190072100765855;1.882196877261492;1;0;0;1;0;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;1;1.945910149055313;1;0;0;1;1;0;0;0;1;1;11.49;4.060443010546419
3.191393551756377;2.442043934814217;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;3.367295829986474;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
3.201291555625901;3.746311409626409;1;0;0;1;1;0;1;0;0;0;0;0;1;3.32862668882732;0;1;0;0;1;3.433987204485146;1;0;0;1;1;0;1;1;1;1;.905;.1670540846631662
3.205913220012999;7.99451246674834;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;3.091042453358316;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
3.2061702066432;.8348079822744612;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
3.218732706142778;2.534435201687226;0;1;0;0;0;3.218875824868201;0;0;1;0;0;0;0;3.748468245525594;1;0;0;1;1;3.80666248977032;1;0;0;1;1;1;1;0;0;1;.64;1.6094379124341
3.247999999999999;2.784;0;1;0;0;0;1.09861228866811;0;0;0;0;0;1;0;3.761200115693562;1;0;0;1;0;2.302585092994046;1;0;0;1;1;0;0;1;1;1;7.313;1.426185690147193
3.251750530511832;3.717063019098426;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.367295829986474;0;0;0;1;1;3.415382016654108;1;0;0;1;1;1;0;0;1;1;4.8;2.397895272798371
3.263403263403263;1.098901098901099;0;0;0;0;0;0;1;0;0;0;0;0;1;3.746912485364546;0;0;0;1;1;3.828641396489095;1;0;0;1;0;1;1;1;0;1;2.774;1.178654996341646
3.27878163841144;1.290584261927907;0;1;0;0;0;3.13549421592915;1;0;0;0;0;1;0;3.499533282383017;0;0;0;0;1;3.663561646129646;0;0;1;1;1;1;0;0;1;1;1.324;1.430746123690724
3.28360158619081;1.186843946815955;0;1;0;0;0;3.891820298110626;0;0;1;0;0;1;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
3.3;1.1;0;1;0;0;0;2.484906649788;1;0;0;0;0;1;0;3.919455317245442;1;0;0;1;1;3.091042453358316;1;0;0;0;0;0;1;0;0;1;6.481;1.909542504884439
3.308974162619795;1.438140328537331;1;0;0;1;1;0;1;0;0;0;0;1;0;1.945910149055313;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
3.313720169862866;4.060229202675611;0;1;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
3.31785280132173;.9161713913863778;1;0;0;1;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;1;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
3.321789286503041;1.875755423601819;1;0;0;0;0;0;1;0;0;0;0;0;1;3.765256991711648;0;0;0;1;1;3.637586159726386;1;0;0;1;1;0;0;0;0;1;1.287;1.408767216971949
3.323163051084674;1.058269185910893;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
3.326144089752128;1.973755833479284;1;0;0;1;0;0;0;1;0;0;0;1;0;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
3.399246157658768;2.302715139059165;1;0;0;1;0;0;0;1;0;0;0;1;0;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
3.413833197379288;3.790596446213943;1;0;0;1;1;1.386294361119891;1;0;0;0;0;0;0;2.833213344056216;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
3.415208770702122;1.693491952414276;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;0;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
3.424423652731279;2.79479154104451;0;1;0;0;0;1.6094379124341;0;1;0;0;0;0;1;3.091042453358316;0;0;0;1;1;3.449987545831587;1;0;0;1;1;0;1;0;0;1;2.518;1.658228076603532
3.44332071866098;1.547857110620154;1;0;0;1;1;0;1;0;0;0;0;0;1;3.645710958712558;0;0;0;0;1;3.784189633918261;1;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
3.458460672811792;1.13804306740093;1;0;0;0;0;0;1;0;0;0;0;1;0;3.645710958712558;0;0;0;0;1;3.784189633918261;1;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
3.458460672811792;2.689919977493107;1;0;0;0;0;2.302585092994046;1;0;0;0;0;1;0;3.417726683613366;0;0;0;1;1;3.277144732992177;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
3.479154434253506;3.53898708165147;1;0;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.374168709274236;0;0;0;1;1;3.415382016654108;1;0;0;1;1;1;0;0;1;1;4.8;2.397895272798371
3.530906948521029;2.474388676069653;0;1;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
3.536287339937504;1.384245476891636;1;0;0;1;1;1.386294361119891;1;0;0;0;0;0;0;2.772588722239781;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
3.552728841936436;1.738510805435082;1;0;0;1;0;0;1;0;0;0;0;0;0;3.713572066704308;0;0;0;1;1;1.386294361119891;1;0;0;1;1;1;0;0;1;1;11.49;4.060443010546419
3.561970879962328;.9320577379196608;1;0;0;0;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;1;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
3.561970879962328;3.251750530511832;0;1;0;0;0;3.912023005428146;1;0;0;0;0;1;0;3.178053830347946;0;0;0;1;1;3.610917912644224;1;0;0;1;1;0;1;0;0;1;6.481;2.054123733695546
3.592476443654702;1.837403179884873;0;0;0;0;0;0;1;0;0;0;0;0;1;3.765256991711648;0;0;0;1;1;3.637586159726386;1;0;0;1;1;0;0;0;0;1;1.287;1.408767216971949
3.603431185563064;2.057346639679594;1;0;0;1;0;0;1;0;0;0;0;1;0;3.099190981922221;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
3.628531683458136;1.304434477557193;1;0;0;1;1;0;1;0;0;0;0;0;1;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
3.652660367976131;2.208105420188961;0;1;0;0;0;1.791759469228055;0;0;1;0;0;0;1;3.86702563949741;1;0;0;1;1;3.433987204485146;1;0;0;1;1;0;0;0;0;1;2.083;3.23649742621802
3.673049941822648;.9542187033440683;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
3.673253447397704;3.325820516444117;1;0;0;1;0;0;1;0;0;0;0;0;1;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;0;1;0;1;1;2.518;2.850957789355288
3.691354702656861;9.962880196581718;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;3.367295829986474;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;1;1;1;1;6.604;.7884573603642703
3.715356073910292;1.304434477557193;1;0;0;1;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
3.720980897554815;3.240439456793879;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;0;1;0;1;1;0;0;0;0;1;.905;1.299282984130261
3.730914544177466;8.903330271614026;0;1;0;0;0;3.218875824868201;1;0;0;0;0;0;0;3.92296294546648;1;0;1;0;1;3.540959324037314;1;0;0;1;0;0;1;0;0;1;4.337;2.484906649788
3.739255014326647;3.240687679083095;0;1;0;0;0;1.09861228866811;0;0;0;0;0;1;0;3.761200115693562;1;0;0;1;0;2.302585092994046;1;0;0;1;1;0;0;1;1;1;7.313;1.426185690147193
3.769302083815718;2.282924645843946;0;1;0;0;0;2.484906649788;1;0;0;0;0;0;1;3.931825632724326;0;0;0;1;1;3.091042453358316;0;0;0;1;1;0;1;0;1;0;0;.2006706954621512
3.776706356546881;1.21412544130327;1;0;0;1;1;0;1;0;0;0;0;0;0;3.713572066704308;0;0;0;1;1;1.945910149055313;1;0;0;1;1;0;0;0;1;1;11.49;4.060443010546419
3.781058696435001;1.800504141159525;0;1;0;1;1;3.332204510175204;0;1;0;0;0;0;1;3.277144732992177;0;0;0;1;1;3.650658241293739;1;0;0;1;0;1;1;0;0;1;1.324;.6931471805599453
3.790024580256336;2.200053449066519;1;0;0;1;0;0;1;0;0;0;0;1;0;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;0;1;0;1;1;2.518;2.850957789355288
3.8;7.3;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;0;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
3.8;4.3;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;0;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
3.8;1.1;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;0;0;0;0;1;5.411;1.945910149055313
3.812412964241834;3.421478687257351;1;0;0;1;1;0;1;0;0;0;0;0;1;3.713572066704308;0;0;0;1;0;2.397895272798371;1;0;0;1;1;0;0;0;0;1;11.49;4.060443010546419
3.820104103903454;.973039576349551;1;0;0;0;0;0;1;0;0;0;0;1;0;3.671224518875215;0;0;0;1;1;3.688879454113936;0;0;0;1;1;0;0;0;1;1;2.774;1.145132304303003
3.857114975348183;4.631629082630408;0;0;0;1;1;2.302585092994046;1;0;0;0;0;0;1;3.417726683613366;0;0;0;1;1;2.639057329615258;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
3.873123287849767;1.973589342469146;1;0;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.3603753871419;0;0;0;1;1;3.415382016654108;1;0;0;1;1;1;0;0;1;1;4.8;2.397895272798371
3.873123287849767;1.246477479454197;1;0;0;0;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
3.889630200465044;.973691200080113;1;0;0;0;0;0;1;0;0;0;0;1;0;3.671224518875215;0;0;0;1;1;3.688879454113936;0;0;0;1;1;0;0;0;0;1;2.774;1.145132304303003
3.889630200465044;.973691200080113;1;0;0;0;0;0;1;0;0;0;0;1;0;3.671224518875215;0;0;0;1;1;3.688879454113936;0;0;0;1;1;0;0;0;1;1;2.774;1.145132304303003
3.905444126074499;6.481375358166189;0;1;0;0;0;1.09861228866811;0;0;0;0;0;1;0;3.761200115693562;1;0;0;1;0;2.302585092994046;1;0;0;1;1;0;0;1;1;1;7.313;1.426185690147193
3.914671191443047;3.117668236338721;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;3.091042453358316;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
3.916585024492653;1.938511779799394;0;1;0;0;0;3.891820298110626;0;0;1;0;0;0;1;3.793464669304011;1;0;0;1;1;3.761200115693562;1;0;0;1;1;1;1;0;0;1;2.083;1.55814461804655
3.917603996175846;2.116837688727951;1;0;0;1;0;0;1;0;0;0;0;1;0;3.099190981922221;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
3.956255034745126;1.309848813437789;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
3.959372598506335;3.45545244960553;1;0;0;1;1;0;0;1;0;0;0;1;0;3.082826980404925;0;0;0;1;1;3.332204510175204;1;0;0;0;0;1;1;0;0;1;1.893;1.368275855617212
3.983443307664759;4.084797899024069;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;3.367295829986474;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;1;1;1;1;6.604;.7884573603642703
4.008231115715329;3.184545968449119;1;0;0;1;0;2.302585092994046;1;0;0;0;0;1;0;3.417726683613366;0;0;0;1;1;3.277144732992177;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
4.008246158960405;.8133444849630704;0;1;0;0;0;2.484906649788;1;0;0;0;0;0;1;3.555348061489414;0;0;0;1;1;1.6094379124341;1;0;0;1;1;0;0;0;1;0;0;.2006706954621512
4.014577125416174;1.029922413039772;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;1;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
4.032041786951202;1.195955857720796;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
4.060576302858366;2.360616788368554;1;0;0;1;0;0;1;0;0;0;0;1;0;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;0;1;0;1;1;2.518;2.850957789355288
4.062944952775749;8.634139398358142;0;1;0;0;0;2.397895272798371;1;0;0;0;0;0;0;3.963284399306881;1;0;1;1;1;3.688879454113936;1;0;0;1;0;0;1;1;0;0;0;0
4.072332121175277;2.580354226655306;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;3.367295829986474;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
4.081077419238821;6.244864645154329;0;1;0;0;0;3.688879454113936;1;0;0;0;0;0;0;4.091340053201802;1;0;1;1;1;3.663561646129646;1;0;0;1;1;1;0;0;0;0;0;0
4.082523714610415;1.206292037235607;1;0;0;1;1;0;1;0;0;0;0;1;0;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;0;1;0;1;1;2.518;2.850957789355288
4.09848797570429;.9756486907115298;1;0;0;0;0;0;1;0;0;0;0;1;0;3.671224518875215;0;0;0;1;1;3.688879454113936;0;0;0;1;1;0;0;0;1;1;2.774;1.145132304303003
4.100000000000001;2.5;1;0;0;1;1;1.09861228866811;1;0;0;0;0;1;0;3.091042453358316;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;6.481;2.602689685444384
4.105014844764492;3.512865940402499;1;0;0;1;1;0;1;0;0;0;0;0;1;3.321432413193293;0;1;0;0;1;3.49650756146648;1;0;0;1;1;0;0;1;1;1;.905;.1670540846631662
4.110358151719473;1.315561220569586;1;0;0;1;0;0;1;0;0;0;0;0;0;3.713572066704308;0;0;0;1;1;1.945910149055313;1;0;0;1;1;0;0;0;1;1;11.49;4.060443010546419
4.116138894859367;1.087466503156333;1;0;0;1;0;1.09861228866811;1;0;0;0;0;0;1;3.676300671907076;0;0;1;0;1;3.49650756146648;1;0;0;1;1;1;0;0;0;0;0;1.131402111491101
4.166870461871993;3.544189337265873;1;0;0;1;1;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;11.49;4.060443010546419
4.167839119071659;1.862052208172966;1;0;0;0;0;0;1;0;0;0;0;0;1;3.765256991711648;0;0;0;1;1;3.637586159726386;1;0;0;1;1;0;0;0;0;1;1.287;1.408767216971949
4.168200499972907;.9065662001592941;1;0;0;0;0;0;1;0;0;0;0;1;0;3.671224518875215;0;0;0;1;1;3.688879454113936;1;0;0;1;1;0;0;0;1;1;2.774;1.145132304303003
4.185210554547947;1.562778158318219;1;0;0;0;0;0;1;0;0;0;0;0;1;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
4.2;1.9;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;1;0;0;0;1;5.411;1.945910149055313
4.21648262047526;8.288082127098566;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;2.772588722239781;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
4.218209850758196;3.540646919432724;1;0;0;1;1;0;1;0;0;0;0;1;0;3.713572066704308;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;1;11.49;4.060443010546419
4.237316185147355;.8797629486026436;0;1;0;0;0;2.484906649788;1;0;0;0;0;0;1;3.555348061489414;0;0;0;1;1;1.6094379124341;1;0;0;1;1;0;1;0;1;0;0;.2006706954621512
4.241845741108887;2.211666258658673;1;0;0;1;0;0;1;0;0;0;0;0;1;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
4.25664619651347;12.71377646858637;0;1;0;0;0;1.945910149055313;1;0;0;0;0;0;1;4.091340053201802;1;0;1;1;1;3.650658241293739;1;0;0;1;1;0;0;0;0;1;6.235;1.09861228866811
4.289165721040922;1.548975870637441;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;0;1;0;1;1;0;0;0;0;1;.905;1.299282984130261
4.289165721040922;2.371535470906979;1;0;0;0;0;0;1;0;0;0;0;0;1;3.325036020696591;0;1;0;0;0;3.555348061489414;1;0;0;1;1;0;0;0;0;1;.905;1.299282984130261
4.289447875076324;1.98149950962645;1;0;0;0;0;0;1;0;0;0;0;0;1;3.645710958712558;0;0;0;0;1;3.784189633918261;0;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
4.3;2;1;0;0;1;1;1.09861228866811;1;0;0;0;0;0;1;3.091042453358316;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;6.481;2.602689685444384
4.307765634720129;.9776101166456089;1;0;0;0;0;0;1;0;0;0;0;1;0;3.671224518875215;0;0;0;1;1;3.688879454113936;1;0;0;1;1;0;0;0;1;1;2.774;1.145132304303003
4.341605637367807;2.295515324022091;0;1;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
4.377618307747566;.9782648011689599;1;0;0;0;0;0;1;0;0;0;0;1;0;3.671224518875215;0;0;0;1;1;3.688879454113936;1;0;0;1;1;0;0;0;1;1;2.774;1.145132304303003
4.399999999999999;8.4;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.332204510175204;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
4.399999999999999;9.199999999999999;1;0;0;0;0;1.386294361119891;1;0;0;0;0;0;1;3.332204510175204;1;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;1.71;1.236762627148927
4.404229385996117;1.190208215000356;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
4.407999999999999;2.204;0;1;0;0;0;1.09861228866811;0;0;0;0;0;1;0;3.761200115693562;1;0;0;1;0;2.302585092994046;1;0;0;1;1;0;0;1;1;1;7.313;1.426185690147193
4.447517759611608;.908997072397599;1;0;0;0;0;0;1;0;0;0;0;1;0;3.671224518875215;0;0;0;1;1;3.688879454113936;1;0;0;1;1;0;0;0;0;1;2.774;1.145132304303003
4.462963313971859;1.35801189038231;1;0;0;1;1;0;1;0;0;0;0;1;0;2.397895272798371;0;0;0;1;1;3.044522437723423;1;0;0;1;1;0;1;0;1;1;2.518;2.850957789355288
4.463100000000001;1.3775;1;0;0;0;0;2.302585092994046;0;1;0;0;0;0;1;2.014903020542265;0;0;0;1;1;3.332204510175204;1;0;0;1;0;0;0;0;0;1;2;.3364722366212129
4.493028478387859;8.719908622501988;1;0;0;1;0;1.386294361119891;1;0;0;0;0;0;0;2.772588722239781;0;0;0;1;1;3.624340932976365;1;0;0;1;1;1;0;1;0;1;6.604;.7884573603642703
4.5;1.9;1;0;0;1;0;1.09861228866811;1;0;0;0;0;0;1;3.091042453358316;0;0;0;1;1;3.332204510175204;1;0;0;1;1;1;0;0;0;1;6.481;2.602689685444384
4.5;1.8;0;0;1;0;0;4.442651256490317;0;0;0;0;0;0;0;3.725693427236652;1;0;0;1;1;3.481240089335692;0;0;0;1;1;1;0;0;0;1;5.411;1.945910149055313
4.512749134699407;2.167640736049434;1;0;0;1;0;0;1;0;0;0;0;0;0;3.218875824868201;0;0;0;1;0;3.49650756146648;1;0;0;1;0;1;0;1;1;1;3;2.05127066471314
4.519137226046199;1.411008352551624;0;1;0;0;0;1.386294361119891;1;0;0;0;0;1;0;3.295836866004329;1;0;1;1;1;1.871802176901591;1;0;0;1;1;1;1;1;0;1;4.179;3.063390922027806
4.531685662834914;2.228547782273133;1;0;0;1;1;0;1;0;0;0;0;1;0;2.19722457733622;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;0;0;1;1;2.518;2.850957789355288
4.554739202296431;2.370086936166129;1;0;0;1;1;2.302585092994046;1;0;0;0;0;1;0;3.417726683613366;0;0;0;1;1;3.277144732992177;1;0;0;1;1;0;0;0;0;1;1.034;1.170071252650255
4.569447450286143;8.221948923926236;1;0;0;1;0;1.386294361119891;0;1;0;0;0;1;0;2.727002794018897;0;0;0;1;1;3.332204510175204;0;1;0;1;1;1;1;0;1;1;0;0
4.580211366346743;2.439342355772311;0;1;0;0;0;3.367295829986474;0;0;1;0;0;0;0;3.795046394523899;1;0;0;1;1;3.597312260588446;1;0;0;1;0;0;0;0;0;1;.905;.4054651081081644
4.598282821085093;1.463032914722509;1;0;0;1;0;0;1;0;0;0;0;1;0;3.099190981922221;0;0;0;1;1;3.34109345759245;1;0;0;1;0;1;0;0;0;1;1.469;2.228477120840324
4.602785990871694;.9414250739178451;1;0;0;0;0;0;1;0;0;0;0;0;0;3.645710958712558;0;0;0;0;1;3.784189633918261;1;0;0;1;1;1;0;0;0;1;3.875;1.09861228866811
4.613695982168315;2.298324521244214;1;0;0;1;1;0;1;0;0;0;0;0;1;2.19722457733622;0;0;0;1;1;3.044522437723423;1;0;0;1;1;1;1;1;1;1;2.518;2.850957789355288
4.615294749118445;8.13025432626163;1;0;0;1;0;1.386294361119891;0;1;0;0;0;1;0;2.727002794018897;0;0;0;1;1;3.332204510175204;0;1;0;1;1;1;1;0;1;1;0;0
