study_id,study,country,premium,se_premium,precision_premium,tstat_premium,nobs,instrument,weight,interviewer_rated_beauty,photo_rated_beauty,software_rated_beauty,self_rated_beauty,dummy_beauty,categorical_beauty,beauty_penalty,number_of_raters,salary,study_outcomes,teaching_research_outcomes,athletic_success,electoral_success,other_outcomes,male_subjects,female_subjects,mix_gender_subjects,age_subject,high_skilled_workers,prostitutes,other_dressy_occupations,non_dressy_occupation,western_culture,other_cultures,panel_data,cross_section,data_year,ols_method,iv_method,quasi_experimental_method,other_method,ageexp_control,education_control,ethnicity_control,cognitive_skill_control,noncognitive_skill_control,physicality_control,publication_year,published_study,high_quality,impact_factor,citations,interrater_pairwise,pubyear,datyear,reference
35,Jobu Babin et al. (2020),United States,2.740751108000933,1.6769069279216235,0.5963360180277928,1.6344086021505375,1080,32.863353450309965,0.029411764705882353,0,0,1,0,0,1,0,4.442651256490317,0,0,1,0,0,0,0,1,0,3.7934646693040106,1,0,0,1,1,0,1,0,3.7612001156935624,1,0,0,0,1,1,1,1,0,0,3.295836866004329,1,0,2.083,1.55814461804655,,2020,2013.0,"Jobu Babin, J., Hussey, A., Nikolsko-Rzhevskyy, A. & D.A. Taylor (2020): Beauty Premiums Among Academics. Economics of Education Review 78(C): art. 102019."
35,Jobu Babin et al. (2020),United States,3.9165850244926528,1.9385117797993936,0.5158596457450905,2.0204081632653064,998,31.591137997862628,0.029411764705882353,0,1,0,0,0,1,0,3.8918202981106265,0,0,1,0,0,0,0,1,0,3.7934646693040106,1,0,0,1,1,0,1,0,3.7612001156935624,1,0,0,0,1,1,1,1,0,0,3.295836866004329,1,0,2.083,1.55814461804655,,2020,2013.0,"Jobu Babin, J., Hussey, A., Nikolsko-Rzhevskyy, A. & D.A. Taylor (2020): Beauty Premiums Among Academics. Economics of Education Review 78(C): art. 102019."
35,Jobu Babin et al. (2020),United States,5.3296011196641,10.77023559598787,0.09284847959802478,0.49484536082474223,2699,51.95190083144215,0.029411764705882353,0,1,0,0,0,1,0,3.8918202981106265,0,0,1,0,0,0,0,0,1,3.7934646693040106,1,0,0,1,1,0,1,0,3.7612001156935624,0,1,0,0,1,1,1,1,0,0,3.295836866004329,1,0,2.083,1.55814461804655,,2020,2013.0,"Jobu Babin, J., Hussey, A., Nikolsko-Rzhevskyy, A. & D.A. Taylor (2020): Beauty Premiums Among Academics. Economics of Education Review 78(C): art. 102019."
35,Jobu Babin et al. (2020),United States,-0.6773967809657103,2.286214135759272,0.4374043464952556,-0.29629629629629634,2699,51.95190083144215,0.029411764705882353,0,1,0,0,0,1,0,3.8918202981106265,0,0,1,0,0,0,0,0,1,3.7934646693040106,1,0,0,1,1,0,1,0,3.7612001156935624,0,1,0,0,1,1,1,1,0,0,3.295836866004329,1,0,2.083,1.55814461804655,,2020,2013.0,"Jobu Babin, J., Hussey, A., Nikolsko-Rzhevskyy, A. & D.A. Taylor (2020): Beauty Premiums Among Academics. Economics of Education Review 78(C): art. 102019."
35,Jobu Babin et al. (2020),United States,-1.557732680195941,2.4982505248425477,0.40028011204481784,-0.6235294117647057,2699,51.95190083144215,0.029411764705882353,0,1,0,0,0,1,0,3.8918202981106265,0,0,1,0,0,0,0,0,1,3.7934646693040106,1,0,0,1,1,0,1,0,3.7612001156935624,0,1,0,0,1,1,1,1,0,0,3.295836866004329,1,0,2.083,1.55814461804655,,2020,2013.0,"Jobu Babin, J., Hussey, A., Nikolsko-Rzhevskyy, A. & D.A. Taylor (2020): Beauty Premiums Among Academics. Economics of Education Review 78(C): art. 102019."
35,Jobu Babin et al. (2020),United States,-0.8082575227431771,1.8243526941917425,0.5481396240889912,-0.44303797468354433,2699,51.95190083144215,0.029411764705882353,0,1,0,0,0,1,0,3.8918202981106265,0,0,1,0,0,0,0,0,1,3.7934646693040106,1,0,0,1,1,0,1,0,3.7612001156935624,0,1,0,0,1,1,1,1,0,0,3.295836866004329,1,0,2.083,1.55814461804655,,2020,2013.0,"Jobu Babin, J., Hussey, A., Nikolsko-Rzhevskyy, A. & D.A. Taylor (2020): Beauty Premiums Among Academics. Economics of Education Review 78(C): art. 102019."
35,Jobu Babin et al. (2020),United States,-1.4625612316305108,2.100769769069279,0.47601598934043976,-0.6962025316455697,2699,51.95190083144215,0.029411764705882353,0,1,0,0,0,1,0,3.8918202981106265,0,0,1,0,0,0,0,0,1,3.7934646693040106,1,0,0,1,1,0,1,0,3.7612001156935624,0,1,0,0,1,1,1,1,0,0,3.295836866004329,1,0,2.083,1.55814461804655,,2020,2013.0,"Jobu Babin, J., Hussey, A., Nikolsko-Rzhevskyy, A. & D.A. Taylor (2020): Beauty Premiums Among Academics. Economics of Education Review 78(C): art. 102019."
35,Jobu Babin et al. (2020),United States,0.0721250291579193,7.4469092605551666,0.13428389752199693,0.009685230024213076,2699,51.95190083144215,0.029411764705882353,0,0,1,0,0,1,0,4.442651256490317,0,0,1,0,0,0,0,0,1,3.7934646693040106,1,0,0,1,1,0,1,0,3.7612001156935624,0,1,0,0,1,1,1,1,0,0,3.295836866004329,1,0,2.083,1.55814461804655,,2020,2013.0,"Jobu Babin, J., Hussey, A., Nikolsko-Rzhevskyy, A. & D.A. Taylor (2020): Beauty Premiums Among Academics. Economics of Education Review 78(C): art. 102019."
36,Kanazawa & Still (2018),United States,14.453678435131456,1.2589904627864459,0.7942871924436677,11.48037166472415,9185,95.83840566286565,0.022727272727272728,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.044522437723423,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,0,0,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,14.682814852039815,1.261510963372438,0.7927002055746449,11.639070351626412,9185,95.83840566286565,0.022727272727272728,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.044522437723423,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,0,0,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,12.749685157937574,1.1274968515793757,0.8869204367171575,11.307956328284254,9185,95.83840566286565,0.022727272727272728,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.044522437723423,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,22.507246824749917,22.296318922104483,0.04485045282558297,1.0094602119471983,9185,95.83840566286565,0.022727272727272728,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.044522437723423,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,0,0,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,16.183424272828304,1.3942010912739398,0.7172566470208815,11.607668631245177,6884,82.96987405076617,0.022727272727272728,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.044522437723423,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,0,0,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,17.233794668071756,1.4068055360168612,0.7108302991409429,12.250303419239033,6883,82.96384754819415,0.022727272727272728,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.044522437723423,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,0,0,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,15.027379885722736,1.3803285586286729,0.7244651961656714,10.886813716766188,6884,82.96987405076617,0.022727272727272728,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.044522437723423,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,31.653067486762154,27.120531902273004,0.036872433166260606,1.167125615412774,6884,82.96987405076617,0.022727272727272728,1,0,0,0,0,1,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.044522437723423,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,0,0,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,3.536287339937504,1.384245476891636,0.7224152194779279,2.5546677948179695,14224,119.26441212700459,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.772588722239781,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,5.742730536014818,3.6737933816707793,0.2721982147905163,1.5631609999262184,10767,103.76415566080611,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.833213344056216,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,10.663187896954724,2.3111088736596086,0.43269272659427505,4.613883845320413,11922,109.1879114188013,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.091042453358316,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,11.496726770417727,2.071763768319921,0.48268051372041393,5.549245983648464,14249,119.36917525056458,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.367295829986474,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,4.493028478387859,8.719908622501988,0.11468010082347305,0.5152609589042554,14224,119.26441212700459,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.772588722239781,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,11.743896439443894,15.964127168540196,0.06264044312868267,0.7356428770241241,10767,103.76415566080611,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.833213344056216,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,5.093750461905788,8.368938239299148,0.11948947063609164,0.60864954624547,11922,109.1879114188013,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.091042453358316,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,1.3704341664430837,6.089140040037505,0.16422680270527013,0.22506202147300963,14249,119.36917525056458,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.367295829986474,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,4.965098309942205,2.946651888848782,0.3393682178014882,1.684996564654267,14224,119.26441212700459,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.772588722239781,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,6.7655484541472966,5.179660943069197,0.19306282997887736,1.306175930916896,10767,103.76415566080611,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.833213344056216,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,3.914671191443047,3.1176682363387207,0.3207525381771746,1.2556407207844213,11922,109.1879114188013,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.091042453358316,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,4.072332121175277,2.5803542266553063,0.38754369057934146,1.578206619505065,14249,119.36917525056458,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.367295829986474,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,2.5041778869883893,1.3996063381778698,0.7144866186458455,1.7892015909620325,13982,118.2455073142316,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.772588722239781,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,3.413833197379288,3.7905964462139425,0.2638107258816228,0.9006058138394113,10589,102.90286682109493,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.833213344056216,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,9.656188559855424,2.295583621735102,0.4356190689512571,4.206419870062001,11718,108.2497113160123,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.091042453358316,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,10.88534454546096,2.0465342710054304,0.48863095730555034,5.318916325849339,14006,118.34694757364889,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.367295829986474,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,4.21648262047526,8.288082127098566,0.1206551750652202,0.5087404487329008,13982,118.2455073142316,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.772588722239781,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,13.475021730457925,15.507733244371721,0.0644839567615682,0.8689227186280409,10589,102.90286682109493,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.833213344056216,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,3.2059132200129987,7.99451246674834,0.1250858015619227,0.4010142248632906,11718,108.2497113160123,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.091042453358316,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,-0.3400466766038593,5.772126647606733,0.17324637192682266,-0.05891185300739219,14006,118.34694757364889,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.367295829986474,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,4.82930278712619,2.802233248487322,0.3568582310340553,1.723376449741685,13982,118.2455073142316,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.772588722239781,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,6.9651651499629885,5.000404884071182,0.1999838059484954,1.3929202357494213,10589,102.90286682109493,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.833213344056216,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,2.339816422101242,2.921501876699514,0.3422896996834116,0.8008950604353486,11718,108.2497113160123,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.091042453358316,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,3.1913935517563767,2.4420439348142167,0.4094930421782428,1.306853454296746,14006,118.34694757364889,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.367295829986474,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,0,1,0,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,2.603900254612901,2.3674638131550614,0.4223929398385711,1.099869083592347,4943,70.30647196382421,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.772588722239781,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,1,1,1,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,0.9589622318901734,5.947317938362996,0.16814302015863822,0.16124280588808212,4945,70.32069396699666,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.833213344056216,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,1,1,1,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,7.3069212597662485,3.704144102912552,0.26996789871476773,1.9726341785733574,4946,70.32780389006896,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.091042453358316,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,1,1,1,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,8.214964190831324,3.620970286265889,0.27616907097883037,2.2687190287062458,4948,70.3420215802759,0.022727272727272728,1,0,0,0,1,0,1,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.367295829986474,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,1,1,1,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,-7.546298707873307,13.142679762155929,0.07608798343238028,-0.574182651060457,4943,70.30647196382421,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.772588722239781,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,1,1,1,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,13.63334305388918,22.968072106529156,0.04353869995539282,0.5935780326122198,4945,70.32069396699666,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.833213344056216,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,1,1,1,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,14.833014273356202,12.698346326204597,0.07875041161354823,1.168105979496437,4946,70.32780389006896,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.091042453358316,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,1,1,1,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,3.691354702656861,9.962880196581718,0.10037258104770765,0.37051079906826256,4948,70.3420215802759,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,3.367295829986474,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,1,1,1,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
36,Kanazawa & Still (2018),United States,0.6100843083600139,4.343677749954916,0.2302196566055986,0.14045339997110654,4943,70.30647196382421,0.022727272727272728,1,0,0,0,1,0,0,1.3862943611198906,1,0,0,0,0,0,0,0,1,2.772588722239781,0,0,0,1,1,0,1,0,3.624340932976365,1,0,0,0,1,1,1,1,1,1,3.2188758248682006,1,0,6.604,0.7884573603642703,0.62175,2018,2007.5,"Kanazawa, S. & M. Still (2018): Is There Really a Beauty Premium or an Ugliness Penalty on Earnings? Journal of Business and Psychology 33: pp. 249-262."
