id,idstudy,study,excess,se,new,mpc,mpc_se,exo_var,cumul,months,lags_include,pay_amount,pay_data_quality,dollars_year,account_cons,account_inc,ir,micro,panel,quasipan,tastes,yearfe,sepgov,seplab_total,habits,totalc,food,category,cat,ml,tsls,ols,MA_control,ES_short_run,ES_long_run,LC_not_bind,decrease,LC_bind,increase,country,annual,monthly,startyear,endyear,years,periods,obs,csunits,avyear,out,y_actual_current,y_actual_lagged,GDP_proxy,v5,v_nr,inst_c,inst_y,inst_in,inst_ir,inst_inf,inst_cy,inst_other,levels_euler_exact,levels_other,secord,es_trend,shift_dummy,switch,top,impact,pubyear2,yearcits,pubyear,countryyear
1334,71,de Juan and Seater (1997),0.5399999999999999,0.24839484696748443,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Iraq,1,0,1953,1987,35.0,35.0,35,1.0,1970.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Iraq1953
1335,71,de Juan and Seater (1997),0.48000000000000004,0.39395431207184417,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Ireland,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Ireland1950
1336,71,de Juan and Seater (1997),0.39999999999999997,0.161245154965971,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Israel,1,0,1953,1992,40.0,40.0,40,1.0,1972.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Israel1953
1337,71,de Juan and Seater (1997),0.4600000000000001,0.904267659490264,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Italy,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Italy1950
1338,71,de Juan and Seater (1997),0.35,1.5085091978506462,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Ivory Coast,1,0,1960,1992,33.0,33.0,33,1.0,1976.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Ivory Coast1960
1339,71,de Juan and Seater (1997),0.6799999999999999,0.9141115905621151,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Jamaica,1,0,1953,1991,39.0,39.0,39,1.0,1972.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Jamaica1953
1340,71,de Juan and Seater (1997),0.06999999999999984,2.7359276306218336,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Japan,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Japan1950
1341,71,de Juan and Seater (1997),0.49,0.3956008088970496,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Jordan,1,0,1954,1990,37.0,37.0,37,1.0,1972.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Jordan1954
1342,71,de Juan and Seater (1997),0.96,0.2051828452868319,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Kenya,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Kenya1950
1343,71,de Juan and Seater (1997),0.6399999999999999,0.5470831746635972,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Korea,1,0,1953,1991,39.0,39.0,39,1.0,1972.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Korea1953
1344,71,de Juan and Seater (1997),0.1,0.18027756377319948,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Luxembourg,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Luxembourg1950
1345,71,de Juan and Seater (1997),0.49,0.5846366392897386,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Malawi,1,0,1954,1992,39.0,39.0,39,1.0,1973.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Malawi1954
1346,71,de Juan and Seater (1997),0.68,0.3001666203960727,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Malaysia,1,0,1955,1992,38.0,38.0,38,1.0,1973.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Malaysia1955
1347,71,de Juan and Seater (1997),0.6700000000000002,0.39924929555354255,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Mali,1,0,1960,1991,32.0,32.0,32,1.0,1975.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Mali1960
1348,71,de Juan and Seater (1997),0.3999999999999999,1.213424904969401,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Malta,1,0,1954,1989,36.0,36.0,36,1.0,1971.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Malta1954
1349,71,de Juan and Seater (1997),0.3900000000000001,0.7513321502504734,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Mexico,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Mexico1950
1350,71,de Juan and Seater (1997),0.8199999999999998,0.25553864678361277,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Myanmar,1,0,1950,1989,40.0,40.0,40,1.0,1969.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Myanmar1950
1351,71,de Juan and Seater (1997),0.07,0.5661271941887265,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Namibia,1,0,1960,1992,33.0,33.0,33,1.0,1976.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Namibia1960
1352,71,de Juan and Seater (1997),0.16000000000000003,0.9124143795447329,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Netherlands,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Netherlands1950
1353,71,de Juan and Seater (1997),0.44000000000000006,0.4838388161361178,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,New Zealand,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,New Zealand1950
1354,71,de Juan and Seater (1997),0.13,1.2467958934805647,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Nicaragua,1,0,1950,1990,41.0,41.0,41,1.0,1970.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Nicaragua1950
1355,71,de Juan and Seater (1997),0.73,0.43657759905886145,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Nigeria,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Nigeria1950
1356,71,de Juan and Seater (1997),0.8200000000000001,0.5818934610390463,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Norway,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Norway1950
1357,71,de Juan and Seater (1997),0.8499999999999999,0.44922154890432403,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Pakistan,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Pakistan1950
1358,71,de Juan and Seater (1997),0.25,0.8747571091451615,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Panama,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Panama1950
1359,71,de Juan and Seater (1997),0.5,0.4308131845707604,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Papua New Guinea,1,0,1960,1992,33.0,33.0,33,1.0,1976.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Papua New Guinea1960
1360,71,de Juan and Seater (1997),0.9,0.5554277630799527,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Paraguay,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Paraguay1950
1361,71,de Juan and Seater (1997),0.019999999999999907,1.2965338406690357,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Peru,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Peru1950
1362,71,de Juan and Seater (1997),0.06999999999999995,1.17957619508025,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Philippines,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Philippines1950
1363,71,de Juan and Seater (1997),0.5399999999999999,0.996393496566492,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Portugal,1,0,1953,1990,38.0,38.0,38,1.0,1971.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Portugal1953
1364,71,de Juan and Seater (1997),0.26,1.0768936809174805,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Puerto Rico,1,0,1955,1989,35.0,35.0,35,1.0,1972.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Puerto Rico1955
1365,71,de Juan and Seater (1997),0.78,0.2024845673131659,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Senegal,1,0,1960,1991,32.0,32.0,32,1.0,1975.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Senegal1960
1366,71,de Juan and Seater (1997),0.79,0.2340939982143925,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Seychelles,1,0,1960,1990,31.0,31.0,31,1.0,1975.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Seychelles1960
1367,71,de Juan and Seater (1997),0.27,1.3705838172107536,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Singapore,1,0,1960,1992,33.0,33.0,33,1.0,1976.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Singapore1960
1368,71,de Juan and Seater (1997),0.21999999999999997,1.734877517290486,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,South Africa,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,South Africa1950
1369,71,de Juan and Seater (1997),0.20999999999999996,1.2081390648431165,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Spain,1,0,1954,1992,39.0,39.0,39,1.0,1973.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Spain1954
1370,71,de Juan and Seater (1997),1.0,0.49648766349225637,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Suriname,1,0,1960,1989,30.0,30.0,30,1.0,1974.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Suriname1960
1371,71,de Juan and Seater (1997),-0.06000000000000005,1.4477914214416383,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Sweden,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Sweden1950
1372,71,de Juan and Seater (1997),0.0,0.623698645180507,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Switzerland,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Switzerland1950
1373,71,de Juan and Seater (1997),0.65,0.6306346010171024,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Syria,1,0,1960,1991,32.0,32.0,32,1.0,1975.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Syria1960
1374,71,de Juan and Seater (1997),0.8200000000000001,0.46615448083226657,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Taiwan,1,0,1951,1990,40.0,40.0,40,1.0,1970.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Taiwan1951
1375,71,de Juan and Seater (1997),0.6600000000000001,0.33105890714493696,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Thailand,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Thailand1950
1376,71,de Juan and Seater (1997),0.5700000000000001,0.9489467845985885,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Trinidad and Tobago,1,0,1950,1991,42.0,42.0,42,1.0,1970.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Trinidad and Tobago1950
1377,71,de Juan and Seater (1997),0.8099999999999999,0.7421590126111789,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Tunisia,1,0,1960,1992,33.0,33.0,33,1.0,1976.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Tunisia1960
1378,71,de Juan and Seater (1997),0.7200000000000001,0.2469817807045694,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Turkey,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Turkey1950
1379,71,de Juan and Seater (1997),0.6699999999999999,0.2420743687382041,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,UK,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,UK1950
1380,71,de Juan and Seater (1997),0.44,0.1984943324127921,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,USA,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,USA1950
1381,71,de Juan and Seater (1997),0.7999999999999999,0.21400934559032697,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Uruguay,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Uruguay1950
1382,71,de Juan and Seater (1997),0.52,0.4204759208325728,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Venezuela,1,0,1950,1992,43.0,43.0,43,1.0,1971.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Venezuela1950
1383,71,de Juan and Seater (1997),0.56,0.23430749027719963,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Zambia,1,0,1955,1991,37.0,37.0,37,1.0,1973.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Zambia1955
1384,71,de Juan and Seater (1997),0.63,0.6306346010171024,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,Zimbabwe,1,0,1954,1992,39.0,39.0,39,1.0,1973.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.053,1997,0.10526315789473684,1997,Zimbabwe1954
1385,72,de Juan and Seater (1999),0.299,0.186,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,12908,6454.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1386,72,de Juan and Seater (1999),0.207,0.138,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,12908,6454.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1387,72,de Juan and Seater (1999),0.099,0.152,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,12908,6454.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1388,72,de Juan and Seater (1999),0.138,0.118,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,,0,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,12908,6454.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1389,72,de Juan and Seater (1999),0.065,0.164,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,1,,0,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,9745,4872.5,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1390,72,de Juan and Seater (1999),0.055,0.137,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,1,,0,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,9745,4872.5,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1391,72,de Juan and Seater (1999),-0.09,0.155,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,1,,0,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,9745,4872.5,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1392,72,de Juan and Seater (1999),-0.043,0.119,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,1,,0,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,9745,4872.5,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1393,72,de Juan and Seater (1999),0.518,0.393,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Transportation,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,11918,5959.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1394,72,de Juan and Seater (1999),0.469,0.304,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Transportation,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,11918,5959.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1395,72,de Juan and Seater (1999),0.246,0.342,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Transportation,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,11918,5959.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1396,72,de Juan and Seater (1999),0.552,0.265,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Transportation,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,11918,5959.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1397,72,de Juan and Seater (1999),0.434,0.555,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Clothing,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,9744,4872.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1398,72,de Juan and Seater (1999),0.387,0.401,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Clothing,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,9744,4872.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1399,72,de Juan and Seater (1999),-0.366,0.444,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Clothing,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,9744,4872.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1400,72,de Juan and Seater (1999),-0.061,0.342,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Clothing,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,9744,4872.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1401,72,de Juan and Seater (1999),-0.032,0.194,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Utilities,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,12700,6350.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1402,72,de Juan and Seater (1999),0.029,0.156,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Utilities,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,12700,6350.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1403,72,de Juan and Seater (1999),0.013,0.159,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Utilities,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,12700,6350.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1404,72,de Juan and Seater (1999),0.035,0.13,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Utilities,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,12700,6350.0,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
1405,72,de Juan and Seater (1999),0.163,0.459,0,,,,,,,,,,,,1,1,0,0,5,1,0,0,0,0,0,Medical care,1,0,1,0,1,0,0,0,0,0,0,USA,1,0,1986,1991,6.0,2.0,9773,4886.5,1988.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.803,1999,3.0588235294117645,1999,USA1986
