study_id,experiment_id,include,bma,study,publication_year,data_year,country,cohens_d,se_cohens_d,pcc,se_pcc,t_adjusted,precision_pcc,weight,weight_pref,weight_exp,weight_exp_pref,observations,n_obs,preferred,preferred_reasoning,effect_result,effect_effort,effect_gpa,effect_charity,effect_game,effect_work,effect_positive,task_app,task_napp,task_cog,task_man,perf_quan,perf_qual,reward_scaled,framing_pos,framing_neg,all_paid,reward_own,reward_else,control_zero,control_nonzero,mot_alt,mot_rec,mot_fai,mot_mon,location_lab,location_field,crowding_out,subject_st,subject_emp,subject_mix,male,female,mid_age,data_avgyear,developed_country,ols_method,logit_method,probit_method,tobit_method,fe_method,re_method,mean_method,did_method,other_method,data_cross,data_panel,impact_factor,citations,reference
41,51,1,1,Schilbach (2019),2019,2014.0,India,0.05794850452647419,0.03698577729208244,0.02896209786742021,0.018469625687163756,1.568093385214008,54.142948911790455,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.1111111111111111,2932,7.983440063006542,1,"In the abstract, the authors state: 'Randomly receiving sobriety incentives significantly reduced daytime drinking while leaving overall drinking unchanged.'",1,0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.1563706301798063,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5553480614894135,7.607878073278507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3666210760865205,3.871201010907891,"Schilbach, F. (2019): ""Alcohol and Self-Control: A Field Experiment in India."" The American Economic Review 109(4): pp. 1290–1322."
41,51,1,1,Schilbach (2019),2019,2014.0,India,0.01620499738777738,0.036028168827990543,0.008102232740498767,0.018012310609489778,0.4498164014687882,55.5175858156227,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.1111111111111111,3085,8.034306936339489,1,"In the abstract, the author states: 'I find no evidence that higher daytime sobriety significantly changes labor supply, productivity, or earnings.'",1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.1563706301798063,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5553480614894135,7.607878073278507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3666210760865205,3.871201010907891,"Schilbach, F. (2019): ""Alcohol and Self-Control: A Field Experiment in India."" The American Economic Review 109(4): pp. 1290–1322."
41,51,1,1,Schilbach (2019),2019,2014.0,India,-0.06004300619416834,0.03605827343648487,-0.03000798318543224,0.018004789911259342,-1.6666666666666667,55.540775811810356,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.1111111111111111,3085,8.034306936339489,1,"In the abstract, the author states: 'I find no evidence that higher daytime sobriety significantly changes labor supply, productivity, or earnings.'",1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.1563706301798063,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5553480614894135,7.607878073278507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3666210760865205,3.871201010907891,"Schilbach, F. (2019): ""Alcohol and Self-Control: A Field Experiment in India."" The American Economic Review 109(4): pp. 1290–1322."
41,51,1,1,Schilbach (2019),2019,2014.0,India,0.0030889284435276308,0.03603758447058052,0.0015444623797080071,0.018018727763260085,0.08571428571428572,55.49781389333074,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.1111111111111111,3083,8.03365842788615,1,"In the abstract, the author states: 'I find no evidence that higher daytime sobriety significantly changes labor supply, productivity, or earnings.'",1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.1563706301798063,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5553480614894135,7.607878073278507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3666210760865205,3.871201010907891,"Schilbach, F. (2019): ""Alcohol and Self-Control: A Field Experiment in India."" The American Economic Review 109(4): pp. 1290–1322."
41,51,1,1,Schilbach (2019),2019,2014.0,India,0.061939111048726216,0.03418712588284846,0.030954714541775334,0.01706900039448959,1.8135048231511253,58.58573887682558,0.09090909090909091,0.5,0.09090909090909091,0.5,3435,8.14177220465645,0,,1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.1563706301798063,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5553480614894135,7.607878073278507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3666210760865205,3.871201010907891,"Schilbach, F. (2019): ""Alcohol and Self-Control: A Field Experiment in India."" The American Economic Review 109(4): pp. 1290–1322."
41,51,1,1,Schilbach (2019),2019,2014.0,India,0.060658379376863025,0.03419077109465341,0.030315250004231315,0.017071824604815017,1.775747508305648,58.57604697496455,0.09090909090909091,0.5,0.09090909090909091,0.5,3435,8.14177220465645,0,,1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.1563706301798063,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5553480614894135,7.607878073278507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3666210760865205,3.871201010907891,"Schilbach, F. (2019): ""Alcohol and Self-Control: A Field Experiment in India."" The American Economic Review 109(4): pp. 1290–1322."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.07015866168315658,0.009471104210627228,0.03505776714002768,0.004726824463933907,7.416769420468556,211.55852256204759,0.09090909090909091,0.2,0.09090909090909091,0.2,44910,10.712415766081783,1,"In the abstract, the authors report: 'In the following month, output increased by 20 to 80 percent.' The regression results in Table 3—based on first and difference-in-differences estimates—correspond to a 20–40 percent increase, while the 80 percent increase is based on raw output and not derived from regression analysis.",1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.07741640137161702,0.010196041155385598,0.03867923450377706,0.005086584263510408,7.604166666666667,196.59558324309944,0.09090909090909091,0.2,0.09090909090909091,0.2,38801,10.566201298475118,1,"In the abstract, the authors report: 'In the following month, output increased by 20 to 80 percent.' The regression results in Table 3—based on first and difference-in-differences estimates—correspond to a 20–40 percent increase, while the 80 percent increase is based on raw output and not derived from regression analysis.",1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.2876934156754188,0.009872592195652162,0.14238118328547972,0.004786953575977335,29.743589743589745,208.9011276437611,0.09090909090909091,0.2,0.09090909090909091,0.2,44910,10.712415766081783,1,"In the abstract, the authors report: 'In the following month, output increased by 20 to 80 percent.' The regression results in Table 3—based on first and difference-in-differences estimates—correspond to a 20–40 percent increase, while the 80 percent increase is based on raw output and not derived from regression analysis.",1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.01721531246754789,0.006706886149508613,0.00860733737335356,0.0033530704155902607,2.567001675041876,298.2341186008061,0.09090909090909091,0.2,0.09090909090909091,0.2,89147,11.398041971575326,1,"In the abstract, the authors report: 'In the following month, output increased by 20 to 80 percent.' The regression results in Table 3—based on first and difference-in-differences estimates—correspond to a 20–40 percent increase, while the 80 percent increase is based on raw output and not derived from regression analysis.",1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.05976816827492402,0.00819743506696749,0.029870748951174777,0.0040932330646737255,7.297592997811816,244.30565868100908,0.09090909090909091,0.2,0.09090909090909091,0.2,59837,10.999379477701783,1,"In the abstract, the authors report: 'In the following month, output increased by 20 to 80 percent.' The regression results in Table 3—based on first and difference-in-differences estimates—correspond to a 20–40 percent increase, while the 80 percent increase is based on raw output and not derived from regression analysis.",1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.093718696906558,0.011158607679004146,0.04680798617932254,0.005560977608768217,8.417222559126744,179.8244967617312,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.16666666666666666,32474,10.38819504814706,0,,1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.0984793770321854,0.011706461929521924,0.04918010487403636,0.005832008147678794,8.432790837854128,171.46752450920553,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.16666666666666666,29539,10.293466703108844,0,,1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.3357583930634242,0.011687298761722633,0.16556235026240126,0.0056050340197604225,29.53815261044177,178.4110491523374,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.16666666666666666,32474,10.38819504814706,0,,1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.05734523610753975,0.018101275389688313,0.028660839163595356,0.009039488101324693,3.1706263498920086,110.62573331486047,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.16666666666666666,12436,9.428350771178645,0,,1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.06808016181850089,0.021326607433532287,0.03402037644940744,0.0106447967364067,3.1959629941126995,93.94261109560313,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.16666666666666666,9024,9.10764297373784,0,,1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
42,52,1,1,Jayaraman et al. (2016),2016,2008.0,India,0.16600912653136968,0.018715229025570525,0.08272009172247793,0.009261733191597342,8.931383577052868,107.97115176101647,0.09090909090909091,0.16666666666666666,0.09090909090909091,0.16666666666666666,12436,9.428350771178645,0,,1,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.20908528521855024,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3,0.7,3.7612001156935624,7.60489448081162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3666210760865205,1.8803128665695001,"Jayaraman, R., Ray, D. & de Vericourt, F. (2016): ""Anatomy of a Contract Change."" The American Economic Review 106(2): pp. 316-358."
43,53,1,1,Kaur et al. (2015),2015,2014.0,India,0.4347374969270504,0.10159809307836652,0.21240859773966556,0.047400237964313786,4.481171548117155,21.09694049959981,1.0,1.0,1.0,1.0,550,6.309918278226516,1,The authors report only one estimate of the effect of interest.,0,1,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0993337001661394,0.0,1.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.74,0.26,3.1780538303479458,7.607878073278507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2336716274432,3.6216707044204863,"Kaur, S., Kremer, M. & S. Mullainathan (2015): ""Self-Control at Work."" Journal of Political Economy 123(6): pp. 1227-1277."
44,54,1,1,Fehr & Falk (1999),1999,1998.0,Switzerland,0.7676929841972061,0.13762553633067717,0.3583536750311444,0.055992761723616315,6.4,17.85945127936466,0.2,0.2,0.2,0.2,280,5.634789603169249,1,"In the abstract, the authors highlight a key finding: 'Workers’ effort is positively related to the wage level.' They argue that this relationship implies real costs for employers who attempt to cut wages—specifically when workers retain discretion over their level of effort. As they note, 'wage cutting is costly for the employer if workers have discretion over their effort level.' Importantly, this effect persists 'even in the presence of explicit performance incentives.'",0,1,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.4920204097539976,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,3.091042453358316,7.599901959208498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2336716274432,3.4450915752193807,"Fehr, E. & Falk, A. (1999): ""Wage Rigidity in a Competitive Incomplete Contract Market."" Journal of Political Economy 107(1): pp. 106–134."
44,54,1,1,Fehr & Falk (1999),1999,1998.0,Switzerland,0.07350940324537296,0.12033069002646118,0.03672990063584092,0.06004363378510788,0.6117201495048543,16.65455497878314,0.2,0.2,0.2,0.2,280,5.634789603169249,1,"In the abstract, the authors highlight a key finding: 'Workers’ effort is positively related to the wage level.' They argue that this relationship implies real costs for employers who attempt to cut wages—specifically when workers retain discretion over their level of effort. As they note, 'wage cutting is costly for the employer if workers have discretion over their effort level.' Importantly, this effect persists 'even in the presence of explicit performance incentives.'",0,1,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.4920204097539976,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,3.091042453358316,7.599901959208498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2336716274432,3.4450915752193807,"Fehr, E. & Falk, A. (1999): ""Wage Rigidity in a Competitive Incomplete Contract Market."" Journal of Political Economy 107(1): pp. 106–134."
44,54,1,1,Fehr & Falk (1999),1999,1998.0,Switzerland,0.010329820089043389,0.12038906453439241,0.005164841155565987,0.060192123696791486,0.08580593005129833,16.61346931431337,0.2,0.2,0.2,0.2,280,5.634789603169249,1,"In the abstract, the authors highlight a key finding: 'Workers’ effort is positively related to the wage level.' They argue that this relationship implies real costs for employers who attempt to cut wages—specifically when workers retain discretion over their level of effort. As they note, 'wage cutting is costly for the employer if workers have discretion over their effort level.' Importantly, this effect persists 'even in the presence of explicit performance incentives.'",0,1,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.4920204097539976,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,3.091042453358316,7.599901959208498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2336716274432,3.4450915752193807,"Fehr, E. & Falk, A. (1999): ""Wage Rigidity in a Competitive Incomplete Contract Market."" Journal of Political Economy 107(1): pp. 106–134."
44,54,1,1,Fehr & Falk (1999),1999,1998.0,Switzerland,1.2675943226424482,0.17419465625411248,0.5353316646580364,0.0524834965351016,10.200000000000001,19.053608582103287,0.2,0.2,0.2,0.2,280,5.634789603169249,1,"In the abstract, the authors highlight a key finding: 'Workers’ effort is positively related to the wage level.' They argue that this relationship implies real costs for employers who attempt to cut wages—specifically when workers retain discretion over their level of effort. As they note, 'wage cutting is costly for the employer if workers have discretion over their effort level.' Importantly, this effect persists 'even in the presence of explicit performance incentives.'",0,1,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.4920204097539976,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,3.091042453358316,7.599901959208498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2336716274432,3.4450915752193807,"Fehr, E. & Falk, A. (1999): ""Wage Rigidity in a Competitive Incomplete Contract Market."" Journal of Political Economy 107(1): pp. 106–134."
44,54,1,1,Fehr & Falk (1999),1999,1998.0,Switzerland,0.6207964110469595,0.13369091831344293,0.29644571450866586,0.058230408207059374,5.090909090909091,17.17315799065218,0.2,0.2,0.2,0.2,280,5.634789603169249,1,"In the abstract, the authors highlight a key finding: 'Workers’ effort is positively related to the wage level.' They argue that this relationship implies real costs for employers who attempt to cut wages—specifically when workers retain discretion over their level of effort. As they note, 'wage cutting is costly for the employer if workers have discretion over their effort level.' Importantly, this effect persists 'even in the presence of explicit performance incentives.'",0,1,0.0,0.0,0.0,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.4920204097539976,1.0,0.0,1.0,1.0,0.0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,3.091042453358316,7.599901959208498,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2336716274432,3.4450915752193807,"Fehr, E. & Falk, A. (1999): ""Wage Rigidity in a Competitive Incomplete Contract Market."" Journal of Political Economy 107(1): pp. 106–134."
45,55,1,1,Englmaier et al. (2024),2024,2016.0,Germany,0.6243553376314372,0.0996657196645497,0.29799466766709337,0.0433446789333954,6.875,23.070882622908037,0.03333333333333333,0.043478260869565216,0.058823529411764705,0.1,487,6.18826412308259,1,"In the abstract, the authors state: 'We document a positive effect of bonus incentives on performance, even among teams with strong intrinsic motivation.'",1,0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.5196956686090426,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.51,0.49,3.502549875922443,7.60887062919126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2336716274432,3.044522437723423,"Englmaier, F., Grimm, S., Grothe, D., Schindler, D. & Schudy, S. (2024): ""The Effect of Incentives in Nonroutine Analytical Team Tasks."" Journal of Political Economy 132(8): pp. 2695–2747."
45,55,1,1,Englmaier et al. (2024),2024,2016.0,Germany,0.681213751192113,0.1019838750083541,0.3224176255131886,0.04325114488591554,7.454545454545455,23.120775245088222,0.03333333333333333,0.043478260869565216,0.058823529411764705,0.1,487,6.18826412308259,1,"In the abstract, the authors state: 'We document a positive effect of bonus incentives on performance, even among teams with strong intrinsic motivation.'",1,0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.5196956686090426,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.51,0.49,3.502549875922443,7.60887062919126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2336716274432,3.044522437723423,"Englmaier, F., Grimm, S., Grothe, D., Schindler, D. & Schudy, S. (2024): ""The Effect of Incentives in Nonroutine Analytical Team Tasks."" Journal of Political Economy 132(8): pp. 2695–2747."
45,55,1,1,Englmaier et al. (2024),2024,2016.0,Germany,0.6886342939294275,0.1024301660923111,0.3255593072436251,0.043292461069631,7.52,23.098709920686044,0.03333333333333333,0.043478260869565216,0.058823529411764705,0.1,487,6.18826412308259,1,"In the abstract, the authors state: 'We document a positive effect of bonus incentives on performance, even among teams with strong intrinsic motivation.'",1,0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.5196956686090426,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.51,0.49,3.502549875922443,7.60887062919126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2336716274432,3.044522437723423,"Englmaier, F., Grimm, S., Grothe, D., Schindler, D. & Schudy, S. (2024): ""The Effect of Incentives in Nonroutine Analytical Team Tasks."" Journal of Political Economy 132(8): pp. 2695–2747."
45,55,1,1,Englmaier et al. (2024),2024,2016.0,Germany,0.34761612636894784,0.0972371602648657,0.17124078067667,0.046495841110883916,3.6829268292682924,21.50729992420583,0.03333333333333333,0.043478260869565216,0.058823529411764705,0.1,487,6.18826412308259,1,"In the abstract, the authors state: 'We document a positive effect of bonus incentives on performance, even among teams with strong intrinsic motivation.'",1,0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.5196956686090426,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.51,0.49,3.502549875922443,7.60887062919126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2336716274432,3.044522437723423,"Englmaier, F., Grimm, S., Grothe, D., Schindler, D. & Schudy, S. (2024): ""The Effect of Incentives in Nonroutine Analytical Team Tasks."" Journal of Political Economy 132(8): pp. 2695–2747."
45,55,1,1,Englmaier et al. (2024),2024,2016.0,Germany,0.5809329892417417,0.09847748178509103,0.27893765118199115,0.04360539517250896,6.396860986547085,22.932942037192007,0.03333333333333333,0.14285714285714285,0.058823529411764705,0.14285714285714285,487,6.18826412308259,0,,1,0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.5196956686090426,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.51,0.49,3.502549875922443,7.60887062919126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.2336716274432,3.044522437723423,"Englmaier, F., Grimm, S., Grothe, D., Schindler, D. & Schudy, S. (2024): ""The Effect of Incentives in Nonroutine Analytical Team Tasks."" Journal of Political Economy 132(8): pp. 2695–2747."
45,55,1,1,Englmaier et al. (2024),2024,2016.0,Germany,0.5681513371512485,0.0987567939983773,0.2732635245652349,0.04395212441259631,6.217299578059072,22.752028789612005,0.03333333333333333,0.14285714285714285,0.058823529411764705,0.14285714285714285,487,6.18826412308259,0,,1,0,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.5196956686090426,1.0,0.0,0.0,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.51,0.49,3.502549875922443,7.60887062919126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.2336716274432,3.044522437723423,"Englmaier, F., Grimm, S., Grothe, D., Schindler, D. & Schudy, S. (2024): ""The Effect of Incentives in Nonroutine Analytical Team Tasks."" Journal of Political Economy 132(8): pp. 2695–2747."
