idstudy,study,pub_year,effect_true,effect,se_effect,t_stat,weight,estimate_category,note_on_estimate_category,pcc,se_pcc,sample_size,weight_pcc,test_in_math,test_in_reading,test_in_writing,test_in_languages,test_in_other_subjects,class_kindergarten,class_primary_school,class_secondary_school,class_size,female_students,male_students,minority_students,disadvantaged_students,advantaged_students,general_population_students,longitudinal_data,crosssectional_data,mid_year,data_year,country,country_usa,country_scandinavia,country_other,method_experiment,method_rdd,method_instrument,method_fe,method_ols,number_of_variables,control_students_gender,control_students_age,control_students_ethnicity,control_household_income,control_parental_education,control_family_status,control_peers_ability,control_teachers_experience,control_teachers_gender,control_teachers_education,control_school_size,control_rural_population,citations,publication_year,impact_factor,top5_journal,bibliography,orige,origse,average_test_score,sd_test_score,average_class_size,sd_class_size,table_primary_study
33,Cho et al. (2012),2012,1,-0.344,0.4301162633521313,-0.7997837545574766,0.01,neutral,,-1.0,1.250337974860847,4861.0,0.01,1,0,0,0,0,0,1,0,2.4672517145492794,0,0,0,1,0,0,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.00344,0.004301162633521313,,,23.4,5.05,9
33,Cho et al. (2012),2012,1,-0.202,0.6003332407921453,-0.3364797853496487,0.01,neutral,,-1.0,2.9719467365947785,4861.0,0.01,1,0,0,0,0,0,1,0,2.378619779270043,0,0,0,1,0,0,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.00202,0.006003332407921454,,,22.4,4.7,9
33,Cho et al. (2012),2012,1,-0.44,0.6203224967708328,-0.7093084682410772,0.01,neutral,,-1.0,1.4098238562973473,4861.0,0.01,1,0,0,0,0,0,1,0,2.548663615590751,0,0,0,1,0,0,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0044,0.006203224967708329,,,24.4,5.4,9
33,Cho et al. (2012),2012,1,-0.536,0.3901281840626232,-1.373907402480723,0.01,neutral,,-1.0,0.7278510896690731,4861.0,0.01,0,1,0,0,0,0,1,0,2.4672517145492794,0,0,0,1,0,0,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.00536,0.0039012818406262318,,,23.4,5.05,9
33,Cho et al. (2012),2012,1,-0.626,0.5803447251418763,-1.078669233785079,0.01,neutral,,-1.0,0.9270682510253616,4861.0,0.01,0,1,0,0,0,0,1,0,2.378619779270043,0,0,0,1,0,0,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.00626,0.005803447251418763,,,22.4,4.7,9
33,Cho et al. (2012),2012,1,-0.42,0.5200961449578337,-0.8075429977164146,0.01,neutral,,-1.0,1.2383241546615091,4861.0,0.01,0,1,0,0,0,0,1,0,2.548663615590751,0,0,0,1,0,0,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0042,0.005200961449578338,,,24.4,5.4,9
33,Cho et al. (2012),2012,1,-0.52,0.21,-2.4761904761904763,0.01,neutral,,-1.0,0.40384615384615385,4861.0,0.01,1,0,0,0,0,0,1,0,2.4672517145492794,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0052,0.0021,,,23.4,5.05,10
33,Cho et al. (2012),2012,1,-0.03,0.31,-0.0967741935483871,0.01,neutral,,-1.0,10.333333333333334,4861.0,0.01,1,0,0,0,0,0,1,0,2.378619779270043,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0003,0.0031,,,22.4,4.7,10
33,Cho et al. (2012),2012,1,-0.72,0.29,-2.4827586206896552,0.01,neutral,,-1.0,0.4027777777777778,4861.0,0.01,1,0,0,0,0,0,1,0,2.548663615590751,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0072,0.0029,,,24.4,5.4,10
33,Cho et al. (2012),2012,1,-0.45999999999999996,0.16999999999999998,-2.7058823529411766,0.01,neutral,,-1.0,0.3695652173913043,4861.0,0.01,0,1,0,0,0,0,1,0,2.4672517145492794,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0046,0.0017,,,23.4,5.05,10
33,Cho et al. (2012),2012,1,-0.06,0.24,-0.25,0.01,neutral,,-1.0,4.0,4861.0,0.01,0,1,0,0,0,0,1,0,2.378619779270043,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0006,0.0024,,,22.4,4.7,10
33,Cho et al. (2012),2012,1,-0.33,0.22999999999999998,-1.434782608695652,0.01,neutral,,-1.0,0.696969696969697,4861.0,0.01,0,1,0,0,0,0,1,0,2.548663615590751,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0033,0.0023,,,24.4,5.4,10
33,Cho et al. (2012),2012,1,-0.49,0.22,-2.227272727272727,0.01,neutral,,-1.0,0.44897959183673475,4861.0,0.01,1,0,0,0,0,0,1,0,2.4672517145492794,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0049,0.0022,,,23.4,5.05,10
33,Cho et al. (2012),2012,1,-0.33,0.32,-1.03125,0.01,neutral,,-1.0,0.9696969696969697,4861.0,0.01,1,0,0,0,0,0,1,0,2.378619779270043,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0033,0.0032,,,22.4,4.7,10
33,Cho et al. (2012),2012,1,-0.6799999999999999,0.3,-2.2666666666666666,0.01,neutral,,-1.0,0.4411764705882353,4861.0,0.01,1,0,0,0,0,0,1,0,2.548663615590751,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0068,0.003,,,24.4,5.4,10
33,Cho et al. (2012),2012,1,-0.36,0.19,-1.894736842105263,0.01,neutral,,-1.0,0.5277777777777778,4861.0,0.01,0,1,0,0,0,0,1,0,2.4672517145492794,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0036,0.0019,,,23.4,5.05,10
33,Cho et al. (2012),2012,1,-0.53,0.27999999999999997,-1.8928571428571428,0.01,neutral,,-1.0,0.5283018867924528,4861.0,0.01,0,1,0,0,0,0,1,0,2.378619779270043,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0053,0.0028,,,22.4,4.7,10
33,Cho et al. (2012),2012,1,-0.19,0.25,-0.76,0.01,neutral,,-1.0,1.3157894736842106,4861.0,0.01,0,1,0,0,0,0,1,0,2.548663615590751,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0019,0.0025,,,24.4,5.4,10
33,Cho et al. (2012),2012,1,-0.5599999999999999,0.22999999999999998,-2.4347826086956523,0.01,neutral,,-1.0,0.4107142857142857,4861.0,0.01,1,0,0,0,0,0,1,0,2.4672517145492794,0,0,0,0,0,1,1,0,1995.0,2.6026896854443837,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0056,0.0023,,,23.4,5.05,10
33,Cho et al. (2012),2012,1,-0.5,0.33999999999999997,-1.4705882352941178,0.01,neutral,,-1.0,0.6799999999999999,4861.0,0.01,1,0,0,0,0,0,1,0,2.378619779270043,0,0,0,0,0,1,1,0,1995.0,2.6026896854443837,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.005,0.0034,,,22.4,4.7,10
33,Cho et al. (2012),2012,1,-0.61,0.3,-2.033333333333333,0.01,neutral,,-1.0,0.49180327868852464,4861.0,0.01,1,0,0,0,0,0,1,0,2.548663615590751,0,0,0,0,0,1,1,0,1995.0,2.6026896854443837,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0061,0.003,,,24.4,5.4,10
33,Cho et al. (2012),2012,1,-0.5499999999999999,0.19,-2.894736842105263,0.01,neutral,,-1.0,0.3454545454545455,4861.0,0.01,0,1,0,0,0,0,1,0,2.4672517145492794,0,0,0,0,0,1,1,0,1995.0,2.6026896854443837,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0055,0.0019,,,23.4,5.05,10
33,Cho et al. (2012),2012,1,-0.7799999999999999,0.27999999999999997,-2.7857142857142856,0.01,neutral,,-1.0,0.358974358974359,4861.0,0.01,0,1,0,0,0,0,1,0,2.378619779270043,0,0,0,0,0,1,1,0,1995.0,2.6026896854443837,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0078,0.0028,,,22.4,4.7,10
33,Cho et al. (2012),2012,1,-0.27,0.25,-1.08,0.01,neutral,,-1.0,0.9259259259259258,4861.0,0.01,0,1,0,0,0,0,1,0,2.548663615590751,0,0,0,0,0,1,1,0,1995.0,2.6026896854443837,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0027,0.0025,,,24.4,5.4,10
33,Cho et al. (2012),2012,1,-0.38,0.22,-1.727272727272727,0.01,neutral,,-1.0,0.5789473684210527,4861.0,0.01,1,0,0,0,0,0,1,0,2.4672517145492794,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0038,0.0022,,,23.4,5.05,10
33,Cho et al. (2012),2012,1,-0.11,0.32,-0.34375,0.01,neutral,,-1.0,2.909090909090909,4861.0,0.01,1,0,0,0,0,0,1,0,2.378619779270043,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0011,0.0032,,,22.4,4.7,10
33,Cho et al. (2012),2012,1,-0.6799999999999999,0.31,-2.193548387096774,0.01,neutral,,-1.0,0.4558823529411765,4861.0,0.01,1,0,0,0,0,0,1,0,2.548663615590751,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0068,0.0031,,,24.4,5.4,10
33,Cho et al. (2012),2012,1,-0.33,0.18,-1.8333333333333335,0.01,neutral,,-1.0,0.5454545454545454,4861.0,0.01,0,1,0,0,0,0,1,0,2.4672517145492794,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0033,0.0018,,,23.4,5.05,10
33,Cho et al. (2012),2012,1,-0.04,0.24,-0.16666666666666669,0.01,neutral,,-1.0,5.999999999999999,4861.0,0.01,0,1,0,0,0,0,1,0,2.378619779270043,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0004,0.0024,,,22.4,4.7,10
33,Cho et al. (2012),2012,1,-0.26,0.24,-1.0833333333333335,0.01,neutral,,-1.0,0.9230769230769229,4861.0,0.01,0,1,0,0,0,0,1,0,2.548663615590751,0,0,0,0,0,1,1,0,1996.5,2.70805020110221,USA,1,0,0,0,0,1,0,0,2.833213344056216,1,0,1,1,0,0,0,0,0,0,0,0,2.578838469622204,2.8903717578961645,0.182,0,"Cho, H., Glewwe, P., & Whitler, M. (2012). Do reductions in class size raise students’ test scores? Evidence from population variation in Minnesota's elementary schools. Economics of Education Review, 31(3), 77-95.",-0.0026,0.0024,,,24.4,5.4,10
34,Iversen & Bonesronning (2013),2013,1,-0.4554455445544554,0.15841584158415842,-2.875,0.047619047619047616,discounted,"The authors consider this estimate to be less credible, see page 317: ""To deal with the worries related to sorting on unobservables, we have performed a ‘classical’ RD analysis where the treatment status is identified off the discontinuities."" Moreover, they state that results from Table 4 and 5 are biased downwards, see page 317: ""...implying that the class size effects, reported in Tables 4 and 5, are biased downwards"". ",-0.012430607473552024,0.004323689556018096,53500.0,0.047619047619047616,1,0,0,0,0,0,1,0,2.1424163408412245,0,0,0,0,0,1,0,1,2003.5,3.091042453358316,Norway,0,1,0,0,0,0,0,1,2.772588722239781,1,0,0,0,1,1,0,0,0,0,1,0,1.4586150226995167,2.9444389791664403,0.123,0,"Iversen, J. M. V., & Bonesronning, H. (2013). Disadvantaged students in the early grades: Will smaller classes help them? Education Economics, 21(4), 305-324.",-0.0046,0.0016,0.01,1.01,20.13,5.64,4
34,Iversen & Bonesronning (2013),2013,1,-0.497029702970297,0.19801980198019803,-2.5100000000000002,0.047619047619047616,discounted,"The authors consider this estimate to be less credible, see page 317: ""To deal with the worries related to sorting on unobservables, we have performed a ‘classical’ RD analysis where the treatment status is identified off the discontinuities."" Moreover, they state that results from Table 4 and 5 are biased downwards, see page 317: ""...implying that the class size effects, reported in Tables 4 and 5, are biased downwards"". ",-0.015166426131800382,0.006042400849322861,27399.0,0.047619047619047616,1,0,0,0,0,0,1,0,2.1424163408412245,0,0,0,1,0,0,0,1,2003.5,3.091042453358316,Norway,0,1,0,0,0,0,0,1,2.772588722239781,1,0,0,0,1,1,0,0,0,0,1,0,1.4586150226995167,2.9444389791664403,0.123,0,"Iversen, J. M. V., & Bonesronning, H. (2013). Disadvantaged students in the early grades: Will smaller classes help them? Education Economics, 21(4), 305-324.",-0.00502,0.002,0.01,1.01,20.13,5.64,4
34,Iversen & Bonesronning (2013),2013,1,-0.2287128712871287,0.297029702970297,-0.77,0.047619047619047616,discounted,"The authors consider this estimate to be less credible, see page 317: ""To deal with the worries related to sorting on unobservables, we have performed a ‘classical’ RD analysis where the treatment status is identified off the discontinuities."" Moreover, they state that results from Table 4 and 5 are biased downwards, see page 317: ""...implying that the class size effects, reported in Tables 4 and 5, are biased downwards"". ",-0.00721342164032728,0.009368080052373091,11410.0,0.047619047619047616,1,0,0,0,0,0,1,0,2.1424163408412245,0,0,0,0,1,0,0,1,2003.5,3.091042453358316,Norway,0,1,0,0,0,0,0,1,2.772588722239781,1,0,0,0,1,1,0,0,0,0,1,0,1.4586150226995167,2.9444389791664403,0.123,0,"Iversen, J. M. V., & Bonesronning, H. (2013). Disadvantaged students in the early grades: Will smaller classes help them? Education Economics, 21(4), 305-324.",-0.00231,0.003,0.01,1.01,20.13,5.64,4
34,Iversen & Bonesronning (2013),2013,1,-0.801980198019802,0.24752475247524752,-3.2399999999999998,0.047619047619047616,discounted,"The authors consider this estimate to be less credible, see page 317: ""To deal with the worries related to sorting on unobservables, we have performed a ‘classical’ RD analysis where the treatment status is identified off the discontinuities."" Moreover, they state that results from Table 4 and 5 are biased downwards, see page 317: ""...implying that the class size effects, reported in Tables 4 and 5, are biased downwards"". ",-0.028276194227227616,0.00872722044050235,13135.0,0.047619047619047616,1,0,0,0,0,0,1,0,2.1424163408412245,0,0,0,1,0,0,0,1,2003.5,3.091042453358316,Norway,0,1,0,0,0,0,0,1,2.772588722239781,1,0,0,0,1,1,0,0,0,0,1,0,1.4586150226995167,2.9444389791664403,0.123,0,"Iversen, J. M. V., & Bonesronning, H. (2013). Disadvantaged students in the early grades: Will smaller classes help them? Education Economics, 21(4), 305-324.",-0.0081,0.0025,0.01,1.01,20.13,5.64,4
34,Iversen & Bonesronning (2013),2013,1,-0.3584158415841584,0.1782178217821782,-2.011111111111111,0.047619047619047616,discounted,"The authors consider this estimate to be less credible, see page 317: ""To deal with the worries related to sorting on unobservables, we have performed a ‘classical’ RD analysis where the treatment status is identified off the discontinuities."" Moreover, they state that results from Table 4 and 5 are biased downwards, see page 317: ""...implying that the class size effects, reported in Tables 4 and 5, are biased downwards"". ",-0.010011471419748346,0.0049780797114770785,40365.0,0.047619047619047616,1,0,0,0,0,0,1,0,2.1424163408412245,0,0,0,0,1,0,0,1,2003.5,3.091042453358316,Norway,0,1,0,0,0,0,0,1,2.772588722239781,1,0,0,0,1,1,0,0,0,0,1,0,1.4586150226995167,2.9444389791664403,0.123,0,"Iversen, J. M. V., & Bonesronning, H. (2013). Disadvantaged students in the early grades: Will smaller classes help them? Education Economics, 21(4), 305-324.",-0.00362,0.0018,0.01,1.01,20.13,5.64,4
34,Iversen & Bonesronning (2013),2013,1,-0.7633663366336634,0.3069306930693069,-2.4870967741935486,0.047619047619047616,discounted,"The authors consider this estimate to be less credible, see page 317: ""To deal with the worries related to sorting on unobservables, we have performed a ‘classical’ RD analysis where the treatment status is identified off the discontinuities."" Moreover, they state that results from Table 4 and 5 are biased downwards, see page 317: ""...implying that the class size effects, reported in Tables 4 and 5, are biased downwards"". ",-0.02755765066382533,0.011080248645636644,8155.0,0.047619047619047616,1,0,0,0,0,0,1,0,2.1424163408412245,0,0,0,1,0,0,0,1,2003.5,3.091042453358316,Norway,0,1,0,0,0,0,0,1,2.772588722239781,1,0,0,0,1,1,0,0,0,0,1,0,1.4586150226995167,2.9444389791664403,0.123,0,"Iversen, J. M. V., & Bonesronning, H. (2013). Disadvantaged students in the early grades: Will smaller classes help them? Education Economics, 21(4), 305-324.",-0.00771,0.0031,0.01,1.01,20.13,5.64,4
34,Iversen & Bonesronning (2013),2013,1,-0.4900990099009901,0.14158415841584157,-3.4615384615384617,0.047619047619047616,discounted,"The authors consider this estimate to be less credible, see page 317: ""To deal with the worries related to sorting on unobservables, we have performed a ‘classical’ RD analysis where the treatment status is identified off the discontinuities."" Moreover, they state that results from Table 4 and 5 are biased downwards, see page 317: ""...implying that the class size effects, reported in Tables 4 and 5, are biased downwards"". ",-0.02085832590136364,0.006025738593727274,27545.0,0.047619047619047616,1,0,0,0,0,0,1,0,2.1424163408412245,0,0,0,1,0,0,0,1,2003.5,3.091042453358316,Norway,0,1,0,0,0,0,0,1,2.772588722239781,1,0,0,0,1,1,0,0,0,0,1,0,1.4586150226995167,2.9444389791664403,0.123,0,"Iversen, J. M. V., & Bonesronning, H. (2013). Disadvantaged students in the early grades: Will smaller classes help them? Education Economics, 21(4), 305-324.",-0.00495,0.00143,0.01,1.01,20.13,5.64,5
34,Iversen & Bonesronning (2013),2013,1,-0.786138613861386,0.21980198019801983,-3.576576576576576,0.047619047619047616,discounted,"The authors consider this estimate to be less credible, see page 317: ""To deal with the worries related to sorting on unobservables, we have performed a ‘classical’ RD analysis where the treatment status is identified off the discontinuities."" Moreover, they state that results from Table 4 and 5 are biased downwards, see page 317: ""...implying that the class size effects, reported in Tables 4 and 5, are biased downwards"". ",-0.031126811735610643,0.008702962475195924,13206.0,0.047619047619047616,1,0,0,0,0,0,1,0,2.1424163408412245,0,0,0,1,0,0,0,1,2003.5,3.091042453358316,Norway,0,1,0,0,0,0,0,1,2.772588722239781,1,0,0,0,1,1,0,0,0,0,1,0,1.4586150226995167,2.9444389791664403,0.123,0,"Iversen, J. M. V., & Bonesronning, H. (2013). Disadvantaged students in the early grades: Will smaller classes help them? Education Economics, 21(4), 305-324.",-0.00794,0.00222,0.01,1.01,20.13,5.64,5
34,Iversen & Bonesronning (2013),2013,1,-2.158415841584158,0.8722772277227724,-2.474460839954597,0.047619047619047616,neutral,,-0.056841023445227186,0.02297107415378218,1905.0,0.047619047619047616,1,0,0,0,0,0,1,0,2.1424163408412245,0,0,0,1,0,0,0,1,2003.5,3.091042453358316,Norway,0,1,0,0,1,0,0,0,2.772588722239781,1,0,0,0,1,1,0,0,0,0,1,0,1.4586150226995167,2.9444389791664403,0.123,0,"Iversen, J. M. V., & Bonesronning, H. (2013). Disadvantaged students in the early grades: Will smaller classes help them? Education Economics, 21(4), 305-324.",-0.0218,0.00881,0.01,1.01,20.13,5.64,5
